modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
A,2,12,13,13|14,2,02,missing,0.39179226756095886,-0.1823041149139404,0.002600729465484619,0.0011218586415052412,0.002600729465484619,0.002787705905735493,0.010663831829853717
A,2,13,14,14|15,2,02,missing,0.3911546468734741,-0.18111626774668693,0.0032383501529693604,6.598852574823955e-05,0.0032383501529693604,0.003249348240594067,0.012429755636358703
A,2,14,15,15|16,2,02,missing,0.3920730650424957,-0.1803023868858814,0.002319931983947754,0.0008798693865537666,0.002319931983947754,0.002466576881706715,0.009435414620964372
A,2,15,16,16|17,2,02,missing,0.39447370171546936,-0.17988443717956543,-8.07046890258789e-05,0.0012978190928697453,0.0,0.00021630318214495756,0.0008274261477548073
A,2,16,17,17|18,2,02,missing,0.3973298668861389,-0.1773547740936279,-0.0029368698596954346,0.0038274821788072677,0.0,0.000637913696467878,0.002440215937806768
A,2,17,18,18|19,2,02,missing,0.3962390124797821,-0.18550467253327368,-0.001846015453338623,0.004322416260838513,0.0,0.0007204027101397522,0.002755761766295189
A,3,0,2,1|2|3,2,02,missing,0.38663986325263977,-0.19133389616608618,0.007753133773803711,0.010151639893651004,0.007753133773803711,0.009445073756078878,0.03613030985376356
A,3,1,3,2|3|4,2,02,missing,0.3875989019870758,-0.18425085026621818,0.006794095039367676,0.0030685939937830087,0.006794095039367676,0.007305527371664844,0.02794588739061165
A,3,2,4,3|4|5,2,02,missing,0.39000603556632996,-0.17411020622253418,0.004386961460113525,0.007072050049900996,0.004386961460113525,0.005565636468430358,0.021290269968339236
A,3,3,5,4|5|6,2,02,missing,0.3904232084751129,-0.16427751310765742,0.003969788551330566,0.016904743164777747,0.003969788551330566,0.006787245745460191,0.025963300887860977
A,3,4,6,5|6|7,2,02,missing,0.3894493579864502,-0.16932584342956541,0.004943639039993286,0.011856412842869757,0.004943639039993286,0.006919707847138246,0.02647000913610823
A,3,5,7,6|7|8,2,02,missing,0.39157721400260925,-0.17008474504053592,0.0028157830238342285,0.011097511231899254,0.0028157830238342285,0.004665368229150771,0.01784646727534923
A,3,6,8,7|8|9,2,02,missing,0.39398518204689026,-0.16994175871312617,0.00040781497955322266,0.011240497559309004,0.00040781497955322266,0.002281231239438057,0.008726410577358944
A,3,7,9,8|9|10,2,02,missing,0.3955681324005127,-0.16885290104746817,-0.0011751353740692139,0.012329355224967004,0.0,0.0020548925374945007,0.007860595482177062
A,3,8,10,9|10|11,2,02,missing,0.39438995718955994,-0.16884190519750117,3.039836883544922e-06,0.012340351074934003,3.039836883544922e-06,0.002059765016039212,0.007879234210060254
A,3,9,11,10|11|12,2,02,missing,0.39113888144493103,-0.16816000138819215,0.003254115581512451,0.013022254884243023,0.003254115581512451,0.005424491395552955,0.020750346686733256
A,3,10,12,11|12|13,2,02,missing,0.38894569873809814,-0.17121759953200816,0.005447298288345337,0.009964656740427014,0.005447298288345337,0.007108074411749839,0.027190569136089773
A,3,11,13,12|13|14,2,02,missing,0.3887109160423279,-0.17773972282409667,0.005682080984115601,0.003442533448338503,0.005682080984115601,0.006255836558838684,0.023930497432047376
A,3,12,14,13|14|15,2,02,missing,0.38977545499801636,-0.17985143620371816,0.004617542028427124,0.0013308200687170146,0.004617542028427124,0.004839345373213293,0.01851198331945701
A,3,13,15,14|15|16,2,02,missing,0.3902301788330078,-0.18209514006078242,0.004162818193435669,0.0009128837883472518,0.004162818193435669,0.004314965491493544,0.01650606911519569
A,3,14,16,15|16|17,2,02,missing,0.392598956823349,-0.17776171452403067,0.0017940402030944824,0.003420541748404504,0.0017940402030944824,0.0023641304944952333,0.00904352570522486
A,3,15,17,16|17|18,2,02,missing,0.3968406915664673,-0.17837764323353766,-0.0024476945400238037,0.0028046130388975077,0.0,0.00046743550648291793,0.001788084468372646
A,3,16,18,17|18|19,2,02,missing,0.39702877402305603,-0.18228210978806017,-0.002635776996612549,0.0010998535156249989,0.0,0.00018330891927083315,0.0007012129521964975
A,4,0,3,1|2|3|4,2,02,missing,0.3865172564983368,-0.18511973722875116,0.00787574052810669,0.003937480956315992,0.00787574052810669,0.008531987354159354,0.032637473749293974
A,4,1,4,2|3|4|5,2,02,missing,0.38527214527130127,-0.17883957633972167,0.009120851755142212,0.002342679932713504,0.009120851755142212,0.009511298410594463,0.03638363950998425
A,4,2,5,3|4|5|6,2,02,missing,0.3867909014225006,-0.16859994279444215,0.007602095603942871,0.012582313477993018,0.007602095603942871,0.009699147850275041,0.03710222134817762
A,4,3,6,4|5|6|7,2,02,missing,0.38915660977363586,-0.16104394108653067,0.005236387252807617,0.020138315185904504,0.005236387252807617,0.008592773117125035,0.03286999797381197
A,4,4,7,5|6|7|8,2,02,missing,0.38881292939186096,-0.1651354042202234,0.0055800676345825195,0.016046852052211763,0.0055800676345825195,0.008254542976617813,0.03157616373873859
A,4,5,8,6|7|8|9,2,02,missing,0.391098290681839,-0.1670271468967199,0.003294706344604492,0.014155109375715264,0.003294706344604492,0.0056538912405570355,0.021627871594896986
A,4,6,9,7|8|9|10,2,02,missing,0.39487770199775696,-0.16654320866465566,-0.00048470497131347656,0.01463904760777951,0.0,0.0024398412679632517,0.009333142681789712
A,4,7,10,8|9|10|11,2,02,missing,0.39421147108078003,-0.16379357487559318,0.00018152594566345215,0.017388681396841993,0.00018152594566345215,0.003079639511803784,0.011780567592471284
A,4,8,11,9|10|11|12,2,02,missing,0.3907219171524048,-0.16493742521703242,0.0036710798740386963,0.016244831055402753,0.0036710798740386963,0.006378551716605821,0.02439992062432542
A,4,9,12,10|11|12|13,2,02,missing,0.3889884650707245,-0.16737909465134143,0.005404531955718994,0.01380316162109374,0.005404531955718994,0.007705058892567951,0.02947421824533728
A,4,10,13,11|12|13|14,2,02,missing,0.38698893785476685,-0.17196547844111917,0.007404059171676636,0.009216777831315998,0.007404059171676636,0.008940188810229302,0.03419896977054765
A,4,11,14,12|13|14|15,2,02,missing,0.38646864891052246,-0.17496808390915392,0.00792434811592102,0.006214172363281256,0.00792434811592102,0.00896004350980123,0.034274920098317764
A,4,12,15,13|14|15|16,2,02,missing,0.38859039545059204,-0.18058833268880842,0.00580260157585144,0.0005939235836267542,0.00580260157585144,0.005901588839789233,0.02257539103639767
A,4,13,16,14|15|16|17,2,02,missing,0.39045584201812744,-0.17896055754125118,0.00393715500831604,0.0022216987311839964,0.00393715500831604,0.00430743813018004,0.016477274644801733
A,4,14,17,15|16|17|18,2,02,missing,0.3950088322162628,-0.17585896257162092,-0.0006158351898193359,0.005323293700814247,0.0,0.0008872156168023745,0.0033938724005767354
A,4,15,18,16|17|18|19,2,02,missing,0.3963390588760376,-0.18337096745371817,-0.0019460618495941162,0.0021887111812829985,0.0,0.00036478519688049976,0.0013954154868167166
A,1,0,0,1,3,03,missing,0.5411015748977661,-0.03328496275320647,-0.00320279598236084,0.005522638794034723,0.0,0.0009204397990057872,0.002795667653071552
A,1,1,1,2,3,03,missing,0.5399020910263062,-0.03703958567827938,-0.002003312110900879,0.001768015868961817,0.0,0.0002946693114936362,0.0008950041745103248
A,1,2,2,3,3,03,missing,0.540314793586731,-0.033727653121948226,-0.0024160146713256836,0.005079948425292968,0.0,0.0008466580708821614,0.002571569139593819
A,1,3,3,4,3,03,missing,0.5386631488800049,-0.04269283543378113,-0.0007643699645996094,0.0038852338865399336,0.0,0.0006475389810899889,0.0019667812989959716
A,1,4,4,5,3,03,missing,0.5387508869171143,-0.03751252470389006,-0.0008521080017089844,0.0012950768433511312,0.0,0.00021584614055852186,0.00065559319995897
A,1,5,5,6,3,03,missing,0.5391131639480591,-0.03626831541433928,-0.0012143850326538086,0.0025392861329019134,0.0,0.0004232143554836522,0.0012854362503872264
A,1,6,6,7,3,03,missing,0.5422315001487732,-0.03578025541678069,-0.00433272123336792,0.0030273461304605037,0.0,0.0005045576884100839,0.0015325017563563195
A,1,7,7,8,3,03,missing,0.5404907464981079,-0.03879247889705,-0.0025919675827026367,1.5122650191191911e-05,0.0,2.5204416985319853e-06,7.655380977278112e-06
A,1,8,8,9,3,03,missing,0.5415509939193726,-0.037247872451692796,-0.003652215003967285,0.0015597290955483983,0.0,0.0002599548492580664,0.0007895653405196771
A,1,9,9,10,3,03,missing,0.5394150018692017,-0.04188856755048034,-0.0015162229537963867,0.0030809660032391495,0.0,0.0005134943338731915,0.0015596451835257715
A,1,10,10,11,3,03,missing,0.5397909283638,-0.03693647441118954,-0.0018921494483947754,0.0018711271360516563,0.0,0.000311854522675276,0.0009472011123911172
A,1,11,11,12,3,03,missing,0.5398669242858887,-0.037082206344604476,-0.0019681453704833984,0.0017253952026367175,0.0,0.0002875658671061196,0.0008734287605386308
A,1,12,12,13,3,03,missing,0.5396257638931274,-0.03960636982731519,-0.001726984977722168,0.000798768280073997,0.0,0.0001331280466789995,0.0004043521088713141
A,1,13,13,14,3,03,missing,0.5392650365829468,-0.03937540159597991,-0.001366257667541504,0.0005678000487387147,0.0,9.463334145645245e-05,0.0002874314777540555
A,1,14,14,15,3,03,missing,0.5358052253723145,-0.03891896138004956,0.0020935535430908203,0.00011135983280836925,0.0020935535430908203,0.0021121135152255485,0.006415158754010146
A,1,15,15,16,3,03,missing,0.5350115299224854,-0.0421800247043371,0.002887248992919922,0.003372423157095905,0.002887248992919922,0.0034493195191025727,0.010476677578565628
A,1,16,16,17,3,03,missing,0.5372974872589111,-0.03773661885075269,0.0006012916564941406,0.0010709826964885039,0.0006012916564941406,0.0007797887725755579,0.0023684658682432192
A,1,17,17,18,3,03,missing,0.537656843662262,-0.04077358970642088,0.00024193525314331055,0.001965988159179685,0.00024193525314331055,0.0005695999463399247,0.0017300557265058102
A,1,18,18,19,3,03,missing,0.535714328289032,-0.043262008285522444,0.002184450626373291,0.00445440673828125,0.002184450626373291,0.002926851749420166,0.008889777223918578
A,1,19,19,20,3,03,missing,0.5383623838424683,-0.03805420121774075,-0.0004636049270629883,0.0007534003295004421,0.0,0.000125566721583407,0.0003813859659394903
A,1,20,20,21,3,03,missing,0.5377247929573059,-0.0343360095977783,0.00017398595809936523,0.004471591949462894,0.00017398595809936523,0.0009192512830098476,0.0027920577529688016
A,1,21,21,22,3,03,missing,0.5332529544830322,-0.031411086654663065,0.004645824432373047,0.007396514892578129,0.004645824432373047,0.005878576914469402,0.01785510290149019
A,1,22,22,23,3,03,missing,0.5345302820205688,-0.031006890152022223,0.0033684968948364258,0.0078007113952189705,0.0033684968948364258,0.0046686154607062545,0.014180066140364878
A,1,23,23,24,3,03,missing,0.5372607111930847,-0.03039372215270994,0.0006380677223205566,0.008413879394531254,0.0006380677223205566,0.0020403809547424323,0.0061972842126971125
A,1,24,24,25,3,03,missing,0.5403107404708862,-0.02698486433401702,-0.002411961555480957,0.011822737213224174,0.0,0.001970456202204029,0.005984900557588107
A,1,25,25,26,3,03,missing,0.5407232046127319,-0.028698229888826587,-0.00282442569732666,0.010109371658414606,0.0,0.0016848952764024344,0.005117561439802237
A,1,26,26,27,3,03,missing,0.540091335773468,-0.03397099504098294,-0.002192556858062744,0.004836606506258251,0.0,0.0008061010843763752,0.0024483847060189586
A,1,27,27,28,3,03,missing,0.5370888113975525,-0.03078141984567044,0.0008099675178527832,0.008026181701570753,0.0008099675178527832,0.0021476644681145754,0.006523138275468342
A,1,28,28,29,3,03,missing,0.5374449491500854,-0.03498629866018889,0.0004538297653198242,0.0038213028870523053,0.0004538297653198242,0.0010907135798285416,0.003312843139970915
A,1,29,29,30,3,03,missing,0.5374348163604736,-0.03751527366638181,0.0004639625549316406,0.0012923278808593813,0.0004639625549316406,0.0006793505350748708,0.0020634030797637487
A,1,30,30,31,3,03,missing,0.5406463742256165,-0.033196974136307816,-0.0027475953102111816,0.005610627410933378,0.0,0.0009351045684888962,0.0028402092099750697
A,1,31,31,32,3,03,missing,0.5391337275505066,-0.029483936401456575,-0.0012349486351013184,0.009323665145784619,0.0,0.001553944190964103,0.0047198214527982086
A,1,32,32,33,3,03,missing,0.5415382385253906,-0.027218925567716337,-0.0036394596099853516,0.011588675979524857,0.0,0.0019314459965874761,0.005866414188246334
A,2,0,1,1|2,3,03,missing,0.5432807207107544,-0.03110931501761077,-0.005381941795349121,0.007698286529630425,0.0,0.0012830477549384042,0.0038970230423563193
A,2,1,2,2|3,3,03,missing,0.54234778881073,-0.03138565119951961,-0.004449009895324707,0.007421950347721584,0.0,0.001236991724620264,0.003757136268307235
A,2,2,3,3|4,3,03,missing,0.5412250757217407,-0.03749396333321927,-0.0033262968063354492,0.001313638214021924,0.0,0.00021893970233698734,0.0006649893284251403
A,2,3,4,4|5,3,03,missing,0.5395011305809021,-0.04109667167663572,-0.0016023516654968262,0.002289070129394527,0.0,0.00038151168823242115,0.0011587720209536403
A,2,4,5,5|6,3,03,missing,0.5401386618614197,-0.034827506637573225,-0.0022398829460144043,0.003980094909667969,0.0,0.0006633491516113282,0.002014801802198676
A,2,5,6,6|7,3,03,missing,0.5434682369232178,-0.03324509104937313,-0.0055694580078125,0.005562510497868066,0.0,0.000927085082978011,0.0028158514885235695
A,2,6,7,7|8,3,03,missing,0.5445672273635864,-0.03630062159746883,-0.006668448448181152,0.0025069799497723644,0.0,0.0004178299916287274,0.0012690822293226873
A,2,7,8,8|9,3,03,missing,0.5440536141395569,-0.03735991868600247,-0.006154835224151611,0.001447682861238725,0.0,0.00024128047687312082,0.0007328453476701754
