modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
T,1,12,12,15,15,15,zero,0.8005719184875488,0.9321774524688721,-0.0031581521034240723,0.004575347661971985,0.0,0.0007625579436619975,0.001352071773252969
T,1,13,13,16,15,15,zero,0.7967058420181274,0.9214428177118302,0.0007079243659973145,0.006159287095069854,0.0007079243659973145,0.0017344722151756236,0.0030753478383145475
T,1,14,14,17,15,15,zero,0.8003539443016052,0.9349050677061082,-0.0029401779174804688,0.007302962899208065,0.0,0.0012171604832013443,0.0021581157819331965
T,1,15,15,18,15,15,zero,0.7962226271629333,0.9246984485626221,0.0011911392211914062,0.002903656244278019,0.0011911392211914062,0.001675081928571076,0.0029700444567278424
T,1,16,16,19,15,15,zero,0.7904254794120789,0.9099163743495942,0.0069882869720458984,0.017685730457305926,0.0069882869720458984,0.00993590871493022,0.017617102840161294
T,1,17,17,20,15,15,zero,0.7891212105751038,0.9040212024688721,0.008292555809020996,0.02358090233802801,0.008292555809020996,0.01222270619869233,0.021671764331316318
T,1,18,18,21,15,15,zero,0.7989985346794128,0.9304176868438722,-0.001584768295288086,0.002815582036972075,0.0,0.0004692636728286792,0.0008320392850381279
T,2,0,1,1|2,15,15,zero,0.8129085898399353,0.962885384106636,-0.015494823455810547,0.03528327929973596,0.0,0.0058805465499559935,0.010426645040655247
T,2,1,2,2|3,15,15,zero,0.8080946803092957,0.9500391165256501,-0.010680913925170898,0.02243701171875001,0.0,0.0037395019531250018,0.006630414224739568
T,2,2,3,3|4,15,15,zero,0.809950053691864,0.9617414934873582,-0.012536287307739258,0.03413938868045807,0.0,0.005689898113409679,0.010088611227209934
T,2,3,4,4|5,15,15,zero,0.8044429421424866,0.8807922747373581,-0.007029175758361816,0.04680983006954198,0.0,0.007801638344923663,0.013832883230674001
T,2,4,5,5|6,15,15,zero,0.8028383255004883,0.8755129778623582,-0.005424559116363525,0.05208912694454193,0.0,0.008681521157423655,0.015392980695318591
T,2,5,6,6|7,15,15,zero,0.8107470870018005,0.9571661458253861,-0.013333320617675781,0.029564041018485976,0.0,0.004927340169747663,0.00873653945395693
T,2,6,7,7|8,15,15,zero,0.8145732283592224,0.9845304798126221,-0.017159461975097656,0.05692837500572201,0.0,0.009488062500953668,0.016823038297645292
T,2,7,8,8|9|10|11,15,15,zero,0.8243463635444641,1.00415180208683,-0.026932597160339355,0.07654969727993,0.0,0.012758282879988333,0.022621381497082545
T,2,8,9,9|10|11|12,15,15,zero,0.8160628080368042,0.9725640950441361,-0.018649041652679443,0.044961990237236016,0.0,0.007493665039539336,0.013286823725837036
T,2,9,10,12|13,15,15,zero,0.7948872447013855,0.9272500227928162,0.002526521682739258,0.0003520820140838765,0.002526521682739258,0.002585202018419904,0.004583754856026357
T,2,10,11,13|14,15,15,zero,0.8007933497428894,0.9299777454376221,-0.0033795833587646484,0.0023756406307220423,0.0,0.0003959401051203404,0.0007020311629844012
T,2,11,12,14|15,15,15,zero,0.8075157999992371,0.9429999466180802,-0.010102033615112305,0.01539784181118009,0.0,0.0025663069685300153,0.004550252531615913
T,2,12,13,15|16,15,15,zero,0.7983279824256897,0.9224987415313721,-0.0009142160415649414,0.005103363275527961,0.0,0.0008505605459213269,0.001508106911928788
T,2,13,14,16|17,15,15,zero,0.7977985739707947,0.9252263567686081,-0.0003848075866699219,0.0023757480382919915,0.0,0.0003959580063819986,0.0007020629032485934
T,2,14,15,17|18,15,15,zero,0.7971526384353638,0.9285698470115662,0.00026112794876098633,0.000967742204666111,0.00026112794876098633,0.0004224183162053382,0.0007489789944401154
T,2,15,16,18|19,15,15,zero,0.7864087224006653,0.9018214954376221,0.011005043983459473,0.02578060936927795,0.011005043983459473,0.015301812211672466,0.027131247589744285
