method,repeat,k_text,k_audio,k_vision,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta
random,5,7,9,9,11,11,missing,0.6265920400619507,-0.37350263932943345,0.2955331802368164,1.0356880722641943
random,6,7,9,9,11,11,missing,0.7842981815338135,-0.8176454537868499,0.1378270387649536,0.5915452578067778
random,7,7,9,9,11,11,missing,0.8452335000038147,-0.823540679371357,0.07689172029495239,0.5856500322222707
random,8,7,9,9,11,11,missing,0.722158670425415,-0.574929801440239,0.19996654987335205,0.8342609101533888
random,9,7,9,9,11,11,missing,0.8961653113365173,-1.2642739479303362,0.025959908962249756,0.14491676366329154
random,10,7,9,9,11,11,missing,0.22183507680892944,-0.2285034537822008,0.7002901434898376,1.180687257811427
random,11,7,9,9,11,11,missing,0.8802624344825745,-1.092960807299614,0.04186278581619263,0.31622990429401376
random,12,7,9,9,11,11,missing,0.73539137840271,-0.629966460621357,0.18673384189605713,0.7792242509722708
random,13,7,9,9,11,11,missing,0.865548312664032,-1.0487026588678359,0.05657690763473511,0.3604880527257919
random,14,7,9,9,11,11,missing,0.8862400650978088,-1.175845725274086,0.03588515520095825,0.23334498631954181
random,15,7,9,9,11,11,missing,0.8225839138031006,-0.913640700852871,0.0995413064956665,0.4955500107407568
random,16,7,9,9,11,11,missing,0.9006710648536682,-1.142674186205864,0.021454155445098877,0.2665165253877637
random,17,7,9,9,11,11,missing,0.7649649977684021,-0.6095091852307319,0.157160222530365,0.7996815263628958
random,18,7,9,9,11,11,missing,0.8793865442276001,-1.1771655494928361,0.04273867607116699,0.2320251621007916
random,19,7,9,9,11,11,missing,0.859700620174408,-0.995293815112114,0.06242460012435913,0.41389689648151373
random,20,7,9,9,11,11,missing,0.8101975321769714,-0.810386420583725,0.11192768812179565,0.5988042910099027
random,21,7,9,9,11,11,missing,0.8458796739578247,-1.004356651043892,0.07624554634094238,0.4048340605497358
random,22,7,9,9,11,11,missing,0.7961544394493103,-0.7806904293656349,0.1259707808494568,0.6285002822279928
random,23,7,9,9,11,11,missing,0.9033060073852539,-1.2421889108181001,0.018819212913513184,0.16700180077552762
random,24,7,9,9,11,11,missing,0.8720960021018982,-1.1283321608066559,0.050029218196868896,0.28085855078697186
random,25,7,9,9,11,11,missing,0.8722320199012756,-1.157984168624878,0.049893200397491455,0.2512065429687498
random,26,7,9,9,11,11,missing,0.7821413278579712,-0.7750591578841209,0.1399838924407959,0.6341315537095068
random,27,7,9,9,11,11,missing,0.8888645172119141,-1.1610637584686279,0.03326070308685303,0.24812695312499988
random,28,7,9,9,11,11,missing,0.8875128626823425,-1.154992545580864,0.03461235761642456,0.2541981660127637
random,29,7,9,9,11,11,missing,0.8150945901870728,-0.847913444018364,0.10703063011169434,0.5612772675752637
random,30,7,9,9,11,11,missing,0.8770272731781006,-1.092696906900406,0.045097947120666504,0.31649380469322175
random,31,7,9,9,11,11,missing,0.8127726912498474,-0.759925162768364,0.10935252904891968,0.6492655488252638
random,32,7,9,9,11,11,missing,0.8730459809303284,-0.972416861987114,0.04907923936843872,0.4367738496065138
random,33,7,9,9,11,11,missing,0.8954133987426758,-1.220367881512642,0.02671182155609131,0.18882283008098577
random,34,7,9,9,11,11,missing,0.8687942624092102,-1.07061186978817,0.053330957889556885,0.33857884180545783
random,35,7,9,9,11,11,missing,0.905336320400238,-1.262250281906128,0.016788899898529053,0.14694042968749965
random,36,7,9,9,11,11,missing,0.5526883602142334,-0.32422920182943343,0.3694368600845337,1.0849615097641943
random,37,7,9,9,11,11,missing,0.7780231237411499,-0.607397498703003,0.1441020965576172,0.8017932128906248
random,38,7,9,9,11,11,missing,0.9012625813484192,-1.289966483092308,0.0208626389503479,0.11922422850131964
random,39,7,9,9,11,11,missing,0.8605120778083801,-1.0790587233066558,0.06161314249038696,0.330131988286972
random,40,7,9,9,11,11,missing,0.7342895865440369,-0.5734779733181,0.18783563375473022,0.8357127382755277
random,41,7,9,9,11,11,missing,0.5678192973136902,-0.2712162623763084,0.3543059229850769,1.1379744492173194
random,42,7,9,9,11,11,missing,0.6139529347419739,-0.5284719996809959,0.3081722855567932,0.8807187119126318
random,43,7,9,9,11,11,missing,0.815281867980957,-0.7114435875773429,0.10684335231781006,0.6977471240162848
random,44,7,9,9,11,11,missing,0.3144631087779999,-0.12917019425928591,0.6076621115207672,1.2800205173343417
random,45,7,9,9,11,11,missing,0.2749358117580414,-0.18382191813588142,0.6471894085407257,1.2253687934577464
random,46,7,9,9,11,11,missing,0.7981207370758057,-0.774399192070961,0.12400448322296143,0.6347915195226668
random,47,7,9,9,11,11,missing,0.8973357677459717,-1.2414850690126418,0.02478945255279541,0.16770564258098597
random,48,7,9,9,11,11,missing,0.8836113810539246,-1.093312781906128,0.03851383924484253,0.31587792968749984
random,49,7,9,9,11,11,missing,0.8906198740005493,-1.15552045378685,0.03150534629821777,0.25367025780677777
random,50,7,9,9,11,11,missing,0.8415740132331848,-0.912408843433857,0.08055120706558228,0.49678186815977077
top,0,16,12,10,12,12,missing,0.5818377137184143,-0.3681573673546314,0.2956661581993103,0.7629903754889964
random,1,16,12,10,12,12,missing,0.7030417323112488,-0.561863563156128,0.17446213960647583,0.5692841796874999
random,2,16,12,10,12,12,missing,0.7172275185585022,-0.6411410367846488,0.1602763533592224,0.490006706058979
random,3,16,12,10,12,12,missing,0.8378417491912842,-1.020810416674614,0.03966212272644043,0.11033732616901393
random,4,16,12,10,12,12,missing,0.5739869475364685,-0.32354729802012444,0.3035169243812561,0.8076004448235035
random,5,16,12,10,12,12,missing,0.8077940344810486,-0.927982779955864,0.06970983743667603,0.20316496288776387
random,6,16,12,10,12,12,missing,0.6856293678283691,-0.5040112682342529,0.19187450408935547,0.6271364746093749
random,7,16,12,10,12,12,missing,0.8303760290145874,-0.9644979166746139,0.04712784290313721,0.16664982616901391
random,8,16,12,10,12,12,missing,0.7336985468864441,-0.61681225553751,0.14380532503128052,0.5143354873061179
random,9,16,12,10,12,12,missing,0.8363057971000671,-0.98482318816185,0.04119807481765747,0.14632455468177785
random,10,16,12,10,12,12,missing,0.7311017513275146,-0.6121928707718849,0.14640212059020996,0.518954872071743
random,11,16,12,10,12,12,missing,0.6858481764793396,-0.5152297740936279,0.191655695438385,0.6159179687499999
random,12,16,12,10,12,12,missing,0.8257165551185608,-0.9211197584629058,0.05178731679916382,0.210027984380722
random,13,16,12,10,12,12,missing,0.7588732242584229,-0.7271935114026069,0.11863064765930176,0.40395423144102094
random,14,16,12,10,12,12,missing,0.7118344902992249,-0.626974837577343,0.16566938161849976,0.5041729052662849
random,15,16,12,10,12,12,missing,0.8418651819229126,-1.003388694024086,0.03563868999481201,0.12775904881954192
random,16,16,12,10,12,12,missing,0.7257858514785767,-0.6196718746781349,0.15171802043914795,0.511475868165493
random,17,16,12,10,12,12,missing,0.8090083003044128,-0.9077014918684959,0.06849557161331177,0.22344625097513193
random,18,16,12,10,12,12,missing,0.8365286588668823,-1.0362083658933638,0.040975213050842285,0.094939376950264
random,19,16,12,10,12,12,missing,0.8243995308876038,-0.946812293624878,0.05310434103012085,0.1843354492187499
random,20,16,12,10,12,12,missing,0.830926775932312,-0.9711850045681,0.0465770959854126,0.15996273827552787
random,21,16,12,10,12,12,missing,0.8137931227684021,-0.9228354869842529,0.06371074914932251,0.20831225585937496
random,22,16,12,10,12,12,missing,0.7061749696731567,-0.5714542535901069,0.17132890224456787,0.5596934892535209
random,23,16,12,10,12,12,missing,0.8083556890487671,-0.932382194018364,0.06914818286895752,0.19876554882526387
random,24,16,12,10,12,12,missing,0.8402986526489258,-1.042719520187378,0.03720521926879883,0.08842822265624983
random,25,16,12,10,12,12,missing,0.7100521326065063,-0.558695952808857,0.16745173931121826,0.5724517900347709
random,26,16,12,10,12,12,missing,0.8229154944419861,-0.95050775847435,0.054588377475738525,0.18063998436927786
random,27,16,12,10,12,12,missing,0.812191903591156,-0.907349517261982,0.0653119683265686,0.22379822558164586
random,28,16,12,10,12,12,missing,0.8203772902488708,-0.948572059249878,0.05712658166885376,0.18257568359374987
random,29,16,12,10,12,12,missing,0.5680689811706543,-0.3727547604203224,0.3094348907470703,0.7583929824233054
random,30,16,12,10,12,12,missing,0.8003289103507996,-0.8795892252683639,0.07717496156692505,0.25155851757526393
random,31,16,12,10,12,12,missing,0.8301262855529785,-1.0109557721376419,0.047377586364746094,0.12019197070598597
random,32,16,12,10,12,12,missing,0.6463202238082886,-0.3965115963578224,0.23118364810943604,0.7346361464858054
random,33,16,12,10,12,12,missing,0.825744092464447,-0.9905424264431,0.05175977945327759,0.14060531640052787
random,34,16,12,10,12,12,missing,0.8205686807632446,-0.947252235031128,0.05693519115447998,0.18389550781249986
random,35,16,12,10,12,12,missing,0.8168764710426331,-0.9246392897129059,0.06062740087509155,0.20650845313072197
random,36,16,12,10,12,12,missing,0.8298373818397522,-0.9746165690183639,0.04766649007797241,0.15653117382526394
random,37,16,12,10,12,12,missing,0.811259925365448,-0.9388933483123779,0.06624394655227661,0.19225439453124993
random,38,16,12,10,12,12,missing,0.8345741629600525,-0.9924782330751419,0.04292970895767212,0.1386695097684859
random,39,16,12,10,12,12,missing,0.769416332244873,-0.7320328668713569,0.10808753967285156,0.3991148759722709
random,40,16,12,10,12,12,missing,0.8190739154815674,-0.947252235031128,0.05842995643615723,0.18389550781249986
random,41,16,12,10,12,12,missing,0.8234190344810486,-0.9887826608181,0.054084837436676025,0.1423650820255279
random,42,16,12,10,12,12,missing,0.8350207805633545,-0.966081641292572,0.04248309135437012,0.16506610155105583
random,43,16,12,10,12,12,missing,0.8098864555358887,-0.9315902780056,0.06761741638183594,0.19955746483802783
random,44,16,12,10,12,12,missing,0.8283913135528564,-0.9940619576931,0.049112558364868164,0.13708578515052783
random,45,16,12,10,12,12,missing,0.8105365037918091,-0.882360877609253,0.06696736812591553,0.24878686523437488
random,46,16,12,10,12,12,missing,0.8236944675445557,-0.96722553191185,0.053809404373168945,0.16392221093177783
random,47,16,12,10,12,12,missing,0.8271809816360474,-0.95314740691185,0.050322890281677246,0.1780003359317779
random,48,16,12,10,12,12,missing,0.7163505554199219,-0.6069135738968849,0.16115331649780273,0.5242341689467429
random,49,16,12,10,12,12,missing,0.6775034666061401,-0.5050231549501418,0.20000040531158447,0.626124587893486
random,50,16,12,10,12,12,missing,0.7445996403694153,-0.6878627926468849,0.13290423154830933,0.44328495019674297
top,0,12,10,9,13,13,missing,0.6452764272689819,0.09732263887077572,0.05774575471878052,0.03335855578631164
random,1,12,10,9,13,13,missing,0.6944482922554016,0.0921203330844641,0.00857388973236084,0.038560861572623256
random,2,12,10,9,13,13,missing,0.7004927396774292,0.055643695266544835,0.002529442310333252,0.07503749939054252
random,3,12,10,9,13,13,missing,0.6800997853279114,0.07796521699577573,0.022922396659851074,0.05271597766131163
random,4,12,10,9,13,13,missing,0.7046957015991211,0.04693285408020022,-0.0016735196113586426,0.08374834057688714
random,5,12,10,9,13,13,missing,0.68000727891922,0.0850922664344311,0.02301490306854248,0.045588928222656255
random,6,12,10,9,13,13,missing,0.7018905282020569,0.05369695320129397,0.0011316537857055664,0.07698424145579338
random,7,12,10,9,13,13,missing,0.6805572509765625,0.09570585957318546,0.02246493101119995,0.034975335083901896
random,8,12,10,9,13,13,missing,0.6849440336227417,0.0993793662875891,0.018078148365020752,0.031301828369498255
random,9,12,10,9,13,13,missing,0.6866369247436523,0.07545755232274534,0.016385257244110107,0.055223642334342016
random,10,12,10,9,13,13,missing,0.6972267627716064,0.0867365487828851,0.005795419216156006,0.04394464587420226
random,11,12,10,9,13,13,missing,0.700332760810852,0.05960316120982172,0.0026894211769104004,0.07107803344726564
random,12,12,10,9,13,13,missing,0.7003212571144104,0.06595482197552921,0.0027009248733520508,0.06472637268155815
random,13,12,10,9,13,13,missing,0.675093948841095,0.08479530464261772,0.02792823314666748,0.04588589001446963
random,14,12,10,9,13,13,missing,0.7020105719566345,0.05945468367040159,0.0010116100311279297,0.07122651098668577
random,15,12,10,9,13,13,missing,0.6973922848701477,0.058739785598218464,0.005629897117614746,0.0719414090588689
random,16,12,10,9,13,13,missing,0.6956521272659302,0.05851431025713684,0.007370054721832275,0.07216688439995052
random,17,12,10,9,13,13,missing,0.6934959888458252,0.06402457368522885,0.009526193141937256,0.06665662097185851
random,18,12,10,9,13,13,missing,0.7018554210662842,0.07009026850908998,0.0011667609214782715,0.06059092614799738
random,19,12,10,9,13,13,missing,0.699440598487854,0.04924254646301272,0.0035815834999084473,0.08143864819407465
random,20,12,10,9,13,13,missing,0.6879363656044006,0.07946102180480959,0.015085816383361816,0.05122017285227777
random,21,12,10,9,13,13,missing,0.6922010779380798,0.046437919998168965,0.010821104049682617,0.0842432746589184
random,22,12,10,9,13,13,missing,0.6768262982368469,0.0657183507844806,0.026195883750915527,0.06496284387260676
random,23,12,10,9,13,13,missing,0.6859108209609985,0.07290039289891723,0.017111361026763916,0.05778080175817013
random,24,12,10,9,13,13,missing,0.7023258209228516,0.053809684158861656,0.0006963610649108887,0.0768715104982257
random,25,12,10,9,13,13,missing,0.6944477558135986,0.061731381790339976,0.008574426174163818,0.06894981286674738
random,26,12,10,9,13,13,missing,0.6923174262046814,0.07153108064234259,0.010704755783081055,0.059150114014744765
random,27,12,10,9,13,13,missing,0.6927458643913269,0.08094032612591984,0.010276317596435547,0.04974086853116752
random,28,12,10,9,13,13,missing,0.6907830238342285,0.08555420625358823,0.012239158153533936,0.04512698840349913
random,29,12,10,9,13,13,missing,0.6879557967185974,0.06764309443682434,0.015066385269165039,0.06303810022026302
random,30,12,10,9,13,13,missing,0.6876100301742554,0.09802654780596497,0.01541215181350708,0.03265464685112239
random,31,12,10,9,13,13,missing,0.7077693343162537,0.07510009993016722,-0.004747152328491211,0.05558109472692013
random,32,12,10,9,13,13,missing,0.6891494393348694,0.07361529768407347,0.013872742652893066,0.05706589697301388
random,33,12,10,9,13,13,missing,0.7029138207435608,0.04935253181457522,0.00010836124420166016,0.08132866284251214
random,34,12,10,9,13,13,missing,0.6862297058105469,0.0741982187047601,0.016792476177215576,0.05648297595232726
random,35,12,10,9,13,13,missing,0.672516942024231,0.07248244990557434,0.030505239963531494,0.058198744751513015
random,36,12,10,9,13,13,missing,0.6906278133392334,0.0573704599156976,0.012394368648529053,0.07331073474138976
random,37,12,10,9,13,13,missing,0.6965973377227783,0.06747261177152397,0.006424844264984131,0.06320858288556339
random,38,12,10,9,13,13,missing,0.6913928985595703,0.0621988195344806,0.011629283428192139,0.06848237512260676
random,39,12,10,9,13,13,missing,0.69370436668396,0.06657073725908996,0.00931781530380249,0.0641104573979974
random,40,12,10,9,13,13,missing,0.6806304454803467,0.0851802600860596,0.02239173650741577,0.04550093457102776
random,41,12,10,9,13,13,missing,0.6974053382873535,0.09395159187316897,0.0056168437004089355,0.03672960278391839
random,42,12,10,9,13,13,missing,0.7054272890090942,0.04193126954659822,-0.002405107021331787,0.08874992511048914
random,43,12,10,9,13,13,missing,0.6965397596359253,0.0827825740516186,0.006482422351837158,0.04789862060546876
random,44,12,10,9,13,13,missing,0.7073786854743958,0.06073051777631047,-0.004356503486633301,0.06995067688077689
random,45,12,10,9,13,13,missing,0.6863967776298523,0.0485771297156811,0.016625404357910156,0.08210406494140626
random,46,12,10,9,13,13,missing,0.7004758715629578,0.08735247077941898,0.0025463104248046875,0.04332872387766838
random,47,12,10,9,13,13,missing,0.6950542330741882,0.07651341572552922,0.007967948913574219,0.054167778931558136
random,48,12,10,9,13,13,missing,0.6834126114845276,0.07464366474896672,0.019609570503234863,0.05603752990812064
random,49,12,10,9,13,13,missing,0.6984623074531555,0.08880427204966547,0.004559874534606934,0.04187692260742189
random,50,12,10,9,13,13,missing,0.7118577361106873,0.06309520283490422,-0.008835554122924805,0.06758599182218314
top,0,15,12,11,14,14,missing,0.5266461372375488,0.3086485027611256,0.10612374544143677,0.107741661131382
random,1,15,12,11,14,14,missing,0.5874078273773193,0.2278312610626221,0.04536205530166626,0.026924419432878516
random,2,15,12,11,14,14,missing,0.5954946279525757,0.15714341246485714,0.03727525472640991,0.04376342916488646
random,3,15,12,11,14,14,missing,0.6061479449272156,0.16784524763524536,0.02662193775177002,0.033061593994498234
random,4,15,12,11,14,14,missing,0.6183279156684875,0.1210794680953026,0.014441967010498047,0.079827373534441
random,5,15,12,11,14,14,missing,0.5600920915603638,0.3151156468033791,0.07267779111862183,0.11420880517363552
random,6,15,12,11,14,14,missing,0.590275764465332,0.2032055381625891,0.042494118213653564,0.0022986965328455067
random,7,15,12,11,14,14,missing,0.6223831176757812,0.1543830379188061,0.010386765003204346,0.046523803710937506
random,8,15,12,11,14,14,missing,0.6053988933563232,0.1582105335235596,0.027370989322662354,0.042696308106183994
random,9,15,12,11,14,14,missing,0.5845720171928406,0.26098083528280264,0.04819786548614502,0.060073993653059043
random,10,15,12,11,14,14,missing,0.5924550890922546,0.19316387019455436,0.04031479358673096,0.007742971435189233
random,11,15,12,11,14,14,missing,0.571405291557312,0.2071540149688721,0.061364591121673584,0.006247173339128498
random,12,15,12,11,14,14,missing,0.5753076076507568,0.24474698665142064,0.05746227502822876,0.043840145021677046
random,13,15,12,11,14,14,missing,0.5823151469230652,0.24524194758534434,0.05045473575592041,0.04433510595560075
random,14,15,12,11,14,14,missing,0.5838399529457092,0.2570433543264866,0.04892992973327637,0.056136512696743024
random,15,15,12,11,14,14,missing,0.6111934185028076,0.17205769197046758,0.02157646417617798,0.028849149659276013
random,16,15,12,11,14,14,missing,0.5972846150398254,0.21282924299836162,0.035485267639160156,0.011922401368618024
random,17,15,12,11,14,14,missing,0.5939149856567383,0.2193183787405491,0.038854897022247314,0.01841153711080551
random,18,15,12,11,14,14,missing,0.579596996307373,0.2635545086205006,0.05317288637161255,0.06264766699075702
random,19,15,12,11,14,14,missing,0.586618959903717,0.2501582874298096,0.046150922775268555,0.04925144580006602
random,20,15,12,11,14,14,missing,0.5948293209075928,0.2088587744921446,0.03794056177139282,0.007951932862401007
random,21,15,12,11,14,14,missing,0.594864010810852,0.13773125300705436,0.037905871868133545,0.06317558862268924
random,22,15,12,11,14,14,missing,0.6022821664810181,0.18290224494934085,0.03048771619796753,0.018004596680402746
random,23,15,12,11,14,14,missing,0.5663875341415405,0.2803162654578686,0.06638234853744507,0.07940942382812499
random,24,15,12,11,14,14,missing,0.5848046541213989,0.2277432674109936,0.04796522855758667,0.026836425781250006
random,25,15,12,11,14,14,missing,0.5925420522689819,0.19634244953989985,0.04022783041000366,0.004564392089843744
random,26,15,12,11,14,14,missing,0.6119691133499146,0.22795222883820537,0.020800769329071045,0.02704538720846178
random,27,15,12,11,14,14,missing,0.6132524013519287,0.2004449085235596,0.019517481327056885,0.00046193310618400374
random,28,15,12,11,14,14,missing,0.5765268206596375,0.29690203499197965,0.056243062019348145,0.09599519336223605
random,29,15,12,11,14,14,missing,0.5822757482528687,0.1789152759552002,0.05049413442611694,0.021991565674543384
random,30,15,12,11,14,14,missing,0.570107102394104,0.2568453753232956,0.06266278028488159,0.055938533693552006
random,31,15,12,11,14,14,missing,0.5896041393280029,0.21745963703989984,0.043165743350982666,0.01655279541015625
random,32,15,12,11,14,14,missing,0.605035662651062,0.16961600911021235,0.027734220027923584,0.03129083251953124
random,33,15,12,11,14,14,missing,0.5780176520347595,0.2757408640921116,0.054752230644226074,0.07483402246236803
random,34,15,12,11,14,14,missing,0.5902548432350159,0.23870880159139635,0.04251503944396973,0.037801959961652754
random,35,15,12,11,14,14,missing,0.5667475461959839,0.27382712971568113,0.06602233648300171,0.07292028808593753
random,36,15,12,11,14,14,missing,0.5755663514137268,0.2508181726872921,0.05720353126525879,0.049911331057548525
random,37,15,12,11,14,14,missing,0.6029910445213318,0.11647658381760123,0.02977883815765381,0.08443025781214236
random,38,15,12,11,14,14,missing,0.6003252863883972,0.19568253743052486,0.03244459629058838,0.005224304199218738
random,39,15,12,11,14,14,missing,0.5899071097373962,0.22636845051646234,0.042862772941589355,0.02546160888671875
random,40,15,12,11,14,14,missing,0.5989853739738464,0.16634943611323835,0.03378450870513916,0.03455740551650524
random,41,15,12,11,14,14,missing,0.6026636362075806,0.17640209993124012,0.03010624647140503,0.024504741698503474
random,42,15,12,11,14,14,missing,0.5755486488342285,0.2104645713657141,0.05722123384475708,0.009557729735970494
random,43,15,12,11,14,14,missing,0.5929826498031616,0.2636424754202366,0.039787232875823975,0.06273563379049302
random,44,15,12,11,14,14,missing,0.6006587743759155,0.12518741829097274,0.03211110830307007,0.07571942333877085
random,45,15,12,11,14,14,missing,0.5677050352096558,0.3269280628204346,0.06506484746932983,0.12602122119069098
random,46,15,12,11,14,14,missing,0.5903533101081848,0.21822953450083735,0.04241657257080078,0.017322692871093753
random,47,15,12,11,14,14,missing,0.6283681392669678,0.09931337776184085,0.004401743412017822,0.10159346386790274
random,48,15,12,11,14,14,missing,0.5821351408958435,0.24298722102642062,0.05063474178314209,0.042080379396677026
random,49,15,12,11,14,14,missing,0.5930609703063965,0.20108281550705437,0.03970891237258911,0.00017597387731077552
random,50,15,12,11,14,14,missing,0.5944172143936157,0.1936917918264866,0.03835266828536987,0.00721504980325699
top,0,10,12,9,15,15,missing,0.3968569338321686,0.18920439753830434,0.4005568325519562,0.7383977072685958
random,1,10,12,9,15,15,missing,0.582854151725769,0.5365381243467331,0.2145596146583557,0.391063980460167
random,2,10,12,9,15,15,missing,0.5501689314842224,0.47626615169048314,0.24724483489990234,0.45133595311641694
random,3,10,12,9,15,15,missing,0.5988469123840332,0.45224536164999013,0.19856685400009155,0.47535674315690996
random,4,10,12,9,15,15,missing,0.5510829091072083,0.4845370716094971,0.2463308572769165,0.443065033197403
random,5,10,12,9,15,15,missing,0.5836411118507385,0.5124733509063721,0.21377265453338623,0.41512875390052795
random,6,10,12,9,15,15,missing,0.618251621723175,0.5283992083311081,0.1791621446609497,0.399202896475792
random,7,10,12,9,15,15,missing,0.48392385244369507,0.3413801272749901,0.3134899139404297,0.58622197753191
random,8,10,12,9,15,15,missing,0.5652593374252319,0.4582725374341011,0.23215442895889282,0.46932956737279896
random,9,10,12,9,15,15,missing,0.6040809154510498,0.528003304028511,0.19333285093307495,0.39959880077838905
random,10,10,12,9,15,15,missing,0.5943499803543091,0.5297190862536431,0.20306378602981567,0.39788301855325703
random,11,10,12,9,15,15,missing,0.5623762011528015,0.4701949388027192,0.23503756523132324,0.4574071660041809
random,12,10,12,9,15,15,missing,0.6357460618019104,0.5983498919248581,0.16166770458221436,0.329252212882042
random,13,10,12,9,15,15,missing,0.61539226770401,0.5018267366528512,0.18202149868011475,0.4257753681540489
random,14,10,12,9,15,15,missing,0.579262375831604,0.48990433528423316,0.21815139055252075,0.4376977695226669
random,15,10,12,9,15,15,missing,0.5789691209793091,0.48739669075012215,0.21844464540481567,0.44020541405677793
random,16,10,12,9,15,15,missing,0.6631230711936951,0.5961501848936082,0.1342906951904297,0.3314519199132919
random,17,10,12,9,15,15,missing,0.6504907011985779,0.5680819016933442,0.14692306518554688,0.3595202031135559
random,18,10,12,9,15,15,missing,0.6311935186386108,0.6620534290313721,0.16622024774551392,0.265548675775528
random,19,10,12,9,15,15,missing,0.5773631930351257,0.46315587630271915,0.22005057334899902,0.46444622850418094
random,20,10,12,9,15,15,missing,0.46470966935157776,0.3659288523733616,0.332704097032547,0.5616732524335385
random,21,10,12,9,15,15,missing,0.5405668616294861,0.4349556697547436,0.25684690475463867,0.4926464350521565
random,22,10,12,9,15,15,missing,0.5731304883956909,0.49791130110025406,0.22428327798843384,0.42969080370664603
random,23,10,12,9,15,15,missing,0.6231689453125,0.5100976565718651,0.17424482107162476,0.41750444823503496
random,24,10,12,9,15,15,missing,0.4962117075920105,0.4441944124341011,0.30120205879211426,0.48340769237279896
random,25,10,12,9,15,15,missing,0.5220977067947388,0.36438905745148664,0.275316059589386,0.5632130473554134
random,26,10,12,9,15,15,missing,0.593002200126648,0.5186325305938722,0.2044115662574768,0.40896957421302793
random,27,10,12,9,15,15,missing,0.6490815281867981,0.5802683108687401,0.14833223819732666,0.34733379393816
random,28,10,12,9,15,15,missing,0.677066445350647,0.6750756839156151,0.12034732103347778,0.25252642089128496
random,29,10,12,9,15,15,missing,0.5651736259460449,0.4855049212217331,0.23224014043807983,0.442097183585167
random,30,10,12,9,15,15,missing,0.5642845630645752,0.5290151370406151,0.23312920331954956,0.398586967766285
random,31,10,12,9,15,15,missing,0.6572579145431519,0.6439278645753861,0.1401558518409729,0.283674240231514
random,32,10,12,9,15,15,missing,0.5663458108901978,0.4951396487593651,0.231067955493927,0.43246245604753497
random,33,10,12,9,15,15,missing,0.5233455896377563,0.3656209148705006,0.2740681767463684,0.5619811899363996
random,34,10,12,9,15,15,missing,0.5526430606842041,0.3910935061812401,0.24477070569992065,0.5365085986256599
random,35,10,12,9,15,15,missing,0.5170726180076599,0.3888937991499901,0.28034114837646484,0.53870830565691
random,36,10,12,9,15,15,missing,0.5693594217300415,0.4360995066702366,0.22805434465408325,0.49150259813666347
random,37,10,12,9,15,15,missing,0.6068720817565918,0.513573204421997,0.19054168462753296,0.41402890038490303
random,38,10,12,9,15,15,missing,0.5607455372810364,0.4713828128218651,0.23666822910308838,0.45621929198503497
random,39,10,12,9,15,15,missing,0.5228757262229919,0.41810589241385465,0.2745380401611328,0.5094962123930454
random,40,10,12,9,15,15,missing,0.5991120934486389,0.4915761341094971,0.19830167293548584,0.436025970697403
random,41,10,12,9,15,15,missing,0.5571771264076233,0.4536091692686081,0.24023663997650146,0.47399293553829197
random,42,10,12,9,15,15,missing,0.5940387845039368,0.5623186800122262,0.203374981880188,0.3652834247946739
random,43,10,12,9,15,15,missing,0.6190435886383057,0.5878793186783791,0.1783701777458191,0.339722786128521
random,44,10,12,9,15,15,missing,0.5100508332252502,0.3566460994422436,0.2873629331588745,0.5709560053646565
random,45,10,12,9,15,15,missing,0.567477822303772,0.4595043948531151,0.22993594408035278,0.46809770995378497
random,46,10,12,9,15,15,missing,0.635346531867981,0.6469634173154831,0.1620672345161438,0.28063868749141696
random,47,10,12,9,15,15,missing,0.5413444638252258,0.3496070369422436,0.2560693025588989,0.5779950678646565
random,48,10,12,9,15,15,missing,0.6809998154640198,0.6295857317686081,0.11641395092010498,0.298016373038292
random,49,10,12,9,15,15,missing,0.5896398425102234,0.5198203509092332,0.20777392387390137,0.4077817538976669
random,50,10,12,9,15,15,missing,0.5341446995735168,0.46196805598735813,0.2632690668106079,0.46563404881954196
top,0,11,10,11,16,16,missing,0.4934868812561035,-0.2583479762434959,0.45136624574661255,1.706928672850132
random,1,11,10,11,16,16,missing,0.533427894115448,-0.3193018527090549,0.41142523288726807,1.645974796384573
random,2,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,3,11,10,11,16,16,missing,0.5109511613845825,-0.32591198307871816,0.43390196561813354,1.63936466601491
random,4,11,10,11,16,16,missing,0.4740174412727356,-0.2661349445044994,0.47083568572998047,1.6991417045891286
random,5,11,10,11,16,16,missing,0.5170320868492126,-0.32161154509186746,0.4278210401535034,1.6436651040017605
random,6,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,7,11,10,11,16,16,missing,0.5265601277351379,-0.3330720402061939,0.4182929992675781,1.632204608887434
random,8,11,10,11,16,16,missing,0.5186849236488342,-0.3447524791717529,0.42616820335388184,1.620524169921875
random,9,11,10,11,16,16,missing,0.4740174412727356,-0.2661349445044994,0.47083568572998047,1.6991417045891286
random,10,11,10,11,16,16,missing,0.4762600362300873,-0.27787040299773214,0.4685930907726288,1.6874062460958958
random,11,11,10,11,16,16,missing,0.5109511613845825,-0.32591198307871816,0.43390196561813354,1.63936466601491
