sample_index,sample_id,baseline,cls_efficiency_residual,reg_efficiency_residual
172,3MFNIag0wNE$_$12,missing,1.1102230246251565e-16,0.0
173,3MFNIag0wNE$_$14,missing,0.0,5.551115123125783e-17
174,3MFNIag0wNE$_$16,missing,2.220446049250313e-16,5.551115123125783e-17
175,3MFNIag0wNE$_$7,missing,0.0,0.0
176,3V2qm0rw920$_$11,missing,4.440892098500626e-16,0.0
177,3V2qm0rw920$_$13,missing,0.0,4.440892098500626e-16
178,3V2qm0rw920$_$3,missing,4.440892098500626e-16,1.3877787807814457e-17
179,3j94B0pzSVs$_$12,missing,8.881784197001252e-16,1.1102230246251565e-16
180,3j94B0pzSVs$_$17,missing,0.0,0.0
181,3j94B0pzSVs$_$1,missing,0.0,2.220446049250313e-16
182,3j94B0pzSVs$_$0,missing,0.0,0.0
183,4cFeG2ydm9A$_$8,missing,8.881784197001252e-16,0.0
184,4dV3slGSc60$_$10,missing,8.881784197001252e-16,1.1102230246251565e-16
185,4dV3slGSc60$_$12,missing,8.881784197001252e-16,0.0
186,4dV3slGSc60$_$22,missing,0.0,0.0
187,4dV3slGSc60$_$9,missing,0.0,0.0
188,4dV3slGSc60$_$8,missing,8.881784197001252e-16,2.220446049250313e-16
189,50103$_$3,missing,1.6653345369377348e-16,2.7755575615628914e-17
190,5B0PQx3Ep3k$_$5,missing,0.0,2.220446049250313e-16
191,5O1W39o56gg$_$1,missing,0.0,0.0
192,5O1W39o56gg$_$2,missing,0.0,0.0
193,5O1W39o56gg$_$9,missing,8.881784197001252e-16,1.1102230246251565e-16
194,5i6AgQSjXO4$_$3,missing,0.0,0.0
195,5i6AgQSjXO4$_$2,missing,0.0,0.0
196,5i6AgQSjXO4$_$6,missing,0.0,2.7755575615628914e-17
197,5kaCGzjYukM$_$0,missing,0.0,0.0
198,5kaCGzjYukM$_$3,missing,0.0,0.0
199,5kaCGzjYukM$_$2,missing,2.220446049250313e-16,0.0
200,5kaCGzjYukM$_$5,missing,0.0,0.0
201,5kaCGzjYukM$_$7,missing,0.0,4.440892098500626e-16
202,6KvG5VbLalY$_$9,missing,0.0,2.220446049250313e-16
203,6ZA8I83x-oY$_$0,missing,4.440892098500626e-16,5.551115123125783e-17
204,6ZA8I83x-oY$_$2,missing,0.0,4.440892098500626e-16
205,6hFiTU77Sm0$_$1,missing,0.0,0.0
206,6hFiTU77Sm0$_$2,missing,0.0,0.0
207,6uPGcKTpC4I$_$1,missing,0.0,0.0
208,6uPGcKTpC4I$_$2,missing,8.881784197001252e-16,2.220446049250313e-16
209,6uPGcKTpC4I$_$6,missing,0.0,0.0
210,70280$_$11,missing,8.881784197001252e-16,2.220446049250313e-16
211,70280$_$3,missing,0.0,0.0
212,70280$_$4,missing,8.881784197001252e-16,1.1102230246251565e-16
213,70280$_$6,missing,0.0,5.551115123125783e-17
214,75RGHaxmUK8$_$3,missing,0.0,1.1102230246251565e-16
215,75RGHaxmUK8$_$5,missing,0.0,0.0
216,7_K3F-lAv1k$_$2,missing,8.881784197001252e-16,0.0
217,7r4vRxKLFCA$_$6,missing,8.881784197001252e-16,0.0
218,80566$_$1,missing,0.0,0.0
219,80566$_$0,missing,1.1102230246251565e-16,0.0
220,80566$_$3,missing,4.440892098500626e-16,1.3877787807814457e-17
221,80566$_$2,missing,0.0,1.3877787807814457e-17
222,80566$_$4,missing,8.881784197001252e-16,0.0
223,80566$_$6,missing,0.0,0.0
224,80855$_$11,missing,2.220446049250313e-16,1.3877787807814457e-17
225,80855$_$10,missing,0.0,5.551115123125783e-17
226,80855$_$12,missing,0.0,0.0
227,80855$_$15,missing,0.0,0.0
228,80855$_$17,missing,0.0,0.0
229,80855$_$0,missing,1.1102230246251565e-16,0.0
230,80855$_$3,missing,0.0,0.0
231,80855$_$2,missing,4.440892098500626e-16,5.551115123125783e-17
232,80855$_$7,missing,0.0,0.0
233,80855$_$20,missing,4.440892098500626e-16,2.7755575615628914e-17
234,830KzUc6CbU$_$0,missing,2.7755575615628914e-17,5.551115123125783e-17
235,830KzUc6CbU$_$13,missing,0.0,2.220446049250313e-16
236,84140$_$0,missing,4.440892098500626e-16,1.1102230246251565e-16
237,84140$_$5,missing,1.1102230246251565e-16,5.551115123125783e-17
238,89835$_$1,missing,0.0,1.1102230246251565e-16
239,89835$_$0,missing,0.0,2.7755575615628914e-17
240,89835$_$4,missing,0.0,0.0
241,89835$_$7,missing,4.440892098500626e-16,5.551115123125783e-17
242,8eaYvALnJ0o$_$1,missing,0.0,0.0
243,8eaYvALnJ0o$_$0,missing,8.881784197001252e-16,0.0
244,8x_nCOh6Wmc$_$6,missing,8.881784197001252e-16,8.881784197001252e-16
245,96642$_$1,missing,0.0,2.220446049250313e-16
246,96642$_$3,missing,0.0,0.0
247,96642$_$2,missing,0.0,5.551115123125783e-17
248,96642$_$4,missing,4.440892098500626e-16,0.0
249,99501$_$10,missing,2.220446049250313e-16,0.0
250,99501$_$13,missing,0.0,0.0
251,99501$_$1,missing,0.0,0.0
252,99501$_$0,missing,0.0,0.0
253,99501$_$5,missing,0.0,0.0
254,99501$_$7,missing,0.0,0.0
255,9QI-9w_VdB4$_$0,missing,0.0,0.0
256,AG5EY8ZaFj4$_$3,missing,0.0,4.163336342344337e-17
257,AG5EY8ZaFj4$_$15,missing,5.551115123125783e-17,0.0
258,Arh2TKRi_mg$_$15,missing,0.0,1.1102230246251565e-16
259,Arh2TKRi_mg$_$14,missing,0.0,0.0
260,Arh2TKRi_mg$_$16,missing,1.1102230246251565e-16,0.0
261,Arh2TKRi_mg$_$19,missing,0.0,1.1102230246251565e-16
262,Arh2TKRi_mg$_$32,missing,0.0,0.0
263,Arh2TKRi_mg$_$28,missing,0.0,1.1102230246251565e-16
264,Arh2TKRi_mg$_$3,missing,0.0,0.0
265,AxNy9TeTLq8$_$0,missing,8.881784197001252e-16,0.0
266,BSKAHXFYF_I$_$1,missing,0.0,0.0
267,BSKAHXFYF_I$_$3,missing,0.0,2.220446049250313e-16
268,BSKAHXFYF_I$_$7,missing,0.0,6.938893903907228e-18
269,BSKAHXFYF_I$_$8,missing,0.0,1.3877787807814457e-17
270,Baz0VVQ-E9E$_$10,missing,8.881784197001252e-16,3.3306690738754696e-16
271,Baz0VVQ-E9E$_$1,missing,0.0,0.0
272,Baz0VVQ-E9E$_$5,missing,0.0,1.1102230246251565e-16
273,Baz0VVQ-E9E$_$7,missing,8.881784197001252e-16,2.220446049250313e-16
274,CJGuudyvA0Y$_$4,missing,4.440892098500626e-16,2.220446049250313e-16
275,CPjbogfLHR4$_$2,missing,0.0,0.0
276,CPjbogfLHR4$_$5,missing,0.0,0.0
277,DdUJojoFU_c$_$11,missing,0.0,0.0
278,DdUJojoFU_c$_$15,missing,0.0,0.0
279,DdUJojoFU_c$_$14,missing,8.881784197001252e-16,0.0
280,DdUJojoFU_c$_$17,missing,1.1102230246251565e-16,0.0
281,DdUJojoFU_c$_$16,missing,0.0,0.0
282,DdUJojoFU_c$_$2,missing,0.0,0.0
283,DdUJojoFU_c$_$6,missing,0.0,0.0
284,DdUJojoFU_c$_$8,missing,0.0,0.0
285,DlbYiwOnTyk$_$1,missing,0.0,2.7755575615628914e-17
286,E8MuzHUhUHk$_$15,missing,0.0,0.0
287,E8MuzHUhUHk$_$14,missing,0.0,1.1102230246251565e-16
288,E8MuzHUhUHk$_$16,missing,8.881784197001252e-16,0.0
289,E8MuzHUhUHk$_$2,missing,0.0,0.0
290,E8MuzHUhUHk$_$9,missing,4.440892098500626e-16,0.0
291,EEjCkc82oyk$_$7,missing,0.0,1.3877787807814457e-17
292,EEjCkc82oyk$_$9,missing,0.0,0.0
293,EQxkXiWAm08$_$8,missing,0.0,2.7755575615628914e-17
294,ET1cU5_A2YM$_$1,missing,8.881784197001252e-16,1.1102230246251565e-16
295,ET1cU5_A2YM$_$3,missing,4.440892098500626e-16,1.3877787807814457e-17
296,ET1cU5_A2YM$_$6,missing,4.440892098500626e-16,1.1102230246251565e-16
297,EmmuWoCUgXs$_$22,missing,0.0,2.7755575615628914e-17
298,EmmuWoCUgXs$_$7,missing,2.220446049250313e-16,2.7755575615628914e-17
299,Es9MkKsMsjU$_$10,missing,0.0,0.0
300,Es9MkKsMsjU$_$12,missing,4.440892098500626e-16,5.551115123125783e-17
301,Es9MkKsMsjU$_$2,missing,2.220446049250313e-16,2.7755575615628914e-17
302,Es9MkKsMsjU$_$7,missing,0.0,5.551115123125783e-17
303,Ezn3p5FWF_U$_$4,missing,8.881784197001252e-16,4.440892098500626e-16
304,F1U26PLiXjM$_$1,missing,0.0,5.551115123125783e-17
305,F6JV-K840EY$_$2,missing,0.0,0.0
306,FB_b1dm0SRY$_$10,missing,0.0,1.3877787807814457e-17
307,FB_b1dm0SRY$_$0,missing,5.551115123125783e-17,0.0
308,FB_b1dm0SRY$_$6,missing,0.0,2.7755575615628914e-17
309,FB_b1dm0SRY$_$9,missing,5.551115123125783e-17,0.0
310,FB_b1dm0SRY$_$8,missing,8.881784197001252e-16,2.220446049250313e-16
311,FxxJB8hBpyQ$_$1,missing,0.0,0.0
312,Fy0Uid9afM8$_$0,missing,0.0,2.7755575615628914e-17
313,Fy0Uid9afM8$_$3,missing,0.0,0.0
314,Fy0Uid9afM8$_$5,missing,2.220446049250313e-16,0.0
315,Fy0Uid9afM8$_$4,missing,0.0,2.7755575615628914e-17
316,H1DpVwktfDQ$_$0,missing,8.881784197001252e-16,5.551115123125783e-17
317,HGicRLwgtkM$_$1,missing,0.0,0.0
318,HGicRLwgtkM$_$3,missing,0.0,0.0
319,HGicRLwgtkM$_$2,missing,0.0,0.0
320,HGicRLwgtkM$_$6,missing,0.0,1.1102230246251565e-16
321,HmXXW45eZL4$_$1,missing,0.0,2.220446049250313e-16
322,HmXXW45eZL4$_$4,missing,8.881784197001252e-16,0.0
323,IM6HW1HwHhM$_$11,missing,0.0,6.938893903907228e-18
324,IM6HW1HwHhM$_$15,missing,8.881784197001252e-16,0.0
325,IM6HW1HwHhM$_$17,missing,0.0,0.0
326,IUmxJNs2zaY$_$3,missing,0.0,0.0
327,IUmxJNs2zaY$_$2,missing,5.551115123125783e-17,0.0
328,JAnRCQ9A0vI$_$1,missing,0.0,0.0
329,JAnRCQ9A0vI$_$0,missing,0.0,0.0
330,JAnRCQ9A0vI$_$3,missing,8.881784197001252e-16,0.0
331,JAnRCQ9A0vI$_$2,missing,0.0,0.0
332,JAnRCQ9A0vI$_$5,missing,4.440892098500626e-16,1.1102230246251565e-16
333,JAnRCQ9A0vI$_$4,missing,0.0,0.0
334,JAnRCQ9A0vI$_$8,missing,0.0,4.440892098500626e-16
335,JOK1SSmPtFw$_$10,missing,0.0,2.7755575615628914e-17
336,JOK1SSmPtFw$_$13,missing,8.881784197001252e-16,1.1102230246251565e-16
337,JOK1SSmPtFw$_$14,missing,0.0,2.7755575615628914e-17
338,JOK1SSmPtFw$_$16,missing,0.0,1.3877787807814457e-17
339,JOK1SSmPtFw$_$0,missing,0.0,0.0
340,JOK1SSmPtFw$_$5,missing,1.3877787807814457e-17,1.1102230246251565e-16
341,JOK1SSmPtFw$_$4,missing,0.0,5.551115123125783e-17
342,JOK1SSmPtFw$_$8,missing,0.0,1.3877787807814457e-17
343,JPT38CA3sGI$_$1,missing,4.440892098500626e-16,0.0
344,JPT38CA3sGI$_$0,missing,0.0,0.0
345,JPT38CA3sGI$_$5,missing,4.440892098500626e-16,5.551115123125783e-17
346,JVpF99zuQhA$_$0,missing,0.0,0.0
347,JVpF99zuQhA$_$2,missing,0.0,0.0
348,JVpF99zuQhA$_$4,missing,2.220446049250313e-16,0.0
349,K0m1tO3Ybyc$_$15,missing,0.0,0.0
350,K0m1tO3Ybyc$_$8,missing,0.0,0.0
351,K8gp7ncdUl8$_$5,missing,5.551115123125783e-17,0.0
352,KDjl2exStlI$_$10,missing,0.0,0.0
353,KDjl2exStlI$_$13,missing,0.0,2.7755575615628914e-17
354,KDjl2exStlI$_$5,missing,0.0,6.938893903907228e-18
355,KDjl2exStlI$_$4,missing,0.0,0.0
356,KkKWFZZmmCM$_$1,missing,8.881784197001252e-16,0.0
357,KpMCvUyQCXg$_$1,missing,0.0,0.0
358,KpMCvUyQCXg$_$3,missing,0.0,0.0
359,KpMCvUyQCXg$_$5,missing,0.0,1.1102230246251565e-16
360,L1eFHRQGFeg$_$2,missing,0.0,0.0
361,MCsvw5-7lVE$_$1,missing,0.0,4.440892098500626e-16
362,MCsvw5-7lVE$_$2,missing,0.0,2.220446049250313e-16
363,MCsvw5-7lVE$_$4,missing,0.0,0.0
364,MMpo2bDk-DU$_$10,missing,0.0,2.0816681711721685e-17
365,MMpo2bDk-DU$_$17,missing,0.0,1.1102230246251565e-16
366,MMpo2bDk-DU$_$16,missing,5.551115123125783e-17,2.7755575615628914e-17
367,MMpo2bDk-DU$_$19,missing,8.881784197001252e-16,0.0
368,MjaaudUc5-4$_$1,missing,0.0,0.0
369,MjaaudUc5-4$_$0,missing,0.0,0.0
370,MjaaudUc5-4$_$3,missing,0.0,0.0
371,MjaaudUc5-4$_$6,missing,0.0,2.220446049250313e-16
372,MoQmPA7Q07Q$_$1,missing,0.0,1.1102230246251565e-16
373,MoQmPA7Q07Q$_$2,missing,0.0,8.881784197001252e-16
374,N1X63d_jgmw$_$5,missing,0.0,0.0
375,N5xfBtD6rLY$_$7,missing,0.0,0.0
376,NoZsdSGnNpI$_$7,missing,8.881784197001252e-16,0.0
377,Nrurc5sMUOE$_$5,missing,1.1102230246251565e-16,0.0
378,Nrurc5sMUOE$_$7,missing,4.440892098500626e-16,5.551115123125783e-17
379,Nrurc5sMUOE$_$8,missing,1.1102230246251565e-16,0.0
380,NzvNW7vP-Co$_$5,missing,0.0,4.440892098500626e-16
381,NzvNW7vP-Co$_$4,missing,4.440892098500626e-16,2.7755575615628914e-17
382,NzvNW7vP-Co$_$7,missing,8.881784197001252e-16,2.220446049250313e-16
383,OLP0nCKwU6k$_$6,missing,0.0,2.220446049250313e-16
384,OrYBtyO0aPI$_$1,missing,4.440892098500626e-16,0.0
385,OrYBtyO0aPI$_$4,missing,0.0,0.0
386,PboaYD5hlG8$_$10,missing,0.0,0.0
387,PboaYD5hlG8$_$3,missing,8.881784197001252e-16,0.0
388,PboaYD5hlG8$_$2,missing,0.0,0.0
389,PboaYD5hlG8$_$7,missing,0.0,2.220446049250313e-16
390,PboaYD5hlG8$_$9,missing,2.220446049250313e-16,0.0
391,PboaYD5hlG8$_$8,missing,4.440892098500626e-16,0.0
392,Pt-D0LUHDSc$_$2,missing,0.0,0.0
393,PwapK9d8IGk$_$4,missing,4.440892098500626e-16,0.0
394,PyQrAYl1bFs$_$0,missing,0.0,0.0
395,PyQrAYl1bFs$_$3,missing,8.881784197001252e-16,2.220446049250313e-16
396,PyQrAYl1bFs$_$4,missing,0.0,0.0
397,Q4WzApjaCNI$_$0,missing,0.0,2.7755575615628914e-17
398,Q7S0tX4FUNA$_$4,missing,0.0,0.0
399,Q7S0tX4FUNA$_$7,missing,0.0,0.0
400,Q7S0tX4FUNA$_$8,missing,0.0,8.326672684688674e-17
401,Qa6Yz62V-Yc$_$0,missing,2.220446049250313e-16,1.1102230246251565e-16
402,QjcQx8_PQfw$_$10,missing,0.0,2.220446049250313e-16
403,QjcQx8_PQfw$_$7,missing,1.1102230246251565e-16,2.7755575615628914e-17
404,QpchvHpGFc8$_$3,missing,0.0,5.551115123125783e-17
405,RArhIHk4Qs4$_$13,missing,4.440892098500626e-16,0.0
406,RArhIHk4Qs4$_$17,missing,0.0,0.0
407,RArhIHk4Qs4$_$16,missing,4.440892098500626e-16,0.0
408,RArhIHk4Qs4$_$19,missing,1.1102230246251565e-16,6.938893903907228e-18
409,RArhIHk4Qs4$_$1,missing,0.0,0.0
410,RArhIHk4Qs4$_$2,missing,0.0,0.0
411,RArhIHk4Qs4$_$7,missing,0.0,5.551115123125783e-17
412,RArhIHk4Qs4$_$6,missing,0.0,0.0
413,RArhIHk4Qs4$_$8,missing,0.0,1.1102230246251565e-16
414,RArhIHk4Qs4$_$21,missing,0.0,0.0
415,ROcTx5VEn7o$_$11,missing,0.0,2.220446049250313e-16
416,ROcTx5VEn7o$_$1,missing,0.0,1.3877787807814457e-17
417,ROcTx5VEn7o$_$5,missing,0.0,2.7755575615628914e-17
418,ROcTx5VEn7o$_$9,missing,0.0,2.7755575615628914e-17
419,RrGpzInAwCg$_$0,missing,0.0,5.551115123125783e-17
420,RzOFxDk26p0$_$1,missing,0.0,4.440892098500626e-16
421,RzOFxDk26p0$_$0,missing,5.551115123125783e-17,2.7755575615628914e-17
422,SHa756SwGJQ$_$0,missing,2.220446049250313e-16,0.0
423,SHa756SwGJQ$_$2,missing,0.0,2.220446049250313e-16
424,SHa756SwGJQ$_$4,missing,0.0,0.0
425,SHa756SwGJQ$_$7,missing,0.0,0.0
426,SHa756SwGJQ$_$6,missing,0.0,5.551115123125783e-17
427,TH32jop4FiI$_$15,missing,0.0,0.0
428,TH32jop4FiI$_$17,missing,0.0,2.220446049250313e-16
429,TWszOxkOV0w$_$1,missing,1.1102230246251565e-16,1.1102230246251565e-16
430,TXCXFYIc3Yo$_$16,missing,0.0,0.0
431,TXCXFYIc3Yo$_$2,missing,4.440892098500626e-16,0.0
432,TXCXFYIc3Yo$_$7,missing,0.0,0.0
433,TXCXFYIc3Yo$_$6,missing,0.0,5.551115123125783e-17
434,TYJzg5IJN8o$_$11,missing,0.0,0.0
435,TYJzg5IJN8o$_$10,missing,0.0,0.0
436,TYJzg5IJN8o$_$14,missing,0.0,2.220446049250313e-16
437,TYJzg5IJN8o$_$0,missing,0.0,0.0
438,TYJzg5IJN8o$_$4,missing,0.0,0.0
439,TYJzg5IJN8o$_$7,missing,8.881784197001252e-16,0.0
440,Uc_6d-fkZEc$_$3,missing,0.0,0.0
441,UlTJmndbGHM$_$1,missing,0.0,2.220446049250313e-16
442,UlTJmndbGHM$_$4,missing,8.881784197001252e-16,5.551115123125783e-17
443,VbV9S4svrTg$_$13,missing,0.0,0.0
444,VbV9S4svrTg$_$3,missing,0.0,0.0
445,VbV9S4svrTg$_$7,missing,8.881784197001252e-16,2.220446049250313e-16
446,VbV9S4svrTg$_$8,missing,0.0,5.551115123125783e-17
447,VinxKpWioTo$_$1,missing,8.881784197001252e-16,0.0
448,VinxKpWioTo$_$0,missing,0.0,0.0
449,VinxKpWioTo$_$3,missing,8.881784197001252e-16,2.220446049250313e-16
450,VinxKpWioTo$_$5,missing,0.0,2.220446049250313e-16
451,ViyQVpGW05w$_$1,missing,0.0,0.0
452,ViyQVpGW05w$_$4,missing,0.0,2.7755575615628914e-17
453,ViyQVpGW05w$_$6,missing,0.0,5.551115123125783e-17
454,Vuay0mVKkik$_$3,missing,0.0,1.1102230246251565e-16
455,WmQF5RmbsVQ$_$6,missing,8.881784197001252e-16,4.440892098500626e-16
456,Wrcf2xtqbkQ$_$9,missing,4.440892098500626e-16,1.1102230246251565e-16
457,Wrcf2xtqbkQ$_$8,missing,2.220446049250313e-16,5.551115123125783e-17
458,WxajvjGKz7Y$_$0,missing,2.220446049250313e-16,0.0
459,WxajvjGKz7Y$_$3,missing,0.0,0.0
460,WxajvjGKz7Y$_$6,missing,0.0,0.0
461,XIGpuL-Kkyk$_$12,missing,4.440892098500626e-16,2.220446049250313e-16
462,XIGpuL-Kkyk$_$0,missing,0.0,2.7755575615628914e-17
463,XIGpuL-Kkyk$_$4,missing,0.0,0.0
464,XIGpuL-Kkyk$_$7,missing,0.0,0.0
465,XaVYxIW0FDg$_$2,missing,0.0,0.0
466,XyP8bVmGX6M$_$4,missing,8.881784197001252e-16,0.0
467,XzVapdEr_GY$_$3,missing,8.881784197001252e-16,4.440892098500626e-16
468,XzVapdEr_GY$_$4,missing,0.0,0.0
469,Y7h-S3cJ52o$_$0,missing,0.0,0.0
470,Y7qkyMyanjU$_$2,missing,0.0,0.0
471,Y7qkyMyanjU$_$4,missing,0.0,0.0
472,YbuG8xyUO-o$_$3,missing,0.0,6.938893903907228e-18
473,YbuG8xyUO-o$_$2,missing,0.0,6.938893903907228e-18
474,Z7L3V5bwzI0$_$2,missing,0.0,2.220446049250313e-16
475,ZaoFHcbRM9g$_$3,missing,0.0,2.220446049250313e-16
476,ZaoFHcbRM9g$_$2,missing,0.0,1.3877787807814457e-17
477,ZaoFHcbRM9g$_$5,missing,0.0,0.0
478,ZaoFHcbRM9g$_$9,missing,8.881784197001252e-16,0.0
479,ZaoFHcbRM9g$_$8,missing,8.881784197001252e-16,1.1102230246251565e-16
480,Zvisaa77Cng$_$1,missing,0.0,1.1102230246251565e-16
481,Zvisaa77Cng$_$5,missing,0.0,0.0
482,_7HVhnSYX1Y$_$26,missing,4.440892098500626e-16,2.7755575615628914e-17
483,_7HVhnSYX1Y$_$12,missing,0.0,0.0
484,_7HVhnSYX1Y$_$14,missing,0.0,1.3877787807814457e-17
485,_7HVhnSYX1Y$_$19,missing,2.220446049250313e-16,0.0
486,_7HVhnSYX1Y$_$31,missing,0.0,1.1102230246251565e-16
487,_7HVhnSYX1Y$_$3,missing,0.0,2.7755575615628914e-17
488,_BvNNdEkhZA$_$14,missing,4.440892098500626e-16,0.0
489,_BvNNdEkhZA$_$19,missing,0.0,0.0
490,_BvNNdEkhZA$_$7,missing,0.0,0.0
491,_BvNNdEkhZA$_$6,missing,1.1102230246251565e-16,1.1102230246251565e-16
492,_BvNNdEkhZA$_$9,missing,2.220446049250313e-16,2.7755575615628914e-17
493,_aZDaIfGfPo$_$1,missing,0.0,0.0
494,_aZDaIfGfPo$_$0,missing,0.0,2.220446049250313e-16
495,_gr7o5ynhnw$_$13,missing,0.0,0.0
496,_gr7o5ynhnw$_$12,missing,0.0,5.551115123125783e-17
497,_gr7o5ynhnw$_$15,missing,0.0,4.440892098500626e-16
498,_gzYkdjNvPc$_$12,missing,0.0,1.3877787807814457e-17
499,_gzYkdjNvPc$_$17,missing,0.0,0.0
500,_gzYkdjNvPc$_$1,missing,0.0,0.0
501,_gzYkdjNvPc$_$3,missing,0.0,1.3877787807814457e-17
502,_gzYkdjNvPc$_$2,missing,0.0,2.220446049250313e-16
503,_gzYkdjNvPc$_$5,missing,0.0,1.3877787807814457e-17
504,_gzYkdjNvPc$_$4,missing,0.0,0.0
505,_gzYkdjNvPc$_$6,missing,0.0,0.0
506,_gzYkdjNvPc$_$9,missing,0.0,0.0
507,a-WihYDk6vc$_$8,missing,0.0,0.0
508,a-WihYDk6vc$_$0,missing,0.0,1.1102230246251565e-16
509,aFhc2ddipoM$_$14,missing,0.0,2.220446049250313e-16
510,aK5tRCXjUvU$_$0,missing,0.0,0.0
511,b-FX9NOVQOM$_$1,missing,0.0,1.1102230246251565e-16
512,b-FX9NOVQOM$_$4,missing,4.440892098500626e-16,1.1102230246251565e-16
513,b1LEcg6z66g$_$0,missing,4.440892098500626e-16,1.3877787807814457e-17
514,b1LEcg6z66g$_$4,missing,0.0,0.0
515,b1LEcg6z66g$_$8,missing,8.881784197001252e-16,0.0
516,bAkUEnPoucg$_$3,missing,0.0,0.0
517,bNQkb4K5DX0$_$3,missing,5.551115123125783e-17,1.1102230246251565e-16
518,bNQkb4K5DX0$_$7,missing,8.881784197001252e-16,2.220446049250313e-16
519,bWunvAd96zI$_$1,missing,0.0,4.163336342344337e-17
520,bWunvAd96zI$_$2,missing,0.0,0.0
521,bWunvAd96zI$_$5,missing,0.0,1.3877787807814457e-17
522,bWunvAd96zI$_$4,missing,4.440892098500626e-16,0.0
523,bj9e8w4vNxo$_$12,missing,0.0,0.0
524,bpvYdXVlgvc$_$1,missing,0.0,3.469446951953614e-18
525,bpvYdXVlgvc$_$3,missing,2.220446049250313e-16,2.7755575615628914e-17
526,bpvYdXVlgvc$_$4,missing,8.881784197001252e-16,0.0
527,bpvYdXVlgvc$_$6,missing,0.0,0.0
528,c1a1y9ytHH0$_$0,missing,2.220446049250313e-16,0.0
529,c1a1y9ytHH0$_$3,missing,0.0,2.220446049250313e-16
530,c1a1y9ytHH0$_$7,missing,0.0,1.1102230246251565e-16
531,c5cB7AfVgcE$_$12,missing,0.0,2.220446049250313e-16
532,c5cB7AfVgcE$_$5,missing,0.0,0.0
533,d8BR6hsvzoY$_$1,missing,2.220446049250313e-16,0.0
534,d8BR6hsvzoY$_$0,missing,0.0,6.938893903907228e-18
535,d8BR6hsvzoY$_$2,missing,4.440892098500626e-16,0.0
536,d8BR6hsvzoY$_$5,missing,0.0,2.7755575615628914e-17
537,d8BR6hsvzoY$_$6,missing,0.0,1.3877787807814457e-17
538,d8BR6hsvzoY$_$9,missing,0.0,0.0
539,d8BR6hsvzoY$_$8,missing,0.0,0.0
540,dBWvtPeHpWM$_$4,missing,0.0,5.551115123125783e-17
541,dEDbm2ubVRQ$_$0,missing,0.0,1.3877787807814457e-17
542,dEDbm2ubVRQ$_$3,missing,1.1102230246251565e-16,0.0
543,dEDbm2ubVRQ$_$8,missing,0.0,0.0
544,dt641WxonBI$_$1,missing,0.0,5.551115123125783e-17
545,dt641WxonBI$_$3,missing,0.0,0.0
546,eOiC1kb17P4$_$0,missing,0.0,0.0
547,erNDEjQeox8$_$12,missing,8.881784197001252e-16,0.0
548,ewBrNsyY82Q$_$4,missing,0.0,2.220446049250313e-16
549,fWOIAxzBQFY$_$12,missing,0.0,0.0
550,fWOIAxzBQFY$_$5,missing,0.0,0.0
551,fWOIAxzBQFY$_$7,missing,0.0,1.1102230246251565e-16
552,f_ZJ7L14oYQ$_$11,missing,0.0,4.440892098500626e-16
553,f_ZJ7L14oYQ$_$27,missing,0.0,1.1102230246251565e-16
554,f_ZJ7L14oYQ$_$21,missing,8.881784197001252e-16,0.0
555,f_ZJ7L14oYQ$_$17,missing,4.440892098500626e-16,5.551115123125783e-17
556,f_ZJ7L14oYQ$_$9,missing,0.0,2.220446049250313e-16
557,f_ZJ7L14oYQ$_$8,missing,0.0,0.0
558,ffrJ91swyq0$_$1,missing,8.881784197001252e-16,0.0
559,g8Cl74tS3oY$_$2,missing,0.0,0.0
560,g8Cl74tS3oY$_$6,missing,0.0,0.0
561,gR4gM_WXesQ$_$10,missing,0.0,5.551115123125783e-17
562,gR4gM_WXesQ$_$26,missing,0.0,0.0
563,gR4gM_WXesQ$_$20,missing,0.0,0.0
564,gR4gM_WXesQ$_$24,missing,0.0,0.0
565,gR4gM_WXesQ$_$18,missing,0.0,0.0
566,gR4gM_WXesQ$_$3,missing,0.0,0.0
567,gR4gM_WXesQ$_$4,missing,0.0,0.0
568,gR4gM_WXesQ$_$8,missing,0.0,5.551115123125783e-17
569,gVqs4TzqySw$_$1,missing,0.0,4.440892098500626e-16
570,gVqs4TzqySw$_$3,missing,2.220446049250313e-16,0.0
571,gVqs4TzqySw$_$2,missing,0.0,0.0
572,gVqs4TzqySw$_$4,missing,0.0,5.551115123125783e-17
573,goMtnNHQ_z4$_$1,missing,4.440892098500626e-16,1.1102230246251565e-16
574,goMtnNHQ_z4$_$2,missing,8.881784197001252e-16,0.0
575,goMtnNHQ_z4$_$13,missing,0.0,0.0
576,goMtnNHQ_z4$_$12,missing,1.1102230246251565e-16,5.551115123125783e-17
577,hqzF4IDaIYE$_$0,missing,0.0,1.1102230246251565e-16
578,hqzF4IDaIYE$_$3,missing,8.881784197001252e-16,0.0
579,hqzF4IDaIYE$_$2,missing,0.0,4.440892098500626e-16
580,hqzF4IDaIYE$_$4,missing,0.0,0.0
581,hqzF4IDaIYE$_$6,missing,0.0,0.0
582,hvfaYsv7p8E$_$0,missing,4.440892098500626e-16,0.0
583,iUXqlrui25c$_$10,missing,0.0,0.0
584,iUXqlrui25c$_$21,missing,5.551115123125783e-17,2.7755575615628914e-17
585,iUXqlrui25c$_$23,missing,0.0,5.551115123125783e-17
