sample_index,sample_id,baseline,main_modality,TEXT_MISSING_OOD_CAUTION,ratio,n_candidates,k,M_full,y_attr_full,CompTopK_cls,CompTopK_reg,RandomComp_cls_mean,RandomComp_reg_mean,GainComp_cls,GainComp_reg,SuffTopK_cls,SuffTopK_reg,RandomSuff_cls_mean,RandomSuff_reg_mean,GainSuff_cls,GainSuff_reg,F_comp_cls,F_comp_reg,F_suff_cls,F_suff_reg,FaithfulnessScore_ratio
331,JAnRCQ9A0vI$_$2,missing,T,True,0.1,48,5,1.89721675,1.0449869841337203,0.4218749531249999,0.1328124999999999,0.050384474609374896,0.018007812500000032,0.371490478515625,0.11480468749999986,0.7783202656249999,0.31953124999999993,2.092379523132324,0.9438259887695313,1.314059257507324,0.6242947387695313,0.19580803443127445,0.01913411458333331,0.6926243745649776,0.10404912312825522,0.25290391167696014
331,JAnRCQ9A0vI$_$2,missing,T,True,0.2,48,10,1.89721675,1.0449869841337203,0.5764159687499999,0.16640624999999987,0.13317256054687493,0.030156249999999975,0.44324340820312497,0.1362499999999999,0.058349562499999896,0.0078125,1.4071670063476558,0.4812451171874999,1.348817443847656,0.4734326171874999,0.23362811580437987,0.022708333333333316,0.71094498448987,0.07890543619791665,0.261546717456375
331,JAnRCQ9A0vI$_$2,missing,T,True,0.3,48,15,1.89721675,1.0449869841337203,0.7199706562499999,0.18671874999999993,0.17652583203124994,0.031015624999999974,0.54344482421875,0.15570312499999997,0.1314392558593751,0.16875000000000018,1.0906615742187495,0.24167968749999993,0.9592223183593744,0.07292968749999976,0.286443042301681,0.025950520833333327,0.505594214664803,0.012154947916666626,0.207535681429121
332,JAnRCQ9A0vI$_$5,missing,T,True,0.1,25,3,0.7309570000000001,0.4934244841337203,0.4731445000000001,0.10761718749999993,0.1927978203125001,0.03990234374999996,0.2803466796875,0.06771484374999998,1.44335934375,0.19179687499999998,1.9080444023437508,0.28669433593750004,0.46468505859375075,0.09489746093750007,0.3835332258317167,0.011285807291666663,0.635720600354262,0.015816243489583343,0.2615889692418072
332,JAnRCQ9A0vI$_$5,missing,T,True,0.2,25,5,0.7309570000000001,0.4934244841337203,0.7778320000000001,0.142578125,0.34772946093750007,0.06990234374999996,0.4301025390625,0.07267578125000004,1.080566375,0.1812499999999999,1.7031982109375001,0.265966796875,0.6226318359375,0.08471679687500011,0.5884093738114912,0.012112630208333341,0.8518024783058671,0.014119466145833351,0.3666109871178812
332,JAnRCQ9A0vI$_$5,missing,T,True,0.3,25,8,0.7309570000000001,0.4934244841337203,1.0952148125,0.20527343749999993,0.5775390312500001,0.11247070312499996,0.51767578125,0.09280273437499997,0.6694335625000001,0.1123046875,1.2885253593750001,0.22205078124999994,0.619091796875,0.10974609374999994,0.7082154942554838,0.01546712239583333,0.8469594653523184,0.01829101562499999,0.3972332744071589
333,JAnRCQ9A0vI$_$4,missing,V,False,0.1,14,2,0.08691404999999996,0.3330729216337204,0.07666014374999996,0.009570312499999956,-0.030126965625000036,0.016318359375000015,0.106787109375,-0.006748046875000059,0.520507825,0.15781250000000002,0.35083009062500004,0.128271484375,-0.169677734375,-0.029541015625000028,1.2286377258599062,-0.0011246744791666766,-1.9522250102255025,-0.004923502604166671,-0.18240886536223241
333,JAnRCQ9A0vI$_$4,missing,V,False,0.2,14,3,0.08691404999999996,0.3330729216337204,0.10498045624999996,0.0087890625,-0.046728528125000036,0.029003906250000017,0.151708984375,-0.020214843750000017,0.510986340625,0.14570312500000002,0.2905395632812501,0.10597167968750001,-0.22044677734374996,-0.0397314453125,1.7454857861210464,-0.0033691406250000028,-2.536347587026068,-0.006621907552083334,-0.20021321227052621
333,JAnRCQ9A0vI$_$4,missing,V,False,0.3,14,5,0.08691404999999996,0.3330729216337204,0.039062487499999965,0.025976562500000022,-0.08125001250000005,0.04135742187500003,0.12031250000000002,-0.015380859375000007,0.29980470000000004,0.08925781250000003,0.20478516875000005,0.08277343750000002,-0.09501953124999998,-0.006484375000000014,1.3842539353080976,-0.0025634765625000013,-1.0932460057262812,-0.001080729166666669,0.07184093096316244
334,JAnRCQ9A0vI$_$8,missing,T,True,0.1,48,5,0.7119141,0.5465494841337203,0.5009766,0.11484374999999991,0.1052490609375,0.025156249999999974,0.3957275390625,0.08968749999999993,1.1661377328125,0.5006591796875,2.335498084375,0.8847344970703125,1.1693603515625002,0.38407531738281253,0.5558633874495709,0.014947916666666656,1.6425559052792955,0.06401255289713542,0.5693449405731671
334,JAnRCQ9A0vI$_$8,missing,T,True,0.2,48,10,0.7119141,0.5465494841337203,0.6816406625,0.12734374999999998,0.20537113125,0.031738281249999965,0.47626953125,0.09560546875,1.13134769375,0.05468749999999989,2.0011017220703127,0.3771527099609374,0.8697540283203127,0.3224652099609375,0.6689976533016366,0.015934244791666666,1.2217103251782588,0.053744201660156254,0.4900966062329296
334,JAnRCQ9A0vI$_$8,missing,T,True,0.3,48,15,0.7119141,0.5465494841337203,0.8359375375,0.1402343749999999,0.4125000374999999,0.056992187499999944,0.4234375000000001,0.08324218749999997,0.70800785,0.009374999999999911,1.4999267953125002,0.16970703124999995,0.7919189453125002,0.16033203125000003,0.5947865131670899,0.013873697916666662,1.1123783514530035,0.02672200520833334,0.4369401419362733
335,JOK1SSmPtFw$_$10,missing,T,True,0.1,17,2,0.05078120000000008,0.16822917163372034,0.5810546375000001,0.07470703125,0.2601073718750001,0.044619140625,0.320947265625,0.030087890625000002,1.256103465625,0.045996093749999994,1.8207519031250006,0.10873931884765627,0.5646484375000005,0.06274322509765627,6.320074073691164,0.005014648437500001,11.119022757974243,0.010457204182942713,4.363642171071462
335,JOK1SSmPtFw$_$10,missing,T,True,0.2,17,4,0.05078120000000008,0.16822917163372034,0.9086913562500001,0.091015625,0.44306635625,0.055384521484375004,0.46562500000000007,0.035631103515625,0.9790038562500001,0.0689453125,1.5310056186401366,0.10962326049804687,0.5520017623901365,0.04067794799804687,9.169059237291794,0.005938517252604167,10.869985199344173,0.006779657999674479,5.012940652972062
335,JOK1SSmPtFw$_$10,missing,T,True,0.3,17,6,0.05078120000000008,0.16822917163372034,1.53955073125,0.1569488525390625,0.5855590320312499,0.06589004516601563,0.9539916992187502,0.09105880737304686,0.23339838750000008,0.02128906250000001,1.3985471225463866,0.11866569519042969,1.1651487350463865,0.09737663269042968,18.78594663521369,0.015176467895507811,22.944038167830158,0.01622943878173828,10.440347677430273
336,JOK1SSmPtFw$_$13,missing,T,True,0.1,18,2,1.45739742,0.5641276091337203,0.29235835749999994,0.07617187499999989,0.13066707332031244,0.04617187499999999,0.1616912841796875,0.029999999999999902,2.27136226375,0.3628906249999999,2.630743367265625,0.41576171874999995,0.3593811035156249,0.05287109375000004,0.11094514853370537,0.004999999999999984,0.2465908419988715,0.00881184895833334,0.09283695987272755
336,JOK1SSmPtFw$_$13,missing,T,True,0.2,18,4,1.45739742,0.5641276091337203,0.6246337481249999,0.15507812499999996,0.33957515437499985,0.07562499999999994,0.2850585937500001,0.07945312500000001,1.4056396075,0.2222656249999999,2.0150634356249997,0.334453125,0.6094238281249997,0.1121875000000001,0.1955941421632666,0.013242187500000002,0.41815869961283464,0.018697916666666686,0.16142323648569198
336,JOK1SSmPtFw$_$13,missing,T,True,0.3,18,6,1.45739742,0.5641276091337203,1.13317867,0.26054687499999996,0.5367370196093748,0.12161132812499997,0.5964416503906251,0.13893554687499998,0.5902099199999999,0.07109374999999996,1.5388427324999998,0.2752832031249999,0.9486328124999999,0.20418945312499992,0.4092509242535238,0.023155924479166663,0.6509083579903977,0.03403157552083332,0.2793366955609804
337,JOK1SSmPtFw$_$14,missing,T,True,0.1,15,2,0.6025391,0.2668619841337203,0.32519535,0.05449218750000007,-0.2592162710937501,0.0631298828125,0.5844116210937501,-0.00863769531249993,1.985107384375,0.20517578124999997,1.4910335165771482,0.16757812499999997,-0.4940738677978518,-0.03759765625,0.9699132407847214,-0.001439615885416655,-0.819985039664334,-0.006266276041666667,0.03555557729832603
337,JOK1SSmPtFw$_$14,missing,T,True,0.2,15,3,0.6025391,0.2668619841337203,-0.856445275,0.19213867187499997,-0.2277953726562501,0.046906738281249985,-0.62864990234375,0.14523193359374997,1.332275353125,0.13564453124999998,1.4726440054687497,0.17724609375,0.14036865234374973,0.04160156250000002,-1.0433328874605192,0.024205322265624996,0.23296151134795798,0.006933593750000004,-0.19480811502423404
337,JOK1SSmPtFw$_$14,missing,T,True,0.3,15,5,0.6025391,0.2668619841337203,-0.893798790625,0.17265624999999996,-0.5096129996093751,0.08543243408203122,-0.3841857910156249,0.08722381591796874,1.193115196875,0.15039062499999997,1.3101680380615233,0.17266601562499997,0.11705284118652326,0.022275390625000002,-0.637610328367564,0.01453730265299479,0.19426564503594576,0.003712565104166667,-0.1062737038936142
338,JOK1SSmPtFw$_$16,missing,T,True,0.1,15,2,0.9990235,0.17291667163372035,0.24414068749999995,0.036718749999999994,-0.07495110937500007,0.0255419921875,0.319091796875,0.011176757812499993,0.9141845078125,0.0693359375,0.6750365585937501,0.04529296875000001,-0.23914794921874993,-0.02404296874999999,0.31940337486718295,0.0018627929687499989,-0.23938146583867556,-0.004007161458333332,0.019469385134731024
338,JOK1SSmPtFw$_$16,missing,T,True,0.2,15,3,0.9990235,0.17291667163372035,0.20410162499999995,0.031640625000000006,-0.10268548437500007,0.030270996093750002,0.30678710937500003,0.0013696289062500033,0.8709716171875,0.073193359375,0.5863707933593751,0.04383544921875,-0.2846008238281249,-0.02935791015625,0.3070866724239496,0.00022827148437500056,-0.2848787230224333,-0.004892985026041667,0.004385808964962411
338,JOK1SSmPtFw$_$16,missing,T,True,0.3,15,5,0.9990235,0.17291667163372035,-0.19384759375000005,0.021679687500000017,-0.30156243750000006,0.043444824218750004,0.10771484375000001,-0.021765136718749988,0.532470640625,0.05078125,0.39808954960937504,0.03771240234375002,-0.134381091015625,-0.01306884765624998,0.1078200221816382,-0.0036275227864583314,-0.13451230777185647,-0.0021781412760416632,-0.008124487413179565
339,JOK1SSmPtFw$_$0,missing,T,True,0.1,48,5,3.4970703,1.4934244841337203,0.36010740937499985,0.16484374999999996,0.10964354218749986,0.036601562499999886,0.2504638671875,0.12824218750000008,1.4506835812499999,0.3921874999999999,2.5480728024414057,0.8945849609375,1.0973892211914058,0.5023974609375,0.07162103534677718,0.02137369791666668,0.31380235833092845,0.08373291015625,0.12263250043765558
339,JOK1SSmPtFw$_$0,missing,T,True,0.2,48,10,3.4970703,1.4934244841337203,0.6398925656249999,0.2421875,0.26350096406249984,0.08859374999999992,0.3763916015625,0.15359375000000008,0.5449218624999999,0.051562499999999956,1.309381091015625,0.3391601562499999,0.7644592285156251,0.28759765624999994,0.10763051973304062,0.02559895833333335,0.21859984053388476,0.04793294270833332,0.09994056532714801
339,JOK1SSmPtFw$_$0,missing,T,True,0.3,48,15,3.4970703,1.4934244841337203,0.8857421749999999,0.3257812499999999,0.38332518281249983,0.12972656249999992,0.5024169921875,0.1960546875,0.38916014374999985,0.04843749999999991,0.87935789765625,0.2258593749999999,0.4901977539062502,0.17742187499999998,0.14366792927198827,0.03267578125,0.140173794542379,0.029570312499999998,0.08652195439109181
340,JOK1SSmPtFw$_$5,missing,T,True,0.1,26,3,0.5688476699999999,0.13258464038372034,0.3542480606249999,0.03759765625,0.280279554765625,0.08803878784179689,0.07396850585937492,-0.05044113159179689,1.3115844589062502,0.2,0.9672225814648439,0.16952331542968752,-0.34436187744140634,-0.030476684570312496,0.13003195710974402,-0.008406855265299482,-0.6053664104398915,-0.005079447428385416,-0.12220518900595809
340,JOK1SSmPtFw$_$5,missing,T,True,0.2,26,6,0.5688476699999999,0.13258464038372034,0.19531251374999992,0.03154296875000001,0.1213440078906249,0.06401275634765627,0.07396850585937502,-0.03246978759765626,1.0032958846875002,0.1668212890625,0.8235961776562502,0.13316818237304687,-0.17969970703125004,-0.03365310668945312,0.1300319571097442,-0.005411631266276043,-0.31590072458330626,-0.005608851114908854,-0.04922231246368674
340,JOK1SSmPtFw$_$5,missing,T,True,0.3,26,8,0.5688476699999999,0.13258464038372034,0.21142579499999992,0.031152343750000006,-0.0027129989453125837,0.08791406631469727,0.2141387939453125,-0.05676172256469726,0.9801025253125001,0.169140625,0.6892362484604493,0.1263299560546875,-0.2908662768520508,-0.04281066894531249,0.37644246218473626,-0.009460287094116211,-0.5113245265248679,-0.007135111490885415,-0.03786936573128333
341,JOK1SSmPtFw$_$4,missing,T,True,0.1,12,2,0.45410149999999994,0.18219401538372035,0.32910149999999994,0.03271484375,-0.16232916406250003,0.03544921875,0.49143066406249997,-0.0027343749999999972,1.669677796875,0.1712066650390625,1.3245299010620117,0.14701087951660158,-0.3451478958129883,-0.024195785522460933,1.082202066851647,-0.0004557291666666662,-0.7600660551593272,-0.004032630920410156,0.07941191290131072
341,JOK1SSmPtFw$_$4,missing,T,True,0.2,12,3,0.45410149999999994,0.18219401538372035,0.25390618749999994,0.0077148437500000056,-0.3452881484375,0.055021972656249994,0.5991943359374999,-0.04730712890624999,1.6854248671875,0.16256103515625,1.09775396875,0.126549072265625,-0.5876708984375001,-0.036011962890625,1.3195134048755512,-0.007884521484374999,-1.2941371131792936,-0.006001993815104166,0.0028724440991946187
341,JOK1SSmPtFw$_$4,missing,T,True,0.3,12,4,0.45410149999999994,0.18219401538372035,0.15136712499999994,0.00048828125,-0.37982183984375,0.06374755859375,0.53118896484375,-0.06325927734375,1.5621338515625,0.1519775390625,1.050763001953125,0.122200927734375,-0.511370849609375,-0.029776611328124994,1.1697556495367238,-0.010543212890625,-1.1261132665188478,-0.004962768554687499,0.007034100393140861
342,JOK1SSmPtFw$_$8,missing,T,True,0.1,14,2,0.5878906000000002,0.19557292163372034,0.36035153750000015,0.047265625000000006,-0.17375490781249986,0.042268066406250006,0.5341064453125,0.00499755859375,1.7194824468749998,0.2091064453125,1.1928100835937496,0.15456868171691893,-0.5266723632812502,-0.054537763595581074,0.9085117822954092,0.0008329264322916667,-0.8958664544301196,-0.009089627265930178,0.0010971567579127844
342,JOK1SSmPtFw$_$8,missing,T,True,0.2,14,3,0.5878906000000002,0.19557292163372034,-0.15283205624999985,0.05830078124999999,-0.11281740781249985,0.0445263671875,-0.040014648437499994,0.01377441406249999,1.1149902593749998,0.13896484375,1.2915954839843746,0.17453163146972656,0.17660522460937478,0.035566787719726545,-0.06806467116982107,0.002295735677083332,0.3004044021200077,0.005927797953287757,0.06014081614513943
