sample_index,sample_id,baseline,main_modality,ratio,k,RandomComp_cls_mean,RandomComp_reg_mean,RandomSuff_cls_mean,RandomSuff_reg_mean
51,130456$_$3,zero,T,0.3,6,1.024546810214844,0.3635949707031251,2.183761592929687,0.6786035156250001
52,130456$_$5,zero,T,0.1,2,0.4606688828125002,0.11332031249999992,4.298754820312501,1.1394139099121092
52,130456$_$5,zero,T,0.2,3,0.9967894882812501,0.2792724609374999,3.642546019042969,1.0233636474609376
52,130456$_$5,zero,T,0.3,4,1.1956969589843751,0.29630859374999996,3.4676299423828127,0.939943542480469
53,130456$_$4,zero,T,0.1,3,0.053990160636718756,0.007932052612304633,0.9820129267499998,0.05618713378906257
53,130456$_$4,zero,T,0.2,5,0.0527679316328125,0.011607322692871049,0.6798709503934935,0.025729904174804703
53,130456$_$4,zero,T,0.3,7,0.060797106437500005,0.010380239486694288,0.49729021709423826,0.027886047363281246
54,130456$_$7,zero,T,0.1,1,0.4001526253906249,0.14946289062500004,4.0222778695312496,1.158603515625
54,130456$_$7,zero,T,0.2,2,0.8538544076171876,0.2835424804687501,3.7319260018554687,1.0482824707031253
54,130456$_$7,zero,T,0.3,3,1.2819397347656252,0.44281250000000005,3.053643836328125,0.9004726409912112
55,130456$_$6,zero,T,0.1,4,0.36082762421875003,0.06121093749999999,2.3833007687499994,0.52623291015625
55,130456$_$6,zero,T,0.2,7,0.6149536007812502,0.09415527343750002,2.247543322460937,0.433498077392578
55,130456$_$6,zero,T,0.3,10,0.9562011593750002,0.12626953125,2.0480178708007806,0.34057028770446773
56,188343$_$13,zero,T,0.1,5,0.5019592536562498,0.31097656250000005,0.7921051201375,0.8439111328125
56,188343$_$13,zero,T,0.2,9,0.6169876350039061,0.39548828124999996,1.0155540667433594,0.8821264648437499
56,188343$_$13,zero,T,0.3,13,0.7766479743593748,0.5293164062500002,1.0949665245564453,0.8678320312500002
57,188343$_$12,zero,T,0.1,3,0.017529284374999853,0.023437500000000076,4.3156982296875,1.5726690673828123
57,188343$_$12,zero,T,0.2,6,0.15048826874999985,0.04375,2.853543841259765,0.8940624999999999
57,188343$_$12,zero,T,0.3,9,0.2710937374999999,0.062421875000000016,1.9178832882812498,0.5150585937500001
58,188343$_$5,zero,T,0.1,2,0.29740601710937503,0.09767578125000001,2.9435379140820315,0.9680615234375003
58,188343$_$5,zero,T,0.2,4,0.559356700703125,0.18800781250000004,2.5968628042187505,0.8586647033691406
58,188343$_$5,zero,T,0.3,6,0.9492553823437504,0.3046972656250001,2.3141250722851567,0.7430111694335938
59,188343$_$9,zero,V,0.1,3,0.0829589815625,0.02995605468750001,0.7169296236523437,0.203125
59,188343$_$9,zero,V,0.2,6,0.1641601534375,0.058100585937500025,0.6251647921093749,0.17797851562500006
59,188343$_$9,zero,V,0.3,9,0.2442748995312501,0.08164062500000002,0.5540771456249999,0.162041015625
60,188343$_$8,zero,T,0.1,3,0.05908200624999971,0.0390234375,3.240287755761719,1.0758197021484377
60,188343$_$8,zero,T,0.2,5,0.2335937249999997,0.0609765625,2.1227859247070313,0.5720703125000001
60,188343$_$8,zero,T,0.3,7,0.1747070062499997,0.07031250000000001,2.100855993066406,0.5519921875
61,1HK7Nea0PFo$_$1,zero,T,0.1,2,0.1374023975,0.04796875000000001,2.6299820483789063,0.48331977844238283
61,1HK7Nea0PFo$_$1,zero,T,0.2,4,0.3565186084375,0.05248046874999999,2.0816635669335937,0.3102441406250001
61,1HK7Nea0PFo$_$1,zero,T,0.3,6,0.693707329140625,0.07797851562500001,1.54447026859375,0.168779296875
62,216097$_$1,zero,T,0.1,2,0.3882812487499999,0.12525390625000002,3.9471984850781245,0.9885156250000001
62,216097$_$1,zero,T,0.2,3,0.8217041003124997,0.22914062499999996,3.517160032929687,0.8248437500000001
62,216097$_$1,zero,T,0.3,4,1.4198974596874998,0.36299316406250004,2.753759764375,0.5990490722656251
63,216097$_$2,zero,T,0.1,3,0.1269379052734374,0.027498168945312502,1.2679809960937498,0.08090423583984375
63,216097$_$2,zero,T,0.2,5,0.20232395263671865,0.030819091796875003,1.0322266015624997,0.07442676544189454
63,216097$_$2,zero,T,0.3,8,0.28831028076171866,0.05742431640625001,0.8380005273437497,0.07960205078125
64,216097$_$5,zero,T,0.1,4,0.06997680320312498,0.05438964843750001,1.397758480449219,0.323359375
64,216097$_$5,zero,T,0.2,7,0.17150878562499997,0.08581054687499998,1.1449218715625,0.26171875
64,216097$_$5,zero,T,0.3,10,0.17359008445312493,0.0940771484375,1.070916744609375,0.269091796875
65,216097$_$4,zero,T,0.1,5,0.24335933749999955,0.06027343750000003,3.562632713964843,1.0666186523437502
65,216097$_$4,zero,T,0.2,10,0.4150756460937496,0.09574218750000003,3.045844994238281,0.8288134765624999
65,216097$_$4,zero,T,0.3,14,0.5641723257812494,0.08365234375000004,2.640304527929687,0.6437890625
66,216097$_$7,zero,T,0.1,5,-0.15017094593749994,0.05375000000000002,0.8868987562109376,0.35048828125
66,216097$_$7,zero,T,0.2,10,-0.11552739124999993,0.14009765624999998,0.6668334485937499,0.26568359374999995
66,216097$_$7,zero,T,0.3,15,-0.029602098281249933,0.14697265624999994,0.42345730317578123,0.19748046874999997
67,216097$_$8,zero,T,0.1,2,0.3187744140625,0.07371093750000006,4.518991088867187,1.2119531250000002
67,216097$_$8,zero,T,0.2,3,0.5496337890625,0.12207031250000008,4.00709228515625,1.0038134765625002
67,216097$_$8,zero,T,0.3,4,0.78861083984375,0.1508593750000001,3.256309390068054,0.8416455078125
68,223431$_$11,zero,T,0.1,3,0.20002448906249998,0.04871093750000005,3.9716187273437504,0.995977783203125
68,223431$_$11,zero,T,0.2,6,0.5203430925781248,0.10037109375,3.402792433398438,0.7774707031249999
68,223431$_$11,zero,T,0.3,9,1.00565193046875,0.17921874999999998,2.613795546191407,0.5162499999999999
69,223431$_$10,zero,T,0.1,2,0.2842117566601562,0.1234375,1.084516932441406,0.34825195312499996
69,223431$_$10,zero,T,0.2,3,0.3695724744335937,0.13177734374999997,1.0530914563671872,0.329970703125
69,223431$_$10,zero,T,0.3,4,0.31194460578124994,0.11529296874999995,1.1525543444218749,0.34680664062499994
70,223431$_$13,zero,T,0.1,3,0.20002438531250027,0.03273437499999998,4.324444551328126,1.3629013061523436
70,223431$_$13,zero,T,0.2,5,0.37587887750000026,0.06874999999999995,3.929476899960939,1.1780450439453125
70,223431$_$13,zero,T,0.3,8,0.8066055010351565,0.13722656249999993,2.9060119341406248,0.8011914062499998
71,223431$_$0,zero,T,0.1,1,-0.12631839687500007,0.022104492187499998,0.18671875375,0.025844726562500003
71,223431$_$0,zero,T,0.2,1,-0.1952637093750001,0.029584960937500005,0.12929686375,0.01836425781249999
71,223431$_$0,zero,T,0.3,1,-0.12631839687500007,0.022104492187499998,0.18671875375,0.025844726562500003
72,223431$_$5,zero,A,0.1,2,0.05937499500000003,0.006435546875000001,0.5583984325,0.0265869140625
72,223431$_$5,zero,A,0.2,4,0.13752440906250002,0.007167968749999998,0.47963866687499995,0.01922851562499999
72,223431$_$5,zero,A,0.3,6,0.20900878406250004,0.007236328124999999,0.41374511218749993,0.019155273437499988
73,225770$_$3,zero,T,0.1,5,0.36134034304687485,0.05384765624999999,2.9596374621874992,0.9903320312500001
73,225770$_$3,zero,T,0.2,10,0.714636241484375,0.10727539062499998,2.5719421496874992,0.829833984375
73,225770$_$3,zero,T,0.3,15,1.2612732043750001,0.215234375,2.1872421374804683,0.6317343139648438
74,225770$_$5,zero,T,0.1,1,0.09603880835937506,0.015361328124999995,0.8405273337499999,0.046527099609375
74,225770$_$5,zero,T,0.2,2,0.28163451148437507,0.0229248046875,0.5368957419531248,0.050019531250000006
74,225770$_$5,zero,T,0.3,2,0.31094359351562506,0.024289550781250002,0.47973021460937487,0.042679443359375
75,225770$_$4,zero,T,0.1,4,-0.19178470515625,0.014233398437500003,1.2408324823437498,0.2346923828125
75,225770$_$4,zero,T,0.2,7,-0.2727005376757813,0.021623535156250005,0.924340783125,0.15195068359375
75,225770$_$4,zero,T,0.3,10,-0.31234592341796874,0.029064941406250006,0.5836974725781252,0.076329345703125
76,225770$_$6,zero,T,0.1,4,0.26596676375,0.04156249999999999,2.64106442,0.4939062499999999
76,225770$_$6,zero,T,0.2,7,1.131977811113281,0.244384765625,2.3725097325,0.42883178710937503
76,225770$_$6,zero,T,0.3,10,1.4805022862109372,0.28488037109375003,2.199217190996094,0.3743262481689453
77,236021$_$12,zero,V,0.1,2,0.1229003699999998,0.05615234375000002,0.5492675574999998,0.24826171875000003
77,236021$_$12,zero,V,0.2,3,0.17563474499999981,0.08162109375000004,0.4529052528124998,0.21619140625000002
77,236021$_$12,zero,V,0.3,4,0.21634519421874981,0.10376953125000002,0.3875732215624998,0.18984375000000003
78,236021$_$1,zero,T,0.1,3,0.14794921893749996,0.015410156250000005,1.8799072267499999,0.306455078125
78,236021$_$1,zero,T,0.2,6,0.321405029484375,0.027677001953125002,1.5355224611250002,0.23169921875000005
78,236021$_$1,zero,T,0.3,9,0.50120849628125,0.048195800781250006,1.2313964845625003,0.16752441406250002
79,236021$_$3,zero,T,0.1,1,0.12543944062499984,0.05289062499999997,2.9542877072265616,0.9659082031250004
79,236021$_$3,zero,T,0.2,2,0.17045897187499987,0.05718749999999998,1.741261279003906,0.4663671875000001
79,236021$_$3,zero,T,0.3,3,0.42253416718749987,0.10394531250000001,0.8624877804687501,0.17160156250000003
80,236021$_$2,zero,T,0.1,5,0.2878173640625,0.09934570312500002,2.719117718066406,0.6995654296874999
80,236021$_$2,zero,T,0.2,10,0.5489333918945312,0.2060638427734375,2.5232208064453125,0.6415869140625
80,236021$_$2,zero,T,0.3,15,0.8984206965820313,0.23505126953125002,2.327885418261719,0.57693359375
