sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5
0,-UacrmKiTn4$_$7,zero,V,14,True,False,-0.025911533333332876,0.026692773333332937,0.0003906200000000304,0.010742187499999988,0.00040281489361718793,0.018864688732635887,0.009633751813126538,0.014950166112956794,0.007161125319693074,0.009041618574208005
0,-UacrmKiTn4$_$7,zero,V,15,True,False,-0.028125074999999545,0.028125074999999545,0.0,0.007838541666666633,0.0,0.01376550620248093,0.006882753101240465,0.0033222591362125553,0.010400682011935173,0.0059131736526946005
0,-UacrmKiTn4$_$7,zero,V,16,True,False,-0.027669345833332876,0.02962242083333318,0.0009765375000001519,0.009622395833333306,0.0010070243438014572,0.016898187846567145,0.008952606095184302,0.01592055202398115,0.011594202898550694,0.003967065868263457
0,-UacrmKiTn4$_$7,zero,V,17,True,False,-0.04244799166666621,0.055338606666666276,0.00644530750000003,0.013723958333333305,0.006646525664180977,0.024101068999028127,0.015373797331604553,0.01744186046511624,0.011594202898550694,0.017113439254814178
0,-UacrmKiTn4$_$7,zero,V,18,True,False,-0.011849033333332874,0.055599013333333,0.02187499000000006,0.013776041666666662,0.02255791247177919,0.024192534156519736,0.023375223314149464,0.0,0.007843137254901949,0.0449536945166627
0,-UacrmKiTn4$_$7,zero,V,19,True,False,0.03040357083333379,0.07636721583333315,0.05338539333333348,0.02583333333333334,0.05505204939910088,0.04536671811581776,0.05020938375745932,0.012458471760797347,0.0450953040665925,0.06992057440243099
0,-UacrmKiTn4$_$7,zero,V,20,True,False,0.09433586250000045,0.10475255583333362,0.09954420916666704,0.038125000000000006,0.10265191241020676,0.06695249528382781,0.08480220384701728,0.01204750509469885,0.11267906744482767,0.09533655608460645
0,-UacrmKiTn4$_$7,zero,V,21,True,False,0.1957681541666671,0.1957681541666671,0.1957681541666671,0.0719401041666667,0.20187990424011343,0.1263362487852284,0.1641080765126709,0.22973437421670023,0.17041951822571252,0.13176641327431804
0,-UacrmKiTn4$_$7,zero,V,22,True,False,0.16191398750000044,0.16191398750000044,0.16191398750000044,0.06375000000000003,0.16696883326491807,0.11195335276967933,0.1394610930172987,0.12448859268844709,0.13660282668668225,0.1480397824871354
0,-UacrmKiTn4$_$7,zero,V,23,True,False,0.07096347166666708,0.1074218716666667,0.08919267166666689,0.04277343750000002,0.09197720687327428,0.07511576058995029,0.08354648373161228,0.024916943521594695,0.06918956629224929,0.11877737153666411
0,-UacrmKiTn4$_$7,zero,V,24,True,False,0.051171810000000394,0.07981770999999999,0.06549476000000018,0.03304687500000001,0.0675394623467341,0.05803464242839994,0.06278705238756702,0.012458471760797347,0.05096493049599686,0.09291228805808145
0,-UacrmKiTn4$_$7,zero,V,25,True,False,0.07402338583333365,0.07532548583333354,0.0746744358333336,0.034361979166666695,0.07700572148411616,0.06034413765506206,0.06867492956958911,0.11659384414549354,0.04360788659588562,0.06674780338189401
0,-UacrmKiTn4$_$7,zero,V,26,True,False,0.06178381583333357,0.06178381583333357,0.06178381583333357,0.023554687500000004,0.06371266499965761,0.04136511747556165,0.05253889123760963,0.12837040580662648,0.039856820952236846,0.02986884439577526
