scenario_id,scenario,modality_combination,missing_rate_percent,missing_rate_target,position,runtime_seconds,accuracy_r1,macro_f1_r1,weighted_f1,mae_r1,pearson_r1,recall_negative,recall_neutral,recall_positive,f1_negative,f1_neutral,f1_positive,mae_negative,mae_neutral,mae_positive,composite_score,task_loss,weight_text,missing_region_weight_text,weight_audio,missing_region_weight_audio,weight_vision,missing_region_weight_vision,accuracy_q2d_v1,macro_f1_q2d_v1,mae_q2d_v1,pearson_q2d_v1,accuracy_gain_vs_v1,macro_f1_gain_vs_v1,mae_reduction_vs_v1,pearson_gain_vs_v1
42,V_40_Tail,V,40,0.4,Tail,0.4615800380706787,0.6304945054945055,0.6177047123623937,0.6362287247680144,0.6131154298782349,0.6588090167007291,0.6796116504854369,0.5489130434782609,0.6449704142011834,0.6557377049180327,0.4975369458128079,0.6998394863563403,0.742789626121521,0.4788382053375244,0.6071808338165283,0.6756591061495542,1.3690723036671733,0.44547418025473245,,0.2678973120324264,,0.2866284970641264,0.313389468515976,0.6071428571428571,0.606177121705072,0.6054717898368835,0.6546457746573692,0.02335164835164838,0.011527590657321674,-0.007643640041351318,0.004163242043359938
43,V_50_Head,V,50,0.5,Head,0.46074914932250977,0.6181318681318682,0.6077391046865327,0.6255402139113679,0.6066806316375732,0.6606661522855928,0.6699029126213593,0.5597826086956522,0.6183431952662722,0.6463700234192038,0.49047619047619045,0.6863711001642037,0.7245514392852783,0.45951685309410095,0.6149550080299377,0.6710775619728673,1.3578082349274185,0.4406054994182984,,0.26457808308010583,,0.2948164117676725,0.31050727457939825,0.6002747252747253,0.6003238772604599,0.6004495024681091,0.6552057022246738,0.017857142857142905,0.007415227426072812,-0.006231129169464111,0.005460450060918998
44,V_50_Middle,V,50,0.5,Middle,0.4667677879333496,0.625,0.6117921290502016,0.631173441160425,0.6065787672996521,0.6628050586794175,0.6699029126213593,0.5380434782608695,0.6449704142011834,0.6524822695035462,0.4852941176470588,0.6976,0.7412368655204773,0.47073763608932495,0.5984580516815186,0.6743510663241004,1.3595905579053438,0.4413567220087033,,0.2651290000700915,,0.2935142811977328,0.30840550595697974,0.603021978021978,0.6017811127522278,0.6028106212615967,0.6554051039547146,0.02197802197802201,0.010011016297973852,-0.00376814603805542,0.007399954724702895
45,V_50_Tail,V,50,0.5,Tail,0.4595193862915039,0.6346153846153846,0.6211723666052024,0.6399275397392504,0.6148092150688171,0.658643019084617,0.6893203883495146,0.5434782608695652,0.650887573964497,0.662004662004662,0.4975124378109453,0.704,0.7492772340774536,0.4830295741558075,0.6045933961868286,0.6773735913205662,1.3731035950419668,0.4422453195720572,,0.26590946648851443,,0.2918452221307474,0.3129055312917202,0.6043956043956044,0.6034136560698247,0.6062724590301514,0.6539186886577767,0.030219780219780223,0.017758710535377698,-0.008536756038665771,0.004724330426840284
46,T+A_10_Head,T+A,10,0.1,Head,0.4619717597961426,0.6167582417582418,0.6085013609508675,0.6257825865299212,0.5955488681793213,0.6553521360661897,0.6601941747572816,0.5815217391304348,0.6094674556213018,0.649164677804296,0.49195402298850577,0.6843853820598007,0.7182680368423462,0.4128316044807434,0.620222806930542,0.670523862345548,1.3308991743968084,0.44843374968650185,0.3973934530713069,0.2810991388394235,0.30954947232202507,0.27046710655928324,,0.6085164835164835,0.6051493828636825,0.609052836894989,0.6507563901247435,0.008241758241758323,0.0033519780871850147,0.013503968715667725,0.004595745941446183
47,T+A_10_Middle,T+A,10,0.1,Middle,0.46373486518859863,0.6167582417582418,0.6090604895072365,0.6253079668506096,0.5993281006813049,0.651142583200234,0.6504854368932039,0.5978260869565217,0.606508875739645,0.6426858513189448,0.5034324942791762,0.6810631229235881,0.7310699224472046,0.4163965880870819,0.6186198592185974,0.6692963202263194,1.3374061833371174,0.44975570570585527,0.39968483019074635,0.2795102375629303,0.31643494302757613,0.27073405918861015,,0.6098901098901099,0.6079543366981098,0.6057694554328918,0.6436930581369198,0.006868131868131844,0.001106152809126626,0.006441354751586914,0.0074495250633142
48,T+A_10_Tail,T+A,10,0.1,Tail,0.46410679817199707,0.6195054945054945,0.6091172226881466,0.626565972156471,0.6029819250106812,0.6461489004553015,0.6650485436893204,0.5543478260869565,0.6272189349112426,0.6555023923444976,0.48687350835322196,0.6849757673667205,0.7310910820960999,0.4349351227283478,0.6163846254348755,0.6684444106613455,1.346999330835028,0.44824670583156906,0.3973560951743665,0.28278480416744955,0.30883545656084516,0.2689684900009814,,0.603021978021978,0.600665462110887,0.6165470480918884,0.641198156528633,0.016483516483516536,0.008451760577259604,0.013565123081207275,0.004950743926668499
49,T+A_20_Head,T+A,20,0.2,Head,0.4597625732421875,0.6016483516483516,0.595614696352507,0.611890214833679,0.5993435382843018,0.6408383050810169,0.6213592233009708,0.6032608695652174,0.5887573964497042,0.628992628992629,0.4900662251655629,0.6677852348993288,0.7391289472579956,0.3846074938774109,0.63104647397995,0.6595800434134438,1.336736866406032,0.4396593627536504,0.3941582655491759,0.2859400052330078,0.3157756596045641,0.2744006336516056,,0.6112637362637363,0.6078913690758592,0.6156448125839233,0.6368300226668351,-0.009615384615384692,-0.0122766727233522,0.016301274299621582,0.00400828241418183
50,T+A_20_Middle,T+A,20,0.2,Middle,0.46902012825012207,0.6057692307692307,0.5992862686482376,0.614736749359307,0.6049572229385376,0.630086702939871,0.6067961165048543,0.6195652173913043,0.5976331360946746,0.6234413965087282,0.5055432372505543,0.6688741721854304,0.7726327776908875,0.38502228260040283,0.6224924325942993,0.6583724486777901,1.3489429688715673,0.443616015577818,0.39710506148127667,0.2836496419908664,0.31838738008675327,0.2727343506226346,,0.603021978021978,0.6026814671150137,0.613166868686676,0.6275648687091866,0.0027472527472527375,-0.0033951984667760504,0.008209645748138428,0.0025218342306844166
51,T+A_20_Tail,T+A,20,0.2,Tail,0.4638237953186035,0.6043956043956044,0.5950732307138423,0.6125653446058384,0.6053677201271057,0.6361145861610209,0.6213592233009708,0.5597826086956522,0.6183431952662722,0.6352357320099256,0.4779582366589327,0.6720257234726688,0.7303320169448853,0.413066565990448,0.633890688419342,0.6584485453070248,1.3503688115340013,0.4412912176687983,0.3963498055535946,0.2884076212464624,0.31400003190659775,0.270301163542135,,0.5837912087912088,0.5823564897654973,0.6179320216178894,0.6439424635926096,0.02060439560439553,0.012716740948345073,0.012564301490783691,-0.007827877431588748
52,T+A_30_Head,T+A,30,0.3,Head,0.4646756649017334,0.5810439560439561,0.5762679408274374,0.5932857116384554,0.6098759770393372,0.6141965945813309,0.5485436893203883,0.6304347826086957,0.5739644970414202,0.5931758530183727,0.48132780082987553,0.654300168634064,0.7980863451957703,0.34816113114356995,0.6376398801803589,0.6420541247765698,1.3573530637300932,0.4321114456343861,0.3915765572308092,0.28968051617970303,0.3182422839858022,0.2782080340902514,,0.603021978021978,0.6011495160514836,0.6273565888404846,0.6168991529381411,-0.0219780219780219,-0.024881575224046215,0.01748061180114746,-0.002702558356810214
53,T+A_30_Middle,T+A,30,0.3,Middle,0.46210432052612305,0.592032967032967,0.5870913870276927,0.6024348088975022,0.6081994771957397,0.6178614348906283,0.5679611650485437,0.6358695652173914,0.5828402366863905,0.6077922077922078,0.4968152866242038,0.6566666666666666,0.7941128611564636,0.3527877926826477,0.6339319944381714,0.6485631574715104,1.360582933321104,0.435999120999386,0.39453374100887206,0.2886276572769948,0.3202167702027129,0.2753732209044873,,0.592032967032967,0.5925611625812341,0.6195748448371887,0.6144714425107113,0.0,-0.005469775553541445,0.011375367641448975,0.003389992379916995
54,T+A_30_Tail,T+A,30,0.3,Tail,0.46752095222473145,0.5906593406593407,0.5812684452262289,0.5999473584170154,0.6043999791145325,0.629418129291602,0.5533980582524272,0.5815217391304348,0.6183431952662722,0.6015831134564644,0.47555555555555556,0.6666666666666666,0.7546262145042419,0.3817516267299652,0.6340470314025879,0.649969813868082,1.3500149119031297,0.4318671510125886,0.392515849778198,0.2958776700488994,0.31869650694419305,0.2722551797576439,,0.5728021978021978,0.5719690649065751,0.6192619800567627,0.6409001114043693,0.017857142857142905,0.009299380319653827,0.014862000942230225,-0.011481982112767297
55,T+A_40_Head,T+A,40,0.4,Head,0.4721395969390869,0.5769230769230769,0.5709171529484028,0.5876489431176931,0.6166379451751709,0.5940709699540356,0.47572815533980584,0.7010869565217391,0.5710059171597633,0.5568181818181818,0.50390625,0.652027027027027,0.8435630202293396,0.31845226883888245,0.6406603455543518,0.6340913045251145,1.3780018366300142,0.42416009622401424,0.38844039035064054,0.29403548172059324,0.3206947738976905,0.2818044245127882,,0.5947802197802198,0.5936445594174634,0.6336536407470703,0.6010674316468793,-0.017857142857142905,-0.022727406469060574,0.017015695571899414,-0.006996461692843625
56,T+A_40_Middle,T+A,40,0.4,Middle,0.46332311630249023,0.5782967032967034,0.5746887841747084,0.5907602039872003,0.6120924353599548,0.6033134901726076,0.5194174757281553,0.6467391304347826,0.5769230769230769,0.5944444444444444,0.4817813765182186,0.6478405315614618,0.8362826704978943,0.3265506625175476,0.6308984756469727,0.6380670414643419,1.3823902659363798,0.4264063311923541,0.39035940662663854,0.294822815740879,0.323078953038436,0.2787708514285031,,0.5741758241758241,0.5765301112755615,0.6202423572540283,0.607132407823446,0.004120879120879217,-0.0018413271008531629,0.008149921894073486,-0.003818917650838416
57,T+A_40_Tail,T+A,40,0.4,Tail,0.46065354347229004,0.5645604395604396,0.5551168893111859,0.5753197253209417,0.6106473207473755,0.6052687491594708,0.5,0.5760869565217391,0.5976331360946746,0.5628415300546448,0.452991452991453,0.6495176848874598,0.812245786190033,0.3517899811267853,0.6286959648132324,0.6303492427788261,1.38885681445782,0.42316749512138147,0.389794589975364,0.3023374859345223,0.32208588354482365,0.2744950238588877,,0.5769230769230769,0.5745599174915624,0.6249976754188538,0.6245162584471479,-0.012362637362637319,-0.019443028180376576,0.014350354671478271,-0.019247509287677045
58,T+A_50_Head,T+A,50,0.5,Head,0.4631533622741699,0.554945054945055,0.5456672559910202,0.5633337081894024,0.6374984383583069,0.5564156045379838,0.4029126213592233,0.7119565217391305,0.5621301775147929,0.50920245398773,0.4934086629001883,0.6343906510851419,0.9132687449455261,0.29946285486221313,0.653444766998291,0.6111321090053224,1.4384184931660746,0.41446695784424825,0.38455074970229264,0.2999335123741604,0.32356590882635317,0.28559951831374475,,0.5865384615384616,0.5834012254272312,0.6510130763053894,0.570767563459141,-0.03159340659340659,-0.03773396943621099,0.01351463794708252,-0.01435195892115726
59,T+A_50_Middle,T+A,50,0.5,Middle,0.46899986267089844,0.5508241758241759,0.5420582033496686,0.559543458214347,0.6305751800537109,0.5689089487030305,0.39805825242718446,0.6902173913043478,0.5680473372781065,0.5157232704402516,0.4819734345351044,0.6284779050736498,0.9103832244873047,0.2976454794406891,0.6412809491157532,0.6128999002980762,1.4346471841518695,0.415908643097127,0.3860412694230864,0.3017460301067278,0.32598050113468735,0.28234533253006855,,0.5604395604395604,0.5641828033248945,0.6283461451530457,0.5926636252950332,-0.009615384615384581,-0.022124599975225867,-0.002229034900665283,-0.0237546765920027
60,T+A_50_Tail,T+A,50,0.5,Tail,0.46532320976257324,0.5398351648351648,0.5285160785802224,0.5483024620569008,0.6471955180168152,0.5387891898780245,0.4077669902912621,0.6032608695652174,0.5857988165680473,0.5106382978723404,0.45030425963488846,0.6246056782334385,0.9114096760749817,0.34544670581817627,0.650431215763092,0.5978521484886183,1.4736252171652657,0.4142912081799744,0.3872964368087833,0.30835832657669654,0.32498723927429457,0.27735046032853766,,0.5576923076923077,0.5562274071627776,0.6498461961746216,0.5797172194788971,-0.017857142857142905,-0.027711328582555206,0.0026506781578063965,-0.040928029600872606
61,T+V_10_Head,T+V,10,0.1,Head,0.4640040397644043,0.6153846153846154,0.6076858241974739,0.6239387655969519,0.596763551235199,0.6558496261402645,0.6699029126213593,0.5869565217391305,0.5976331360946746,0.6463700234192038,0.4976958525345622,0.6789915966386555,0.7078795433044434,0.4193556308746338,0.625619113445282,0.6699997204943219,1.332071216551812,0.4476992881730669,0.3928773812170308,0.2753520463448316,,0.27694867531168427,0.33815981553688207,0.6071428571428571,0.6045382620361472,0.6088355183601379,0.6519773812714779,0.008241758241758323,0.0031475621613266114,0.012071967124938965,0.0038722448687866784
62,T+V_10_Middle,T+V,10,0.1,Middle,0.463792085647583,0.6208791208791209,0.6115005610719083,0.6285962680814914,0.6009437441825867,0.6509645326175242,0.6553398058252428,0.5815217391304348,0.621301775147929,0.645933014354067,0.5011709601873536,0.6873977086743044,0.7351006269454956,0.4291827082633972,0.6126825213432312,0.6707574082935894,1.3409223071821443,0.44852366088054607,0.38626868455479835,0.27528385934794897,,0.2761924732184497,0.3270960352909615,0.6112637362637363,0.6098964831584776,0.6076491475105286,0.6426969891674769,0.009615384615384581,0.001604077913430757,0.0067054033279418945,0.008267543450047321
63,T+V_10_Tail,T+V,10,0.1,Tail,0.4676804542541504,0.6222527472527473,0.6119173550586856,0.6283577456078506,0.6053680777549744,0.6457991565273624,0.6844660194174758,0.5543478260869565,0.621301775147929,0.6588785046728972,0.4939467312348668,0.6829268292682927,0.7287806272506714,0.4416360855102539,0.6192843914031982,0.6695449748967843,1.3514396174923404,0.4495628689501146,0.4037657641965475,0.27463521664557805,,0.2758019266912859,0.34162436269815993,0.6071428571428571,0.6045039710011361,0.6176337599754333,0.640574496547895,0.015109890109890167,0.0074133840575495435,0.012265682220458984,0.0052246599794674164
64,T+V_20_Head,T+V,20,0.2,Head,0.4677395820617676,0.6085164835164835,0.6011133140793762,0.6186196244613656,0.5988747477531433,0.6430113041750711,0.6262135922330098,0.6032608695652174,0.6005917159763313,0.6277372262773723,0.4955357142857143,0.6800670016750419,0.7283220291137695,0.3974897265434265,0.6296104788780212,0.6632540464633041,1.334386754821945,0.43687589685113637,0.38390796155814666,0.27712005408813134,,0.28600404660333656,0.3351893372644223,0.603021978021978,0.6006622227026192,0.6149747967720032,0.6387034969065843,0.005494505494505475,0.00045109137675702904,0.016100049018859863,0.004307807268486785
65,T+V_20_Middle,T+V,20,0.2,Middle,0.4669990539550781,0.6112637362637363,0.6025598068512559,0.6196071110675819,0.6039083003997803,0.6321092411573156,0.6116504854368932,0.5978260869565217,0.6183431952662722,0.6268656716417911,0.5011389521640092,0.6796747967479675,0.7781638503074646,0.40593379735946655,0.6054783463478088,0.6611575043680953,1.3512314702128316,0.4410146213995942,0.3840889436652861,0.2756773653986732,,0.28330801402086453,0.32857898676411373,0.603021978021978,0.603905014907872,0.6153410077095032,0.6258192928356686,0.008241758241758323,-0.0013452080566160873,0.0114327073097229,0.0062899483216469765
66,T+V_20_Tail,T+V,20,0.2,Tail,0.46573901176452637,0.6057692307692307,0.5941850468968526,0.6122170315922962,0.6069910526275635,0.6363731912734032,0.6359223300970874,0.5380434782608695,0.6242603550295858,0.6313253012048192,0.4771084337349398,0.6741214057507987,0.7273492813110352,0.4289284646511078,0.630570113658905,0.658499279515908,1.3577653104132348,0.44245804648863185,0.3983891968427094,0.27516055460367334,,0.28238140300335435,0.33755346602065817,0.592032967032967,0.5906452789294723,0.6200860738754272,0.6409625995497771,0.013736263736263687,0.003539767967380314,0.01309502124786377,-0.004589408276373885
67,T+V_30_Head,T+V,30,0.3,Head,0.47499966621398926,0.5989010989010989,0.593644450903419,0.6095415089969652,0.6058259606361389,0.6191464257897824,0.5922330097087378,0.6195652173913043,0.591715976331361,0.6240409207161125,0.4924406047516199,0.6644518272425249,0.7806079387664795,0.3702377676963806,0.6275513172149658,0.6524374971788968,1.3507712594755403,0.4269049973966022,0.37866410952459106,0.2783462920873903,,0.2947487121542713,0.3356534080525767,0.5961538461538461,0.5945611892832019,0.6253524422645569,0.6177032067836815,0.0027472527472527375,-0.0009167383797828998,0.01952648162841797,0.0014432190061008932
68,T+V_30_Middle,T+V,30,0.3,Middle,0.46794939041137695,0.6002747252747253,0.593853460380081,0.6095610205775539,0.6043515801429749,0.6226103209974857,0.5922330097087378,0.6141304347826086,0.5976331360946746,0.6192893401015228,0.4977973568281938,0.6644736842105263,0.7999320030212402,0.38418781757354736,0.605004072189331,0.6538219949844918,1.3602687421735826,0.4319636054322626,0.38189005167635975,0.27659504214453295,,0.29144135406146826,0.33051946460191545,0.5906593406593407,0.592341798137955,0.6216141581535339,0.6110086884155549,0.009615384615384581,0.0015116622421260661,0.017262578010559082,0.01160163258193081
69,T+V_30_Tail,T+V,30,0.3,Tail,0.46820735931396484,0.592032967032967,0.582922449544958,0.6012019438622058,0.6026191115379333,0.6287710965979749,0.5825242718446602,0.5706521739130435,0.6094674556213018,0.6091370558375635,0.47404063205417607,0.6655896607431341,0.7461337447166443,0.4041893482208252,0.6231724619865417,0.6507133689991472,1.3559852877816,0.4333473174439394,0.3938961868680452,0.27640534102571146,,0.2902473390729534,0.3385261395593268,0.5755494505494505,0.5742006021765824,0.6203609704971313,0.6372614946051488,0.016483516483516536,0.008721847368375557,0.017741858959197998,-0.008490398007173883
70,T+V_40_Head,T+V,40,0.4,Head,0.46582484245300293,0.5961538461538461,0.5911188419200505,0.6082029534881737,0.6084427833557129,0.600851564939007,0.5339805825242718,0.6630434782608695,0.5976331360946746,0.6043956043956044,0.49897750511247446,0.6699834162520729,0.822613000869751,0.3425167202949524,0.6226775050163269,0.6463274979735832,1.3659228191270933,0.4169409213108082,0.3745830403394828,0.27966763949174084,,0.3033914416548467,0.33690420986900416,0.5989010989010989,0.5974649575833277,0.6316288709640503,0.6004980366825903,-0.0027472527472527375,-0.006346115663277252,0.023186087608337402,0.00035352825641676855
71,T+V_40_Middle,T+V,40,0.4,Middle,0.46899962425231934,0.5851648351648352,0.5776510929576367,0.5958750124076072,0.6056694984436035,0.6112765143531675,0.5242718446601942,0.6086956521739131,0.6094674556213018,0.5950413223140496,0.4765957446808511,0.6613162118780096,0.8454296588897705,0.37088772654533386,0.5873537063598633,0.6430506524152763,1.3798294290081485,0.4212214441444834,0.37858766215855016,0.27833835142273644,,0.30044020115625253,0.33320046161796385,0.5728021978021978,0.575288698694711,0.6226070523262024,0.6006792749224534,0.01236263736263743,0.0023623942629257266,0.016937553882598877,0.010597239430714112
72,T+V_40_Tail,T+V,40,0.4,Tail,0.4645984172821045,0.5631868131868132,0.5536156921334314,0.5729896909209732,0.6092966198921204,0.6092276059517954,0.5242718446601942,0.5543478260869565,0.591715976331361,0.5684210526315789,0.44933920704845814,0.6430868167202572,0.8126013875007629,0.3815354108810425,0.6093772649765015,0.6307328094936666,1.3894018576695368,0.4242851612827464,0.3900620894184601,0.2775385477575131,,0.2981762876832129,0.3389204142159841,0.5673076923076923,0.5658130968923002,0.6230702996253967,0.6239773820052258,-0.004120879120879106,-0.012197404758868768,0.013773679733276367,-0.014749776053430419
73,T+V_50_Head,T+V,50,0.5,Head,0.46161627769470215,0.5728021978021978,0.564356154578125,0.5828697168070172,0.6280167698860168,0.565419321349921,0.441747572815534,0.7010869565217391,0.5828402366863905,0.5384615384615384,0.4990328820116054,0.6555740432612313,0.9033690690994263,0.3340079188346863,0.6202507019042969,0.6233096876087262,1.423968962260655,0.40553643781790183,0.37061180806864163,0.2811231836372623,,0.31334038673615494,0.33965010260730855,0.5851648351648352,0.5822664412339454,0.6522800922393799,0.5628357744281901,-0.01236263736263743,-0.017910286655820395,0.024263322353363037,0.002583546921730906
74,T+V_50_Middle,T+V,50,0.5,Middle,0.4625813961029053,0.5508241758241759,0.5389070549607767,0.5581140967408461,0.6221853494644165,0.5804557065078837,0.3932038834951456,0.6521739130434783,0.591715976331361,0.5094339622641509,0.47337278106508873,0.6339144215530903,0.9357221126556396,0.34914904832839966,0.5797299742698669,0.6156979552011743,1.4292404651641846,0.40976104670797575,0.3753257719273306,0.279873047464775,,0.3103659009124579,0.3364784417776116,0.570054945054945,0.5736474362508356,0.6292070746421814,0.5859092334014931,-0.019230769230769162,-0.03474038129005885,0.007021725177764893,-0.0054535268936094505
75,T+V_50_Tail,T+V,50,0.5,Tail,0.46512556076049805,0.5274725274725275,0.5149747154742256,0.5377672934923761,0.6448075771331787,0.5541375139289463,0.42718446601941745,0.532608695652174,0.5857988165680473,0.5086705202312138,0.4126315789473684,0.6236220472440945,0.9324512481689453,0.3782789707183838,0.614590585231781,0.5954122244578266,1.463043328169938,0.4143163424232422,0.3860933215306278,0.27871023730605055,,0.30697341863244343,0.3392505388219648,0.5590659340659341,0.5568942182727342,0.6469010710716248,0.5760274520034525,-0.03159340659340659,-0.041919502798508645,0.002093493938446045,-0.021889938074506232
76,A+V_10_Head,A+V,10,0.1,Head,0.47168660163879395,0.6291208791208791,0.6193767304929509,0.6362779431800034,0.6063842177391052,0.6593209471620896,0.6796116504854369,0.5815217391304348,0.6242603550295858,0.6557377049180327,0.5083135391923991,0.694078947368421,0.7224107980728149,0.45358648896217346,0.6188496351242065,0.6764226210490545,1.3538128779484675,0.451065641783685,,0.2766404466258371,0.2822092078220894,0.27229390749481835,0.30659459525072424,0.6043956043956044,0.6032529201035016,0.6015726923942566,0.6554060714731913,0.02472527472527475,0.016123810389449322,-0.004811525344848633,0.003914875688898256
77,A+V_10_Middle,A+V,10,0.1,Middle,0.4611654281616211,0.6291208791208791,0.6187985038339264,0.6362468245678724,0.6023514270782471,0.6621162375576263,0.6796116504854369,0.5760869565217391,0.6272189349112426,0.6542056074766355,0.5059665871121718,0.6962233169129721,0.7234559059143066,0.44976574182510376,0.6116065979003906,0.6773129528715873,1.3457818647007367,0.4524258021149278,,0.2749532298619895,0.27813718907503904,0.27262096638481886,0.29901170830347545,0.6016483516483516,0.6004401588335189,0.5995050072669983,0.6572008284282679,0.027472527472527486,0.01835834500040756,-0.0028464198112487793,0.004915409129358395
78,A+V_10_Tail,A+V,10,0.1,Tail,0.4650001525878906,0.6346153846153846,0.6224074813493327,0.6408927641538773,0.6085525751113892,0.6597766585521403,0.6844660194174758,0.5597826086956522,0.6449704142011834,0.6604215456674473,0.5024390243902439,0.7043618739903069,0.7323132753372192,0.4680045545101166,0.6096357703208923,0.6784871665365987,1.355969991002764,0.45026184894610094,,0.2788143751829613,0.2718089873820668,0.2709237783283334,0.2999819342561347,0.6071428571428571,0.605438286610727,0.6034403443336487,0.6555940094530995,0.027472527472527486,0.016969194738605697,-0.0051122307777404785,0.004182649099040758
79,A+V_20_Head,A+V,20,0.2,Head,0.46215128898620605,0.6222527472527473,0.6123779148035634,0.6295576231002753,0.6048089861869812,0.6594756738707439,0.6844660194174758,0.5652173913043478,0.6153846153846154,0.654292343387471,0.49523809523809526,0.687603305785124,0.7200256586074829,0.44332876801490784,0.6224945783615112,0.6731258351328486,1.353568856532757,0.44740302782343366,,0.275437245892178,0.2791878655572812,0.2771597352948392,0.303951736307208,0.6002747252747253,0.60109339456499,0.5985643267631531,0.6546674704164336,0.02197802197802201,0.011284520238573403,-0.006244659423828125,0.0048082034543103225
80,A+V_20_Middle,A+V,20,0.2,Middle,0.4620094299316406,0.6291208791208791,0.6180788162355203,0.635960076419887,0.6020557284355164,0.6631150028637891,0.6844660194174758,0.5652173913043478,0.6301775147928994,0.6558139534883721,0.5012048192771085,0.6972176759410802,0.7247844934463501,0.4490301311016083,0.610560417175293,0.6774073638520874,1.3461133857349774,0.4485930544587197,,0.27478408895389755,0.2787586115131097,0.2766228500343275,0.2996448389178459,0.6016483516483516,0.6012283897131203,0.5983961820602417,0.6565407389894481,0.027472527472527486,0.016850426522399986,-0.003659546375274658,0.006574263874341013
81,A+V_20_Tail,A+V,20,0.2,Tail,0.4607572555541992,0.635989010989011,0.6229609117324139,0.6420072504997333,0.6101171374320984,0.6599202433994339,0.6796116504854369,0.5597826086956522,0.650887573964497,0.6542056074766355,0.5061425061425061,0.7085346215780999,0.7381424307823181,0.46936532855033875,0.6087121367454529,0.6788744467442065,1.358769687977466,0.44574124346686606,,0.2801467112417715,0.27609695373290033,0.2741120559400772,0.30139108272281834,0.6071428571428571,0.6065480728412149,0.6024924516677856,0.6552943566141697,0.028846153846153855,0.016412838891198933,-0.007624685764312744,0.0046258867852642105
82,A+V_30_Head,A+V,30,0.3,Head,0.4625098705291748,0.6222527472527473,0.6126785489953451,0.6287560774866181,0.6048886775970459,0.6598683728144089,0.6844660194174758,0.5706521739130435,0.6124260355029586,0.651270207852194,0.5035971223021583,0.6831683168316832,0.7213625311851501,0.4377746880054474,0.6248749494552612,0.6732925274658715,1.3567624720898304,0.4442170454192781,,0.2734753586382269,0.27723314689455386,0.2823076057720778,0.3040492918333721,0.6016483516483516,0.6023693415531112,0.5950031280517578,0.6549968582398448,0.020604395604395642,0.010309207442233959,-0.009885549545288086,0.00487151457456414
83,A+V_30_Middle,A+V,30,0.3,Middle,0.4628427028656006,0.6304945054945055,0.618900755067099,0.6365666553746016,0.6023369431495667,0.663438887597544,0.6844660194174758,0.5597826086956522,0.636094674556213,0.6573426573426573,0.5024390243902439,0.6969205834683955,0.7261579036712646,0.44922107458114624,0.6102251410484314,0.6780137917773232,1.3487219116189977,0.44458195557531843,,0.2745122829680538,0.2787685995963652,0.2809057663714192,0.3004790397702511,0.6016483516483516,0.6017118887964332,0.5979993343353271,0.6553786970878012,0.028846153846153855,0.017188866270665737,-0.004337608814239502,0.008060190509742826
84,A+V_30_Tail,A+V,30,0.3,Tail,0.4626185894012451,0.6318681318681318,0.6184888777875285,0.6367302231735977,0.6109556555747986,0.6610223818717523,0.6941747572815534,0.5380434782608695,0.6449704142011834,0.6605080831408776,0.49624060150375937,0.6987179487179487,0.7439772486686707,0.4683839678764343,0.6074963212013245,0.6769318765839534,1.36074733210134,0.44064411984919377,,0.2822702435277833,0.2785185530232015,0.27708563088909965,0.3015351119557287,0.6043956043956044,0.6038535229570369,0.6008702516555786,0.6552500719679318,0.027472527472527486,0.01463535483049161,-0.01008540391921997,0.005772309903820494
85,A+V_40_Head,A+V,40,0.4,Head,0.47067809104919434,0.6263736263736264,0.6170983377718926,0.6327732715067378,0.6066043376922607,0.6597802504700834,0.6941747572815534,0.5760869565217391,0.6124260355029586,0.6574712643678161,0.5083932853717026,0.6854304635761589,0.7241080403327942,0.4378366768360138,0.6268632411956787,0.6752626921795455,1.3601154953568846,0.44092517711073387,,0.2719047829806357,0.2764897632330308,0.2871700464616857,0.304667042745923,0.5975274725274725,0.5991874326550843,0.5946927070617676,0.6538320116455167,0.028846153846153855,0.017910905116808262,-0.011911630630493164,0.005948238824566632
86,A+V_40_Middle,A+V,40,0.4,Middle,0.4640181064605713,0.6291208791208791,0.6170572529320589,0.6349935609969631,0.6024174094200134,0.664785853921476,0.6844660194174758,0.5489130434782609,0.6390532544378699,0.6604215456674473,0.4950980392156863,0.6956521739130435,0.7295136451721191,0.44920843839645386,0.6083601713180542,0.6775395457086023,1.3503655915731911,0.44045456617411455,,0.27437165849885126,0.27893666669864253,0.2851737859757489,0.3013039735106276,0.5989010989010989,0.599545062151512,0.5966324806213379,0.6546585823451767,0.030219780219780223,0.017512190780546888,-0.005784928798675537,0.010127271576299335
87,A+V_40_Tail,A+V,40,0.4,Tail,0.460695743560791,0.6277472527472527,0.613189082249428,0.6322866436614776,0.613414466381073,0.6614350593037758,0.6990291262135923,0.5163043478260869,0.6449704142011834,0.6620689655172414,0.4810126582278481,0.6964856230031949,0.7496617436408997,0.47025465965270996,0.6083093285560608,0.6744749763766913,1.365569417293255,0.43614402707103805,,0.28336428428684307,0.2801254741049203,0.2804916861847232,0.30134544050276274,0.6043956043956044,0.604529737347805,0.600683331489563,0.6546092503317729,0.02335164835164838,0.008659344901623012,-0.01273113489151001,0.006825808972002911
