sample_index,sample_id,word_index,word,wordpiece_tokens,wordpiece_start,wordpiece_end,signed_cls_effect,classification_sensitivity,support_cls,regression_effect,combined_score,combined_score_w1,combined_score_w2,combined_score_w3
10,10,21,against,against,23,23,4.770914713541666,4.770914713541666,4.770914713541666,2.1454427540302277,0.02493292373445712,0.030041187664702325,0.023225946790563664,0.022033093210869832
10,10,22,that,that,24,24,5.670206705729167,5.670206705729167,5.670206705729167,2.5959961314996085,0.02988806687098954,0.02725538142973289,0.03472388584391212,0.02747442195311079
10,10,23,but,but,25,25,7.0450439453125,7.0450439453125,7.0450439453125,3.448470195134481,0.03836934180486784,0.05304947198162596,0.041898769608183326,0.021697592206961228
10,10,24,this,this,26,26,3.9640299479166665,3.9640299479166665,3.9640299479166665,1.9539062976837156,0.02166429004893743,0.03142101658854768,0.020487520893053952,0.014063934203076688
10,10,25,one,one,27,27,0.11653645833333333,0.21419270833333334,0.16536458333333334,0.15963540474573773,0.0013361556648322473,0.000780859262254775,0.0008053494624694825,0.002360409409407018
10,10,26,was,was,28,28,1.090087890625,1.133056640625,1.111572265625,0.611425797144572,0.006426559005869236,0.0004975762293643001,0.0005965459568537866,0.01751289494047329
10,10,27,pretty,pretty,29,29,2.59478759765625,2.64166259765625,2.61822509765625,1.3344726165135703,0.01455228799850055,0.00022310173449731458,0.0250780688719502,0.01701827367137295
10,10,28,terrible,terrible,30,30,4.805887858072917,4.805887858072917,4.805887858072917,2.3603841265042624,0.026218284623588113,0.0383931083826074,0.024808046669830598,0.016675698462585348
11,11,0,i,i,1,1,0.20003255208333334,0.2657877604166667,0.23291015625,0.06276043256123862,0.00401435323734479,0.006457005096200124,0.0033639349316852934,0.0027803969668556893
11,11,1,would,would,2,2,1.5288899739583333,1.5946451822916667,1.561767578125,0.6860025525093079,0.03377648259073209,0.024076625583274683,0.005669089073655874,0.06738679415317023
11,11,2,be,be,3,3,4.498067220052084,4.563822428385416,4.53094482421875,1.9836262265841165,0.09782094340252552,0.004846302284026219,0.13040323617230568,0.13380379744915927
11,11,3,ashamed,ashamed,4,4,14.771148681640625,14.771148681640625,14.771148681640625,6.185970226923625,0.3116400641699878,0.4690282533705791,0.29765807566023017,0.2114991877808436
11,11,4,to,to,5,5,5.796518961588542,5.796518961588542,5.796518961588542,2.447753926118215,0.1228179512343418,0.01957995838439882,0.17249413432689908,0.1499430224554127
11,11,5,have,have,6,6,2.0461934407552085,2.0461934407552085,2.0461934407552085,0.7903644839922588,0.04144892490735033,0.017558561625754802,0.007795273490092893,0.09059487286651419
11,11,6,made,made,7,7,1.4771321614583333,1.4771321614583333,1.4771321614583333,0.5031249523162842,0.028177530458060124,0.01341298965176526,0.02346507719385388,0.043241746877165615
11,11,7,this,this,8,8,3.575154622395833,3.575154622395833,3.575154622395833,1.4513018925984702,0.07424031166882375,0.0698238631584981,0.07547845485310056,0.07632717142082043
11,11,8,film,film,9,9,5.069498697916667,5.069498697916667,5.069498697916667,2.1180987755457563,0.1068278705164131,0.1234607774765698,0.10731335336043993,0.09450034911670831
11,11,9,if,if,10,10,3.169392903645833,3.169392903645833,3.169392903645833,1.0906249086062114,0.06074592223833771,0.050415198091774874,0.0645737227503024,0.06460605494822448
11,11,10,i,i,11,11,2.065592447916667,2.065592447916667,2.065592447916667,0.573828121026357,0.03604742270368906,0.044858052973113266,0.032347881919615705,0.03326847244735952
11,11,11,was,was,12,12,1.6318359375,1.6318359375,1.6318359375,0.5040364066759745,0.02978930467687204,0.04774915127260183,0.03241648238704145,0.014434313900951588
11,11,12,a,a,13,13,1.4436848958333333,1.4436848958333333,1.4436848958333333,0.4583333134651184,0.02667563502945996,0.04299245084587887,0.030612382095200404,0.011205946760243954
11,11,13,director,director,14,14,1.3323567708333333,1.3323567708333333,1.3323567708333333,0.47552082935969037,0.025977283166061814,0.06574081018556428,0.016408901785576673,0.006407872856570468
12,12,0,or,or,1,1,0.030436197916666668,0.09684244791666667,0.06363932291666667,0.05221362908681234,0.008276277710911602,0.010962261486712747,0.01517094660146483,0.0012987086005228415
12,12,1,worse,worse,2,2,0.308349609375,0.308349609375,0.308349609375,0.12083333730697632,0.026995787296474866,0.04725673523514666,0.031143836240386285,0.010804335621925374
12,12,2,",",",",3,3,0.026774088541666668,0.17879231770833334,0.102783203125,0.0925781528155009,0.014184874883589403,0.009135202417579875,0.01834368163777339,0.014195630260941389
12,12,3,an,an,4,4,-0.11881510416666666,0.20540364583333334,0.043294270833333336,0.11393229166666667,0.013405904521963306,0.011571265688409623,0.010550017159808115,0.016904815324710207
12,12,4,individual,individual,5,5,-0.15315755208333334,0.15315755208333334,0.0,0.09622389078140259,0.009541881252293829,0.010353210820973627,0.011498337576890392,0.007522506226651907
12,12,5,previously,previously,6,6,-0.036295572916666664,0.07731119791666667,0.0205078125,0.07252599795659383,0.008190445316357778,0.009509674162635897,0.0062826024144991355,0.008755704277203185
12,12,6,had,had,7,7,-0.028157552083333332,0.035319010416666664,0.0035807291666666665,0.07734374205271403,0.007844008676380406,0.003654071674223501,0.010340419546455284,0.008451251648587581
12,12,7,good,good,8,8,0.091796875,0.10872395833333334,0.10026041666666667,0.09986982742945354,0.014785107059877735,0.0185188577219266,0.014436555498657175,0.012518828776020514
12,12,8,credit,credit,9,9,0.14794921875000003,0.14794921875000003,0.14794921875000003,0.06015624602635701,0.013168945313950667,0.014305929327465442,0.013009028977039826,0.012371880089182628
12,12,9,",",",",10,10,0.17960611979166669,0.17960611979166669,0.17960611979166669,0.05442710717519124,0.014142200268262078,0.01585180951048574,0.013683754044993664,0.013279856234520063
12,12,10,but,but,11,11,0.09952799479166667,0.12296549479166666,0.11124674479166667,0.0609375238418579,0.01145937490072457,0.009429178130444697,0.01200178385173714,0.012280767981463811
12,12,11,usually,usually,12,12,-0.020833333333333336,0.14908854166666666,0.06412760416666666,0.11914068460464479,0.014936761703995096,0.023751535578516125,0.011735431246941595,0.012311097707320619
12,12,12,by,by,13,13,0.24959309895833334,0.27107747395833337,0.26033528645833337,0.10039053360621135,0.022630792070421756,0.03343729230307642,0.02270435305360232,0.01565297999990055
12,12,13,no,no,14,14,0.36271158854166663,0.36271158854166663,0.36271158854166663,0.09257801373799641,0.026840781717310157,0.03243159351294029,0.02924069398852225,0.021266612241991417
12,12,14,fault,fault,15,15,0.42431640625,0.42431640625,0.42431640625,0.09804679950078328,0.03038262507525008,0.03984825045973897,0.027562710653211923,0.026573100985211984
12,12,15,of,of,16,16,0.21630859375,0.22802734375,0.22216796875,0.08997390667597453,0.01973947687022387,0.015862312666448237,0.019805565942031398,0.02225773199732306
12,12,16,their,their,17,17,0.24690755208333331,0.2586263020833333,0.2527669270833333,0.09205728769302368,0.021435936034334614,0.013303731589316812,0.022758938328267336,0.025431024450933988
12,12,17,own,own,18,18,0.48876953125,0.50048828125,0.49462890625,0.19322911898295084,0.04324473831546197,0.05811977889827247,0.04265701961418527,0.03420014076569519
12,12,18,",",",",19,19,0.45849609375,0.45849609375,0.45849609375,0.14687506357828775,0.03688880822210831,0.020847577461820664,0.041690633689222725,0.043236288065300686
12,12,19,or,or,20,20,0.450927734375,0.450927734375,0.450927734375,0.1592448353767395,0.03774693232395153,0.02896190681389842,0.03794035511767034,0.04314115845691893
12,12,20,perhaps,perhaps,21,21,0.4359537760416667,0.4359537760416667,0.4359537760416667,0.16575515270233157,0.03766343459135592,0.04644354712754091,0.036480287954580845,0.03296765808686777
12,12,21,by,by,22,22,0.28922526041666663,0.28922526041666663,0.28922526041666663,0.1141927440961202,0.02540611886767104,0.023703635303804406,0.021629203418041476,0.0294487532941644
12,12,22,fault,fault,23,23,0.3667805989583333,0.3667805989583333,0.3667805989583333,0.13697908322016397,0.03144185977342148,0.03852172845799354,0.027276104736050903,0.030216583828066575
12,12,23,of,of,24,24,0.3316243489583333,0.3316243489583333,0.3316243489583333,0.07955724000930786,0.024035959862988045,0.01558225738370941,0.02584568525872996,0.027830649875257997
