sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5,natural_zero_modality
17,17,zero,A,15,True,False,-0.10164388020833331,0.10164388020833331,0.0,0.06364568134148885,0.0,0.034799921636212885,0.017399960818106443,0.018272404133731792,0.017310779716956725,0.017244216122748356,False
17,17,zero,A,16,True,False,-0.07576497395833331,0.07576497395833331,0.0,0.052708181341488976,0.0,0.02881956075589098,0.01440978037794549,0.014950129250413466,0.013687585068164325,0.01476896594915741,False
17,17,zero,A,17,True,False,-0.05541992187500001,0.05541992187500001,0.0,0.0412498480081556,0.0,0.022554420786029834,0.011277210393014917,0.00830557948377634,0.009661813236172734,0.013118799166763445,False
17,17,zero,A,18,True,False,-0.044596354166666664,0.052408854166666664,0.00390625,0.03270818134148884,1.0,0.017884043717587856,0.5089420218587939,0.5016610297171392,0.0070450615453781775,0.01204619075820736,False
17,17,zero,A,19,True,False,-0.07423502604166667,0.07423502604166667,0.0,0.03729151467482216,0.0,0.020390099705532298,0.010195049852766149,0.00830557948377634,0.008655370278174779,0.011716157401728561,False
17,17,zero,A,20,True,False,-0.087255859375,0.087255859375,0.0,0.03833318134148894,0.0,0.020959657884610645,0.010479828942305322,0.004983304600458013,0.011272121968969337,0.011303615706130072,False
17,17,zero,A,21,True,False,-0.11083984375,0.11083984375,0.0,0.043697774807611826,0.0,0.023892888047228444,0.011946444023614222,0.018272404133731792,0.013486296476564758,0.009323420917911024,False
17,17,zero,A,22,True,False,-0.092626953125,0.092626953125,0.0,0.03546861827373488,0.0,0.019393383972874736,0.009696691986437368,0.014950129250413466,0.011473410560568961,0.00717820945145259,False
17,17,zero,A,23,True,False,-0.060791015625,0.060791015625,0.0,0.01828114529450713,0.0,0.009995688792388817,0.004997844396194408,0.0016610297171392137,0.006642497415714743,0.004702964628515359,False
17,17,zero,A,24,True,False,-0.036637369791666666,0.036637369791666666,0.0,0.006927106976509112,0.0,0.0037875748183881655,0.0018937874091940828,1.077245199497724e-07,0.002214161454059661,0.0021452114664584337,False
