scenario_id,scenario,modality_combination,missing_rate_percent,missing_rate_target,position,runtime_seconds,accuracy,macro_f1,weighted_f1,mae,pearson,recall_negative,recall_neutral,recall_positive,f1_negative,f1_neutral,f1_positive,mae_negative,mae_neutral,mae_positive,composite_score,task_loss,weight_text,missing_region_weight_text,weight_audio,missing_region_weight_audio,weight_vision,missing_region_weight_vision
64,T+V_20_Head,T+V,20,0.2,Head,0.4667222499847412,0.5975274725274725,0.5961590406330747,0.609481157356658,0.5847739577293396,0.6552279097804125,0.6213592233009708,0.657608695652174,0.5502958579881657,0.6336633663366337,0.5010351966873706,0.6537785588752196,0.7083942294120789,0.3189783990383148,0.654124915599823,0.6634974425911283,1.2695216896769765,0.4891900080377154,0.40309747085673425,0.2511388227001188,,0.2596711651665063,0.3214479602165171
65,T+V_20_Middle,T+V,20,0.2,Middle,0.4680001735687256,0.6085164835164835,0.6059802215302684,0.6185900163647696,0.5899295210838318,0.6420707461564978,0.6359223300970874,0.6630434782608695,0.5621301775147929,0.6390243902439025,0.5180467091295117,0.6608695652173913,0.7401084303855896,0.3201334476470947,0.6452715992927551,0.6649810693771598,1.2822944515354031,0.48961757850769844,0.4054541938914512,0.2519899629998775,,0.25839246176895164,0.31846728752575404
66,T+V_20_Tail,T+V,20,0.2,Tail,0.46454381942749023,0.5934065934065934,0.5883018869269053,0.6014936672809533,0.5947335958480835,0.6500234183398492,0.6796116504854369,0.5543478260869565,0.5621301775147929,0.6572769953051644,0.4668192219679634,0.6408094435075885,0.6972169876098633,0.3492704927921295,0.6658981442451477,0.6583718416809967,1.2842208264948247,0.49457201262464434,0.41515761123922773,0.24769256522989797,,0.2577354246028534,0.3233082435536416
67,T+V_30_Head,T+V,30,0.3,Head,0.46665000915527344,0.5947802197802198,0.5950512031297194,0.6067781725480353,0.6012284755706787,0.626140379668864,0.6067961165048543,0.7010869565217391,0.5295857988165681,0.625,0.5139442231075697,0.6462093862815884,0.7468532919883728,0.29390430450439453,0.6797757148742676,0.6538905776804775,1.2968782723604977,0.4743315860747472,0.39815828673152487,0.25565644735836385,,0.2700119657477571,0.3221189355790732
68,T+V_30_Middle,T+V,30,0.3,Middle,0.46040797233581543,0.5824175824175825,0.5846989760480383,0.5931261989338215,0.5970023274421692,0.6320890676752771,0.6262135922330098,0.6793478260869565,0.5029585798816568,0.6370370370370371,0.5,0.617059891107078,0.7464075088500977,0.2975330054759979,0.6689693927764893,0.6500512125817104,1.2984369770511166,0.47427106697159516,0.4027210100303464,0.25673919556502856,,0.2689897341868487,0.31943165913896115
69,T+V_30_Tail,T+V,30,0.3,Tail,0.4632225036621094,0.5755494505494505,0.575782615923461,0.5851569287047541,0.597688615322113,0.6397792295308212,0.6650485436893204,0.592391304347826,0.5118343195266272,0.6523809523809524,0.4658119658119658,0.6091549295774648,0.7094357013702393,0.3209557831287384,0.6802297830581665,0.6479704393907572,1.2943331540285885,0.479609156259017,0.41104100821724,0.25227088674291764,,0.2681199627319886,0.3238040310158234
70,T+V_40_Head,T+V,40,0.4,Head,0.4645240306854248,0.5755494505494505,0.5789283901231663,0.5867527778154874,0.6154975891113281,0.6036304556038495,0.5679611650485437,0.7445652173913043,0.4881656804733728,0.612565445026178,0.5131086142322098,0.6111111111111112,0.770005464553833,0.27263951301574707,0.7079747915267944,0.6382356083098393,1.3222594418368496,0.4598119832784904,0.3951637807249847,0.26072559680246554,,0.27946241172772507,0.32208194658489925
71,T+V_40_Middle,T+V,40,0.4,Middle,0.4642021656036377,0.5535714285714286,0.5602274932904808,0.5645172018433,0.6096213459968567,0.6144189266101965,0.5970873786407767,0.7010869565217391,0.4467455621301775,0.6275510204081632,0.4822429906542056,0.5708884688090737,0.7662270069122314,0.27952468395233154,0.6938729286193848,0.6312526832849551,1.322599166042202,0.45898133438238137,0.39920730867062304,0.2621443447238364,,0.278874322532046,0.3203361340369682
72,T+V_40_Tail,T+V,40,0.4,Tail,0.4760162830352783,0.5631868131868132,0.565426838856229,0.572950767589307,0.6130295395851135,0.6168560982041161,0.6310679611650486,0.625,0.4881656804733728,0.6326034063260341,0.4722792607802875,0.5913978494623656,0.738950252532959,0.30464693903923035,0.7041618824005127,0.6352816425963635,1.3311366327516325,0.4649757580207299,0.40803430226527926,0.25699412169977653,,0.2780301186412298,0.32390986848360287
73,T+V_50_Head,T+V,50,0.5,Head,0.473050594329834,0.532967032967033,0.5373185990558483,0.5425690182400599,0.640289306640625,0.5631459455062765,0.49514563106796117,0.782608695652174,0.42011834319526625,0.5589041095890411,0.4939965694682676,0.5590551181102362,0.7981734871864319,0.25634223222732544,0.7530765533447266,0.6050004521622373,1.370635918208531,0.4436956958144116,0.3923216212147902,0.26690968060304043,,0.2893946203060203,0.32207514123071596
74,T+V_50_Middle,T+V,50,0.5,Middle,0.46599912643432617,0.532967032967033,0.5415450834700957,0.5418867629872337,0.629239559173584,0.5786916339219849,0.5339805825242718,0.7771739130434783,0.3994082840236686,0.6010928961748634,0.4888888888888889,0.5346534653465347,0.7970519065856934,0.2460097223520279,0.7355855703353882,0.6108643076586464,1.362786814406678,0.44295074285958136,0.39603287902059436,0.268372938513679,,0.28867632354153105,0.3203497778011274
75,T+V_50_Tail,T+V,50,0.5,Tail,0.4637737274169922,0.5247252747252747,0.5302683591986721,0.5347518082567275,0.6406822204589844,0.5734910723283325,0.558252427184466,0.6684782608695652,0.4260355029585799,0.5867346938775511,0.4606741573033708,0.5433962264150943,0.7853322625160217,0.2935959994792938,0.7414690852165222,0.6037309915248211,1.377102724798433,0.4502627991391068,0.4055605940677949,0.26242364904310717,,0.28731354362646705,0.3226238878467415
76,A+V_10_Head,A+V,10,0.1,Head,0.4631195068359375,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.5755411386489868,0.6720099954514783,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.6507177033492823,0.49056603773584906,0.6775244299674267,0.6959430575370789,0.3812185823917389,0.6079452633857727,0.6754542387426543,1.2669027755548665,0.5132079743919185,,0.24568917501988982,0.26286405599266915,0.24110284813079605,0.2757019587640483
77,A+V_10_Middle,A+V,10,0.1,Middle,0.46169209480285645,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.573328971862793,0.6741957234753082,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.6507177033492823,0.49056603773584906,0.6775244299674267,0.7000527381896973,0.38440823554992676,0.5989393591880798,0.6761850179807947,1.2640239288518718,0.5159508637765561,,0.2445765022865969,0.2515425781824599,0.23947263885163841,0.26157574174793197
78,A+V_10_Tail,A+V,10,0.1,Tail,0.4629998207092285,0.6167582417582418,0.6059474198693214,0.6237841954310545,0.5779222846031189,0.6718921892031422,0.6601941747572816,0.5489130434782609,0.6272189349112426,0.6507177033492823,0.48325358851674644,0.6838709677419355,0.7043840885162354,0.39541783928871155,0.6001995205879211,0.6754892723240832,1.2691651595817817,0.511645323016343,,0.2475865114034694,0.27175339694801237,0.2407681647610557,0.2756164113846783
79,A+V_20_Head,A+V,20,0.2,Head,0.46167469024658203,0.6085164835164835,0.6013192191990504,0.6164503540278373,0.5758947730064392,0.6706701370643717,0.6601941747572816,0.5706521739130435,0.5976331360946746,0.6522781774580336,0.4861111111111111,0.6655683690280065,0.6926774978637695,0.3729409873485565,0.615203320980072,0.6721352288611064,1.2678866543612637,0.5093472288073146,,0.24614159549437087,0.2588546671222651,0.24451117815571025,0.26848891129295827
80,A+V_20_Middle,A+V,20,0.2,Middle,0.46200037002563477,0.6153846153846154,0.6065068793282538,0.6228151177994862,0.5721084475517273,0.6749781755780658,0.6553398058252428,0.5706521739130435,0.6153846153846154,0.6490384615384616,0.49295774647887325,0.6775244299674267,0.6970100998878479,0.382580041885376,0.5991601943969727,0.6765417136100897,1.2631986377003428,0.5108983107639122,,0.24616433623422235,0.25267072726125855,0.24293735955492068,0.26088566709873345
81,A+V_20_Tail,A+V,20,0.2,Tail,0.4706845283508301,0.6167582417582418,0.6062079049982275,0.6239309598147332,0.5793211460113525,0.6710180780322511,0.6553398058252428,0.5543478260869565,0.6272189349112426,0.6490384615384616,0.4857142857142857,0.6838709677419355,0.7081584930419922,0.39319026470184326,0.6021247506141663,0.6752192940295674,1.27024095923036,0.5058620453699991,,0.2500877052718333,0.26522889041517633,0.24405025263469515,0.26918283587638314
82,A+V_30_Head,A+V,30,0.3,Head,0.5751323699951172,0.6126373626373627,0.6067062289356625,0.620532690306024,0.5767484307289124,0.6694693398463344,0.6601941747572816,0.5978260869565217,0.591715976331361,0.6522781774580336,0.502283105022831,0.6655574043261231,0.6917791366577148,0.3681848645210266,0.6201785802841187,0.6741408636274305,1.2691717200226835,0.5055291092086048,,0.24682118745737894,0.25764209636497193,0.24764969596182915,0.2655092789047097
83,A+V_30_Middle,A+V,30,0.3,Middle,0.464813232421875,0.6126373626373627,0.6050840573960811,0.6202320513459024,0.5718535780906677,0.674554455820195,0.6601941747572816,0.5760869565217391,0.6035502958579881,0.6522781774580336,0.4930232558139535,0.6699507389162561,0.696083664894104,0.3791922330856323,0.6010201573371887,0.6754145041225207,1.2635107105904884,0.505959282879771,,0.2483188841305553,0.25395529241702963,0.24572184118099266,0.2597997988678941
84,A+V_30_Tail,A+V,30,0.3,Tail,0.4669992923736572,0.614010989010989,0.6046844252503877,0.6217178083508722,0.5802674293518066,0.6706872289645802,0.6601941747572816,0.5597826086956522,0.6153846153846154,0.6507177033492823,0.48470588235294115,0.6786296900489397,0.7134065628051758,0.38862770795822144,0.6034480929374695,0.6739900416938387,1.2695562105912428,0.49968389699918303,,0.25417048802620507,0.26455315029189835,0.24614560678329286,0.2653261278853062
85,A+V_40_Head,A+V,40,0.4,Head,0.46215391159057617,0.6112637362637363,0.6067181039358069,0.6188833844514685,0.5776012539863586,0.6687553960883402,0.6601941747572816,0.6141304347826086,0.5798816568047337,0.6522781774580336,0.510158013544018,0.6577181208053692,0.691288411617279,0.3637199103832245,0.6247450709342957,0.6735508712397743,1.2703154375264933,0.5018186006060685,,0.2487992460133309,0.2581862697368559,0.249382150104073,0.2623987206828263
86,A+V_40_Middle,A+V,40,0.4,Middle,0.4609999656677246,0.6153846153846154,0.6083397205528613,0.6233515756511804,0.571446418762207,0.6743323480796918,0.6553398058252428,0.592391304347826,0.6035502958579881,0.6506024096385542,0.5011494252873563,0.6732673267326733,0.6969232559204102,0.3738958537578583,0.6025145649909973,0.6768936361074416,1.2635908362629649,0.5013333992920184,,0.2514487387976832,0.2561850765842654,0.24721786191029843,0.2578086121497628
87,A+V_40_Tail,A+V,40,0.4,Tail,0.46160316467285156,0.6181318681318682,0.6082096960109872,0.6259370097079098,0.5799724459648132,0.6710534599855766,0.6553398058252428,0.5652173913043478,0.6242603550295858,0.6490384615384616,0.4894117647058824,0.6861788617886179,0.7141088247299194,0.38399529457092285,0.6049064993858337,0.6760177188683736,1.268332376584902,0.49397992934181323,,0.2582191793299653,0.26553715913948306,0.24780088477516624,0.26230445873070707
88,A+V_50_Head,A+V,50,0.5,Head,0.4670116901397705,0.6016483516483516,0.598600450374393,0.6103878441594573,0.5746748447418213,0.6714032827425211,0.6504854368932039,0.6195652173913043,0.5621301775147929,0.6473429951690821,0.5010989010989011,0.6473594548551959,0.6828515529632568,0.3551599979400635,0.6282438635826111,0.6700234507961647,1.2676651373014345,0.4974682877343792,,0.2524959800938104,0.26027658518859603,0.2500357370866018,0.2584587145455276
89,A+V_50_Middle,A+V,50,0.5,Middle,0.47074460983276367,0.614010989010989,0.6087203708562932,0.6222403722403723,0.5713129639625549,0.6735138870931875,0.6504854368932039,0.6141304347826086,0.591715976331361,0.6504854368932039,0.509009009009009,0.6666666666666666,0.699051022529602,0.36444661021232605,0.6060743927955627,0.6764518980765712,1.2635957225338443,0.4970116200609885,,0.2552004128739331,0.2589993247502967,0.24778797525639745,0.2545240056162645
90,A+V_50_Tail,A+V,50,0.5,Tail,0.4641685485839844,0.6098901098901099,0.6024175168377105,0.6179801257388282,0.5780602097511292,0.6711210674170771,0.6601941747572816,0.5706521739130435,0.6005917159763313,0.6522781774580336,0.4861111111111111,0.6688632619439868,0.7116708755493164,0.37634119391441345,0.6064404249191284,0.6726854893902969,1.2663900616404775,0.4888806153654361,,0.26278100024995976,0.26811076940866463,0.24833838929939556,0.2582260952720159
