scenario_id,scenario,modality_combination,missing_rate_percent,missing_rate_target,position,runtime_seconds,accuracy_r1,macro_f1_r1,weighted_f1,mae_r1,pearson_r1,recall_negative,recall_neutral,recall_positive,f1_negative,f1_neutral,f1_positive,mae_negative,mae_neutral,mae_positive,composite_score,task_loss,weight_text,missing_region_weight_text,weight_audio,missing_region_weight_audio,weight_vision,missing_region_weight_vision,accuracy_q2d_v1,macro_f1_q2d_v1,mae_q2d_v1,pearson_q2d_v1,accuracy_gain_vs_v1,macro_f1_gain_vs_v1,mae_reduction_vs_v1,pearson_gain_vs_v1
48,T+A_10_Tail,T+A,10,0.1,Tail,0.4631509780883789,0.6167582417582418,0.6068731989356092,0.6234399560083811,0.5839017033576965,0.6598563054372867,0.6893203883495146,0.5380434782608695,0.6153846153846154,0.668235294117647,0.47596153846153844,0.6764227642276422,0.7116078734397888,0.3710959851741791,0.621915876865387,0.6722134612529763,1.2723622832979475,0.5074275325802178,0.4019686597161712,0.25538556453417316,0.33289531085281693,0.23718690943866425,,0.603021978021978,0.600665462110887,0.6165470480918884,0.641198156528633,0.013736263736263798,0.006207736824722199,0.032645344734191895,0.018658148908653693
49,T+A_20_Head,T+A,20,0.2,Head,0.4621124267578125,0.5947802197802198,0.5930050647031778,0.6063716865603659,0.5877699255943298,0.6535115202731151,0.6262135922330098,0.6413043478260869,0.5502958579881657,0.6339066339066339,0.4947589098532495,0.6503496503496503,0.7357110977172852,0.3368247449398041,0.6342138051986694,0.6613433740562674,1.2715763456218845,0.4884541261495632,0.395682355071327,0.26589230403691266,0.33278707072757174,0.24565357390918366,,0.6112637362637363,0.6078913690758592,0.6156448125839233,0.6368300226668351,-0.016483516483516536,-0.014886304372681347,0.027874886989593506,0.016681497606280016
50,T+A_20_Middle,T+A,20,0.2,Middle,0.4671010971069336,0.592032967032967,0.5897654855768395,0.6031583980192639,0.5932185649871826,0.6414332951049773,0.6359223300970874,0.6358695652173914,0.5414201183431953,0.6267942583732058,0.49471458773784355,0.647787610619469,0.7395026087760925,0.3343110978603363,0.6450069546699524,0.6563730565130974,1.2816420439835434,0.4885154348958683,0.3980967193562662,0.2650624972083985,0.3265044696200165,0.24642206707660133,,0.603021978021978,0.6026814671150137,0.613166868686676,0.6275648687091866,-0.01098901098901095,-0.012915981538174193,0.019948303699493408,0.013868426395790667
51,T+A_20_Tail,T+A,20,0.2,Tail,0.46266746520996094,0.6043956043956044,0.5972173090220912,0.6121713764999058,0.5922104716300964,0.6526898329500173,0.6747572815533981,0.5597826086956522,0.5857988165680473,0.6525821596244131,0.4790697674418605,0.66,0.7096877694129944,0.3536856174468994,0.6504597067832947,0.6642248139560869,1.2794195374289712,0.49194469947479097,0.39960769796307627,0.26642123388839634,0.33157364361417024,0.2416340633602851,,0.5837912087912088,0.5823564897654973,0.6179320216178894,0.6439424635926096,0.02060439560439553,0.014860819256593993,0.02572154998779297,0.008747369357407608
52,T+A_30_Head,T+A,30,0.3,Head,0.4701662063598633,0.5796703296703297,0.5810149970329611,0.5920775281927977,0.6055452823638916,0.6236089531705669,0.6067961165048543,0.6684782608695652,0.514792899408284,0.625,0.49101796407185627,0.6270270270270271,0.7848637700080872,0.31609830260276794,0.6538253426551819,0.6456114631048068,1.2990333431369656,0.4734602934919459,0.3920575014262929,0.275412978290462,0.3334638778803459,0.251126728217592,,0.603021978021978,0.6011495160514836,0.6273565888404846,0.6168991529381411,-0.02335164835164827,-0.02013451901852248,0.021811306476593018,0.006709800232425733
53,T+A_30_Middle,T+A,30,0.3,Middle,0.4630002975463867,0.5837912087912088,0.5858069319918939,0.5951650388125496,0.6029766798019409,0.627613181028565,0.6262135922330098,0.6793478260869565,0.5059171597633136,0.6354679802955665,0.499001996007984,0.6229508196721312,0.755465030670166,0.3142082393169403,0.6672394275665283,0.6490547738027552,1.3010533170385674,0.4719143393010522,0.3942151475007936,0.27642220858982863,0.32928806047264514,0.25166345047085537,,0.592032967032967,0.5925611625812341,0.6195748448371887,0.6144714425107113,-0.008241758241758212,-0.0067542305893402155,0.016598165035247803,0.013141738517853718
54,T+A_30_Tail,T+A,30,0.3,Tail,0.46431756019592285,0.5892857142857143,0.5884036307490238,0.5992247382082309,0.5972985029220581,0.6405648888587604,0.6601941747572816,0.6032608695652174,0.5384615384615384,0.6570048309178744,0.47844827586206895,0.629757785467128,0.7369034886360168,0.32576170563697815,0.6600326895713806,0.6547886832298697,1.2887634929719862,0.4744084665185012,0.3948396714352771,0.2795933614300381,0.3348738419310631,0.2459981753279883,,0.5728021978021978,0.5719690649065751,0.6192619800567627,0.6409001114043693,0.016483516483516536,0.016434565842448734,0.02196347713470459,-0.0003352225456089153
55,T+A_40_Head,T+A,40,0.4,Head,0.46875429153442383,0.5659340659340659,0.5685589470193777,0.5782559377269861,0.6214537620544434,0.5987826968454856,0.5631067961165048,0.7119565217391305,0.4881656804733728,0.599483204134367,0.4962121212121212,0.609981515711645,0.8222749829292297,0.2982030510902405,0.6750304698944092,0.6315311139451953,1.3261408753447481,0.45748905299020626,0.3881407844264146,0.286129009270581,0.3355573429344518,0.2563819369200808,,0.5947802197802198,0.5936445594174634,0.6336536407470703,0.6010674316468793,-0.028846153846153855,-0.02508561239808571,0.012199878692626953,-0.002284734801393684
56,T+A_40_Middle,T+A,40,0.4,Middle,0.46974754333496094,0.5576923076923077,0.5630374925613243,0.5707049556769344,0.6200712323188782,0.6040571251792075,0.5825242718446602,0.7065217391304348,0.46153846153846156,0.6138107416879796,0.483271375464684,0.5920303605313093,0.7943243980407715,0.29912787675857544,0.6885842680931091,0.6295241286649701,1.3291526600554748,0.45436275581292696,0.38897438658071903,0.2888433658336912,0.33353843653155696,0.25679387180032665,,0.5741758241758241,0.5765301112755615,0.6202423572540283,0.607132407823446,-0.016483516483516425,-0.013492618714237237,0.00017112493515014648,-0.0030752826442385084
57,T+A_40_Tail,T+A,40,0.4,Tail,0.46608996391296387,0.5576923076923077,0.5591659729672891,0.5690746628062349,0.617687463760376,0.6106935745604111,0.6213592233009708,0.6086956521739131,0.4911242603550296,0.6213592233009708,0.45901639344262296,0.5971223021582733,0.7808405160903931,0.312925785779953,0.6841567754745483,0.6304140084916373,1.3267310307576106,0.4570477636991357,0.39059327923453846,0.29263976696916266,0.33843196312831586,0.2503124717890973,,0.5769230769230769,0.5745599174915624,0.6249976754188538,0.6245162584471479,-0.019230769230769162,-0.01539394452427334,0.007310211658477783,-0.013822683886736797
58,T+A_50_Head,T+A,50,0.5,Head,0.47901368141174316,0.5357142857142857,0.5405948441865696,0.5462073653261585,0.6469579935073853,0.5582086719504673,0.5097087378640777,0.7771739130434783,0.42011834319526625,0.5660377358490566,0.49225473321858865,0.5634920634920635,0.8652971982955933,0.29471173882484436,0.7056426405906677,0.6047162843372151,1.3712082590375627,0.43835999183908714,0.3824870113582048,0.299804545790181,0.3399230120051259,0.2618354631898637,,0.5865384615384616,0.5834012254272312,0.6510130763053894,0.570767563459141,-0.050824175824175866,-0.042806381240661606,0.00405508279800415,-0.01255889150867373
59,T+A_50_Middle,T+A,50,0.5,Middle,0.4680006504058838,0.5260989010989011,0.5338970452439464,0.5352565128043104,0.6453061103820801,0.5574583610324527,0.5194174757281553,0.7771739130434783,0.39349112426035504,0.5846994535519126,0.48392554991539766,0.533066132264529,0.844283938407898,0.2791925370693207,0.7233400344848633,0.6005880676453184,1.372613597702194,0.43532681029985104,0.3833402432469879,0.302424455625908,0.3382438619428546,0.26224874144642807,,0.5604395604395604,0.5641828033248945,0.6283461451530457,0.5926636252950332,-0.03434065934065933,-0.030285758080948022,-0.016959965229034424,-0.03520526426258053
60,T+A_50_Tail,T+A,50,0.5,Tail,0.47318100929260254,0.5206043956043956,0.5257032709058295,0.532217408188319,0.6510680317878723,0.5527297794567115,0.5533980582524272,0.6413043478260869,0.4349112426035503,0.5816326530612245,0.44696969696969696,0.5485074626865671,0.8439905643463135,0.30961713194847107,0.7193666100502014,0.5955036921760781,1.3824905471487359,0.43877419571470033,0.3859773756582526,0.30651253734455103,0.34287067123606235,0.25471327021727624,,0.5576923076923077,0.5562274071627776,0.6498461961746216,0.5797172194788971,-0.03708791208791207,-0.030524136256948164,-0.0012218356132507324,-0.02698744002218556
61,T+V_10_Head,T+V,10,0.1,Head,0.4720029830932617,0.6043956043956044,0.600591290326321,0.613682415980416,0.5758810043334961,0.6701771298236697,0.6699029126213593,0.5978260869565217,0.5680473372781065,0.6587112171837709,0.4888888888888889,0.6541737649063032,0.6878835558891296,0.34261831641197205,0.6346023082733154,0.6708009224419408,1.255378558085515,0.5034446478760343,0.4136375712550335,0.2470080773155142,,0.24954726907452826,0.3216983892927609,0.6071428571428571,0.6045382620361472,0.6088355183601379,0.6519773812714779,-0.0027472527472527375,-0.003946971709826275,0.032954514026641846,0.018199748552191863
62,T+V_10_Middle,T+V,10,0.1,Middle,0.46537303924560547,0.603021978021978,0.5978298873035716,0.6117084274979012,0.5802583694458008,0.6632487270523139,0.6553398058252428,0.592391304347826,0.5769230769230769,0.645933014354067,0.49099099099099097,0.6565656565656566,0.7175701856613159,0.34561827778816223,0.6243044137954712,0.6676702839739824,1.2619289867170564,0.5042811306295463,0.4091754917320347,0.2479001676572964,,0.24781869843662976,0.3170411766323584,0.6112637362637363,0.6098964831584776,0.6076491475105286,0.6426969891674769,-0.008241758241758323,-0.012066595854905993,0.027390778064727783,0.020551737884836996
63,T+V_10_Tail,T+V,10,0.1,Tail,0.47551393508911133,0.6126373626373627,0.6045114217550451,0.6198181360227855,0.5858489871025085,0.6579065692753688,0.6941747572815534,0.5489130434782609,0.5976331360946746,0.6682242990654206,0.47754137115839246,0.6677685950413224,0.7056003212928772,0.36833518743515015,0.6312742829322815,0.6699430894917351,1.2739922109541002,0.5090854031245596,0.42221775713326043,0.243814510569082,,0.24710008794462218,0.32388267257722353,0.6071428571428571,0.6045039710011361,0.6176337599754333,0.640574496547895,0.005494505494505586,7.450753909066243e-06,0.031784772872924805,0.017332072727473835
64,T+V_20_Head,T+V,20,0.2,Head,0.4667222499847412,0.5975274725274725,0.5961590406330747,0.609481157356658,0.5847739577293396,0.6552279097804125,0.6213592233009708,0.657608695652174,0.5502958579881657,0.6336633663366337,0.5010351966873706,0.6537785588752196,0.7083942294120789,0.3189783990383148,0.654124915599823,0.6634974425911283,1.2695216896769765,0.4891900080377154,0.40309747085673425,0.2511388227001188,,0.2596711651665063,0.3214479602165171,0.603021978021978,0.6006622227026192,0.6149747967720032,0.6387034969065843,-0.005494505494505475,-0.004503182069544476,0.030200839042663574,0.01652441287382811
65,T+V_20_Middle,T+V,20,0.2,Middle,0.4680001735687256,0.6085164835164835,0.6059802215302684,0.6185900163647696,0.5899295210838318,0.6420707461564978,0.6359223300970874,0.6630434782608695,0.5621301775147929,0.6390243902439025,0.5180467091295117,0.6608695652173913,0.7401084303855896,0.3201334476470947,0.6452715992927551,0.6649810693771598,1.2822944515354031,0.48961757850769844,0.4054541938914512,0.2519899629998775,,0.25839246176895164,0.31846728752575404,0.603021978021978,0.603905014907872,0.6153410077095032,0.6258192928356686,0.005494505494505475,0.002075206622396464,0.025411486625671387,0.016251453320829223
66,T+V_20_Tail,T+V,20,0.2,Tail,0.46454381942749023,0.5934065934065934,0.5883018869269053,0.6014936672809533,0.5947335958480835,0.6500234183398492,0.6796116504854369,0.5543478260869565,0.5621301775147929,0.6572769953051644,0.4668192219679634,0.6408094435075885,0.6972169876098633,0.3492704927921295,0.6658981442451477,0.6583718416809967,1.2842208264948247,0.49457201262464434,0.41515761123922773,0.24769256522989797,,0.2577354246028534,0.3233082435536416,0.592032967032967,0.5906452789294723,0.6200860738754272,0.6409625995497771,0.0013736263736263687,-0.0023433920025669464,0.02535247802734375,0.009060818790072145
67,T+V_30_Head,T+V,30,0.3,Head,0.46665000915527344,0.5947802197802198,0.5950512031297194,0.6067781725480353,0.6012284755706787,0.626140379668864,0.6067961165048543,0.7010869565217391,0.5295857988165681,0.625,0.5139442231075697,0.6462093862815884,0.7468532919883728,0.29390430450439453,0.6797757148742676,0.6538905776804775,1.2968782723604977,0.4743315860747472,0.39815828673152487,0.25565644735836385,,0.2700119657477571,0.3221189355790732,0.5961538461538461,0.5945611892832019,0.6253524422645569,0.6177032067836815,-0.0013736263736263687,0.0004900138465174786,0.024123966693878174,0.008437172885182531
68,T+V_30_Middle,T+V,30,0.3,Middle,0.46040797233581543,0.5824175824175825,0.5846989760480383,0.5931261989338215,0.5970023274421692,0.6320890676752771,0.6262135922330098,0.6793478260869565,0.5029585798816568,0.6370370370370371,0.5,0.617059891107078,0.7464075088500977,0.2975330054759979,0.6689693927764893,0.6500512125817104,1.2984369770511166,0.47427106697159516,0.4027210100303464,0.25673919556502856,,0.2689897341868487,0.31943165913896115,0.5906593406593407,0.592341798137955,0.6216141581535339,0.6110086884155549,-0.008241758241758212,-0.007642822089916623,0.024611830711364746,0.02108037925972217
69,T+V_30_Tail,T+V,30,0.3,Tail,0.4632225036621094,0.5755494505494505,0.575782615923461,0.5851569287047541,0.597688615322113,0.6397792295308212,0.6650485436893204,0.592391304347826,0.5118343195266272,0.6523809523809524,0.4658119658119658,0.6091549295774648,0.7094357013702393,0.3209557831287384,0.6802297830581665,0.6479704393907572,1.2943331540285885,0.479609156259017,0.41104100821724,0.25227088674291764,,0.2681199627319886,0.3238040310158234,0.5755494505494505,0.5742006021765824,0.6203609704971313,0.6372614946051488,0.0,0.0015820137468786077,0.02267235517501831,0.0025177349256724213
70,T+V_40_Head,T+V,40,0.4,Head,0.4645240306854248,0.5755494505494505,0.5789283901231663,0.5867527778154874,0.6154975891113281,0.6036304556038495,0.5679611650485437,0.7445652173913043,0.4881656804733728,0.612565445026178,0.5131086142322098,0.6111111111111112,0.770005464553833,0.27263951301574707,0.7079747915267944,0.6382356083098393,1.3222594418368496,0.4598119832784904,0.3951637807249847,0.26072559680246554,,0.27946241172772507,0.32208194658489925,0.5989010989010989,0.5974649575833277,0.6316288709640503,0.6004980366825903,-0.02335164835164838,-0.018536567460161413,0.016131281852722168,0.0031324189212592612
71,T+V_40_Middle,T+V,40,0.4,Middle,0.4642021656036377,0.5535714285714286,0.5602274932904808,0.5645172018433,0.6096213459968567,0.6144189266101965,0.5970873786407767,0.7010869565217391,0.4467455621301775,0.6275510204081632,0.4822429906542056,0.5708884688090737,0.7662270069122314,0.27952468395233154,0.6938729286193848,0.6312526832849551,1.322599166042202,0.45898133438238137,0.39920730867062304,0.2621443447238364,,0.278874322532046,0.3203361340369682,0.5728021978021978,0.575288698694711,0.6226070523262024,0.6006792749224534,-0.019230769230769162,-0.015061205404230171,0.012985706329345703,0.013739651687743049
72,T+V_40_Tail,T+V,40,0.4,Tail,0.4760162830352783,0.5631868131868132,0.565426838856229,0.572950767589307,0.6130295395851135,0.6168560982041161,0.6310679611650486,0.625,0.4881656804733728,0.6326034063260341,0.4722792607802875,0.5913978494623656,0.738950252532959,0.30464693903923035,0.7041618824005127,0.6352816425963635,1.3311366327516325,0.4649757580207299,0.40803430226527926,0.25699412169977653,,0.2780301186412298,0.32390986848360287,0.5673076923076923,0.5658130968923002,0.6230702996253967,0.6239773820052258,-0.004120879120879106,-0.00038625803607117426,0.010040760040283203,-0.007121283801109657
73,T+V_50_Head,T+V,50,0.5,Head,0.473050594329834,0.532967032967033,0.5373185990558483,0.5425690182400599,0.640289306640625,0.5631459455062765,0.49514563106796117,0.782608695652174,0.42011834319526625,0.5589041095890411,0.4939965694682676,0.5590551181102362,0.7981734871864319,0.25634223222732544,0.7530765533447266,0.6050004521622373,1.370635918208531,0.4436956958144116,0.3923216212147902,0.26690968060304043,,0.2893946203060203,0.32207514123071596,0.5851648351648352,0.5822664412339454,0.6522800922393799,0.5628357744281901,-0.052197802197802234,-0.04494784217809711,0.011990785598754883,0.00031017107808639643
74,T+V_50_Middle,T+V,50,0.5,Middle,0.46599912643432617,0.532967032967033,0.5415450834700957,0.5418867629872337,0.629239559173584,0.5786916339219849,0.5339805825242718,0.7771739130434783,0.3994082840236686,0.6010928961748634,0.4888888888888889,0.5346534653465347,0.7970519065856934,0.2460097223520279,0.7355855703353882,0.6108643076586464,1.362786814406678,0.44295074285958136,0.39603287902059436,0.268372938513679,,0.28867632354153105,0.3203497778011274,0.570054945054945,0.5736474362508356,0.6292070746421814,0.5859092334014931,-0.03708791208791207,-0.03210235278073992,-3.248453140258789e-05,-0.007217599479508285
75,T+V_50_Tail,T+V,50,0.5,Tail,0.4637737274169922,0.5247252747252747,0.5302683591986721,0.5347518082567275,0.6406822204589844,0.5734910723283325,0.558252427184466,0.6684782608695652,0.4260355029585799,0.5867346938775511,0.4606741573033708,0.5433962264150943,0.7853322625160217,0.2935959994792938,0.7414690852165222,0.6037309915248211,1.377102724798433,0.4502627991391068,0.4055605940677949,0.26242364904310717,,0.28731354362646705,0.3226238878467415,0.5590659340659341,0.5568942182727342,0.6469010710716248,0.5760274520034525,-0.03434065934065933,-0.02662585907406212,0.006218850612640381,-0.002536379675119993
76,A+V_10_Head,A+V,10,0.1,Head,0.4631195068359375,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.5755411386489868,0.6720099954514783,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.6507177033492823,0.49056603773584906,0.6775244299674267,0.6959430575370789,0.3812185823917389,0.6079452633857727,0.6754542387426543,1.2669027755548665,0.5132079743919185,,0.24568917501988982,0.26286405599266915,0.24110284813079605,0.2757019587640483,0.6043956043956044,0.6032529201035016,0.6015726923942566,0.6554060714731913,0.010989010989011061,0.0030164702473510774,0.026031553745269775,0.016603923978287027
77,A+V_10_Middle,A+V,10,0.1,Middle,0.46169209480285645,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.573328971862793,0.6741957234753082,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.6507177033492823,0.49056603773584906,0.6775244299674267,0.7000527381896973,0.38440823554992676,0.5989393591880798,0.6761850179807947,1.2640239288518718,0.5159508637765561,,0.2445765022865969,0.2515425781824599,0.23947263885163841,0.26157574174793197,0.6016483516483516,0.6004401588335189,0.5995050072669983,0.6572008284282679,0.013736263736263798,0.005829231517333833,0.026176035404205322,0.016994895047040326
78,A+V_10_Tail,A+V,10,0.1,Tail,0.4629998207092285,0.6167582417582418,0.6059474198693214,0.6237841954310545,0.5779222846031189,0.6718921892031422,0.6601941747572816,0.5489130434782609,0.6272189349112426,0.6507177033492823,0.48325358851674644,0.6838709677419355,0.7043840885162354,0.39541783928871155,0.6001995205879211,0.6754892723240832,1.2691651595817817,0.511645323016343,,0.2475865114034694,0.27175339694801237,0.2407681647610557,0.2756164113846783,0.6071428571428571,0.605438286610727,0.6034403443336487,0.6555940094530995,0.009615384615384692,0.0005091332585944741,0.025518059730529785,0.016298179750042663
79,A+V_20_Head,A+V,20,0.2,Head,0.46167469024658203,0.6085164835164835,0.6013192191990504,0.6164503540278373,0.5758947730064392,0.6706701370643717,0.6601941747572816,0.5706521739130435,0.5976331360946746,0.6522781774580336,0.4861111111111111,0.6655683690280065,0.6926774978637695,0.3729409873485565,0.615203320980072,0.6721352288611064,1.2678866543612637,0.5093472288073146,,0.24614159549437087,0.2588546671222651,0.24451117815571025,0.26848891129295827,0.6002747252747253,0.60109339456499,0.5985643267631531,0.6546674704164336,0.008241758241758212,0.00022582463406040088,0.022669553756713867,0.016002666647938146
80,A+V_20_Middle,A+V,20,0.2,Middle,0.46200037002563477,0.6153846153846154,0.6065068793282538,0.6228151177994862,0.5721084475517273,0.6749781755780658,0.6553398058252428,0.5706521739130435,0.6153846153846154,0.6490384615384616,0.49295774647887325,0.6775244299674267,0.6970100998878479,0.382580041885376,0.5991601943969727,0.6765417136100897,1.2631986377003428,0.5108983107639122,,0.24616433623422235,0.25267072726125855,0.24293735955492068,0.26088566709873345,0.6016483516483516,0.6012283897131203,0.5983961820602417,0.6565407389894481,0.013736263736263798,0.0052784896151334415,0.026287734508514404,0.01843743658861774
81,A+V_20_Tail,A+V,20,0.2,Tail,0.4706845283508301,0.6167582417582418,0.6062079049982275,0.6239309598147332,0.5793211460113525,0.6710180780322511,0.6553398058252428,0.5543478260869565,0.6272189349112426,0.6490384615384616,0.4857142857142857,0.6838709677419355,0.7081584930419922,0.39319026470184326,0.6021247506141663,0.6752192940295674,1.27024095923036,0.5058620453699991,,0.2500877052718333,0.26522889041517633,0.24405025263469515,0.26918283587638314,0.6071428571428571,0.6065480728412149,0.6024924516677856,0.6552943566141697,0.009615384615384692,-0.00034016784298740443,0.023171305656433105,0.015723721418081427
82,A+V_30_Head,A+V,30,0.3,Head,0.5751323699951172,0.6126373626373627,0.6067062289356625,0.620532690306024,0.5767484307289124,0.6694693398463344,0.6601941747572816,0.5978260869565217,0.591715976331361,0.6522781774580336,0.502283105022831,0.6655574043261231,0.6917791366577148,0.3681848645210266,0.6201785802841187,0.6741408636274305,1.2691717200226835,0.5055291092086048,,0.24682118745737894,0.25764209636497193,0.24764969596182915,0.2655092789047097,0.6016483516483516,0.6023693415531112,0.5950031280517578,0.6549968582398448,0.010989010989011061,0.0043368873825513354,0.01825469732284546,0.014472481606489618
83,A+V_30_Middle,A+V,30,0.3,Middle,0.464813232421875,0.6126373626373627,0.6050840573960811,0.6202320513459024,0.5718535780906677,0.674554455820195,0.6601941747572816,0.5760869565217391,0.6035502958579881,0.6522781774580336,0.4930232558139535,0.6699507389162561,0.696083664894104,0.3791922330856323,0.6010201573371887,0.6754145041225207,1.2635107105904884,0.505959282879771,,0.2483188841305553,0.25395529241702963,0.24572184118099266,0.2597997988678941,0.6016483516483516,0.6017118887964332,0.5979993343353271,0.6553786970878012,0.010989010989011061,0.00337216859964784,0.026145756244659424,0.019175758732393855
84,A+V_30_Tail,A+V,30,0.3,Tail,0.4669992923736572,0.614010989010989,0.6046844252503877,0.6217178083508722,0.5802674293518066,0.6706872289645802,0.6601941747572816,0.5597826086956522,0.6153846153846154,0.6507177033492823,0.48470588235294115,0.6786296900489397,0.7134065628051758,0.38862770795822144,0.6034480929374695,0.6739900416938387,1.2695562105912428,0.49968389699918303,,0.25417048802620507,0.26455315029189835,0.24614560678329286,0.2653261278853062,0.6043956043956044,0.6038535229570369,0.6008702516555786,0.6552500719679318,0.009615384615384692,0.0008309022933508103,0.020602822303771973,0.015437156996648382
85,A+V_40_Head,A+V,40,0.4,Head,0.46215391159057617,0.6112637362637363,0.6067181039358069,0.6188833844514685,0.5776012539863586,0.6687553960883402,0.6601941747572816,0.6141304347826086,0.5798816568047337,0.6522781774580336,0.510158013544018,0.6577181208053692,0.691288411617279,0.3637199103832245,0.6247450709342957,0.6735508712397743,1.2703154375264933,0.5018186006060685,,0.2487992460133309,0.2581862697368559,0.249382150104073,0.2623987206828263,0.5975274725274725,0.5991874326550843,0.5946927070617676,0.6538320116455167,0.013736263736263798,0.007530671280722601,0.017091453075408936,0.014923384442823484
86,A+V_40_Middle,A+V,40,0.4,Middle,0.4609999656677246,0.6153846153846154,0.6083397205528613,0.6233515756511804,0.571446418762207,0.6743323480796918,0.6553398058252428,0.592391304347826,0.6035502958579881,0.6506024096385542,0.5011494252873563,0.6732673267326733,0.6969232559204102,0.3738958537578583,0.6025145649909973,0.6768936361074416,1.2635908362629649,0.5013333992920184,,0.2514487387976832,0.2561850765842654,0.24721786191029843,0.2578086121497628,0.5989010989010989,0.599545062151512,0.5966324806213379,0.6546585823451767,0.016483516483516536,0.008794658401349298,0.02518606185913086,0.01967376573451507
87,A+V_40_Tail,A+V,40,0.4,Tail,0.46160316467285156,0.6181318681318682,0.6082096960109872,0.6259370097079098,0.5799724459648132,0.6710534599855766,0.6553398058252428,0.5652173913043478,0.6242603550295858,0.6490384615384616,0.4894117647058824,0.6861788617886179,0.7141088247299194,0.38399529457092285,0.6049064993858337,0.6760177188683736,1.268332376584902,0.49397992934181323,,0.2582191793299653,0.26553715913948306,0.24780088477516624,0.26230445873070707,0.6043956043956044,0.604529737347805,0.600683331489563,0.6546092503317729,0.013736263736263798,0.003679958663182159,0.020710885524749756,0.016444209653803776
88,A+V_50_Head,A+V,50,0.5,Head,0.4670116901397705,0.6016483516483516,0.598600450374393,0.6103878441594573,0.5746748447418213,0.6714032827425211,0.6504854368932039,0.6195652173913043,0.5621301775147929,0.6473429951690821,0.5010989010989011,0.6473594548551959,0.6828515529632568,0.3551599979400635,0.6282438635826111,0.6700234507961647,1.2676651373014345,0.4974682877343792,,0.2524959800938104,0.26027658518859603,0.2500357370866018,0.2584587145455276,0.592032967032967,0.5959423422738385,0.5931797027587891,0.6531076419529784,0.009615384615384581,0.002658108100554557,0.018504858016967773,0.01829564078954271
89,A+V_50_Middle,A+V,50,0.5,Middle,0.47074460983276367,0.614010989010989,0.6087203708562932,0.6222403722403723,0.5713129639625549,0.6735138870931875,0.6504854368932039,0.6141304347826086,0.591715976331361,0.6504854368932039,0.509009009009009,0.6666666666666666,0.699051022529602,0.36444661021232605,0.6060743927955627,0.6764518980765712,1.2635957225338443,0.4970116200609885,,0.2552004128739331,0.2589993247502967,0.24778797525639745,0.2545240056162645,0.5934065934065934,0.5953345549502039,0.5955700278282166,0.6537347558784606,0.020604395604395642,0.013385815906089227,0.02425706386566162,0.019779131214726853
90,A+V_50_Tail,A+V,50,0.5,Tail,0.4641685485839844,0.6098901098901099,0.6024175168377105,0.6179801257388282,0.5780602097511292,0.6711210674170771,0.6601941747572816,0.5706521739130435,0.6005917159763313,0.6522781774580336,0.4861111111111111,0.6688632619439868,0.7116708755493164,0.37634119391441345,0.6064404249191284,0.6726854893902969,1.2663900616404775,0.4888806153654361,,0.26278100024995976,0.26811076940866463,0.24833838929939556,0.2582260952720159,0.5961538461538461,0.5975467738104344,0.6002314686775208,0.6538028745003189,0.013736263736263798,0.004870743027276081,0.0221712589263916,0.01731819291675818
