sample_index,sample_id,shapley_T,shapley_A,shapley_V,local_T,local_A,local_V,shapley_main,local_main,top1_agreement,spearman_rank,l1_distance,pearson_aux
294,ET1cU5_A2YM$_$1,0.7248060357164174,0.0248165239512314,0.2503774403323509,0.563099354105024,0.032669875446406704,0.40423077044856925,T,T,True,1.0,0.32341336322278713,0.9089855767515933
295,ET1cU5_A2YM$_$3,0.3577186467753069,0.0873783237991358,0.5549030294255572,0.6507265149543279,0.003533307460210306,0.3457401775854618,V,T,False,0.5,0.5860157363580418,0.602705045882293
296,ET1cU5_A2YM$_$6,0.7104701359573291,0.0188474524573388,0.2706824115853321,0.4107757562306488,0.043590005796722536,0.5456342379726286,T,V,False,0.5,0.5993887594533605,0.5883744024027338
297,EmmuWoCUgXs$_$22,0.7260708658955259,0.1105903637703518,0.1633387703341222,0.8369846087179338,0.011878111430835244,0.1511372798512309,T,T,True,1.0,0.2218274856448157,0.9967283781151712
298,EmmuWoCUgXs$_$7,0.8485822952330593,0.0203641088913111,0.1310535958756294,0.8623394255251952,0.01976472861988784,0.117895845854917,T,T,True,1.0,0.027514260584271536,0.9998604244052319
299,Es9MkKsMsjU$_$10,0.4665400270975588,0.3764159031068409,0.1570440697956002,0.7439925082270108,0.007485187679385752,0.2485223040936034,T,T,True,0.5,0.7378614308549103,0.46521384483584655
300,Es9MkKsMsjU$_$12,0.7489086154274058,0.0721713580992106,0.1789200264733834,0.5443707046885159,0.052759976683733924,0.4028693186277501,T,T,True,1.0,0.4478985843087333,0.815834067712678
301,Es9MkKsMsjU$_$2,0.8452312264094841,0.0249254023724319,0.1298433712180839,0.6277205874347468,0.08172309102274078,0.2905563215425124,T,T,True,1.0,0.43502127794947465,0.9635204951640881
302,Es9MkKsMsjU$_$7,0.7216516408561423,0.0796573105268641,0.1986910486169935,0.5084698067936185,0.07010573821277621,0.4214244549936052,T,T,True,1.0,0.44546681275322336,0.7754418485112612
303,Ezn3p5FWF_U$_$4,0.8363084770429099,0.041524964627032,0.122166558330058,0.6836998946047035,0.15679987204113657,0.15950023335415997,T,T,True,1.0,0.3052171648764129,0.9961433791843468
304,F1U26PLiXjM$_$1,0.4300456163630121,0.0633249285617679,0.50662945507522,0.17308909353867752,0.1990454547029935,0.627865451758329,V,V,True,0.5,0.5139130456486691,0.5932405461908155
305,F6JV-K840EY$_$2,0.9083150524534458,0.0314317938264751,0.0602531537200789,0.7920331755223884,0.06936487946686794,0.13860194501074358,T,T,True,1.0,0.23256375386211492,0.9983187742859192
306,FB_b1dm0SRY$_$10,0.7375766824901565,0.0638333348002823,0.1985899827095611,0.43744522686315845,0.018791941343220243,0.5437628317936214,T,V,False,0.5,0.6903456981681204,0.49775602566786636
307,FB_b1dm0SRY$_$0,0.2480963936224281,0.0484865786199464,0.7034170277576255,0.2372040737111328,0.01436568543951342,0.7484302408493537,V,V,True,1.0,0.09002642618345652,0.999999113167258
308,FB_b1dm0SRY$_$6,0.7002669919759099,0.14789739398464,0.1518356140394501,0.8117951427523342,0.007392046973681254,0.18081281027398463,T,T,True,1.0,0.2810106940219176,0.9800486810063219
309,FB_b1dm0SRY$_$9,0.7718671568050495,0.1161869432452867,0.1119458999496638,0.33554795341417337,0.09060404938818685,0.5738479971976397,T,V,False,-0.5,0.9238041944959519,0.0023540347515455962
310,FB_b1dm0SRY$_$8,0.7536232358032593,0.114287731160583,0.1320890330361575,0.905468609523902,0.02887531477308958,0.06565607570300848,T,T,True,1.0,0.3036907474412851,0.999919986095234
311,FxxJB8hBpyQ$_$1,0.8284976790688674,0.1403868080008877,0.0311155129302449,0.6210058437728327,0.05447982641101206,0.3245143298161553,T,T,True,0.5,0.5867976337718207,0.8119169957525406
312,Fy0Uid9afM8$_$0,0.4582684394759289,0.2761202416845943,0.2656113188394768,0.1451420011507814,0.8425540556483314,0.012303943200887296,T,A,False,0.5,1.132867627927474,-0.319863958431
313,Fy0Uid9afM8$_$3,0.6529953301677289,0.1781938261852779,0.1688108436469932,0.6947147348137581,0.019346429267720726,0.28593883591852115,T,T,True,0.5,0.31769479383511434,0.9132563189414165
314,Fy0Uid9afM8$_$5,0.7993573207161436,0.2006426792838563,0.0,0.5133623029934661,0.4822429270537886,0.004394769952745305,T,T,True,1.0,0.5719900354453552,0.7323729376793158
315,Fy0Uid9afM8$_$4,0.6227832673556616,0.106342815534144,0.2708739171101944,0.6708286573326572,0.0003981056790697151,0.3287732369882731,T,T,True,1.0,0.2118894197101486,0.9811034891100859
316,H1DpVwktfDQ$_$0,0.9593898919977196,0.0406101080022804,0.0,0.9263393411652727,0.07366065883472735,0.0,T,T,True,1.0,0.06610110166489386,0.9994165973643399
317,HGicRLwgtkM$_$1,0.5417149968866799,0.4092985402332583,0.0489864628800618,0.01120087206065084,0.9722847772393336,0.01651435070001557,T,A,False,-0.5,1.1259724740121506,0.25335298029728787
318,HGicRLwgtkM$_$3,0.6397393029605803,0.264118223866529,0.0961424731728906,0.6314188398302156,0.0047418386368726405,0.3638393215329118,T,T,True,0.5,0.5353936967200423,0.6103855708487164
319,HGicRLwgtkM$_$2,0.4645529831342404,0.401182364666141,0.1342646521996185,0.1118291949627365,0.8070246241937417,0.0811461808435217,T,A,False,0.5,0.8116845190552014,0.37019249313754177
320,HGicRLwgtkM$_$6,0.5194405088997486,0.3951199249015737,0.0854395661986776,0.1084416715462769,0.802688122225012,0.08887020622871125,T,A,False,0.5,0.8219976747069435,0.26271091541778874
321,HmXXW45eZL4$_$1,0.7707773443442171,0.1436791000678609,0.0855435555879219,0.8996315652190843,0.013731264754003446,0.08663717002691228,T,T,True,0.5,0.259895670627715,0.9886555488858819
322,HmXXW45eZL4$_$4,0.8323971114779845,0.0222391029248667,0.1453637855971488,0.6731817366471037,0.020119109836558437,0.30669915351633786,T,T,True,1.0,0.32267073583837813,0.9518474075870312
323,IM6HW1HwHhM$_$11,0.7960699394392912,0.0933456058145332,0.1105844547461756,0.8326069132351225,0.015147687585673286,0.1522453991792042,T,T,True,1.0,0.15639583645771984,0.9908037339911924
324,IM6HW1HwHhM$_$15,0.3749436078281866,0.3049346510650361,0.3201217411067774,0.42052132415432236,0.24418742838493523,0.33529124746074246,T,T,True,1.0,0.12149444536020171,0.9443633106761647
325,IM6HW1HwHhM$_$17,0.632825735048567,0.1591798724757012,0.2079943924757317,0.33578351865909783,0.3121631627348955,0.3520533186060066,T,V,False,0.5,0.5940844327789383,0.1984891075482388
326,IUmxJNs2zaY$_$3,0.5749002751535947,0.2080838178317256,0.2170159070146796,0.6910477501133548,0.03494832110573763,0.27400392878090757,T,T,True,1.0,0.34627099345197615,0.9404341078546751
327,IUmxJNs2zaY$_$2,0.6510050985319806,0.069732120849885,0.2792627806181342,0.6857038443394524,0.017628955354897287,0.29666720030565036,T,T,True,1.0,0.10420633098997567,0.9978902986149341
328,JAnRCQ9A0vI$_$1,0.6122968376105536,0.3326419116306837,0.0550612507587627,0.9272939197003413,0.013628525790691683,0.05907755450896708,T,T,True,0.5,0.6380267716799839,0.8442677552232455
329,JAnRCQ9A0vI$_$0,0.5360227836640278,0.3854286719149976,0.0785485444209746,0.9182657087512449,0.030871359649202595,0.05086293159955248,T,T,True,0.5,0.7644858501744343,0.7397698892107775
330,JAnRCQ9A0vI$_$3,0.4605319643889611,0.1832666547138552,0.3562013808971837,0.6893010635590455,0.09137167581076298,0.21932726063019148,T,T,True,1.0,0.45753819834016884,0.8956682724233624
331,JAnRCQ9A0vI$_$2,0.0806659990612257,0.2370831322808482,0.6822508686579258,0.26417404983118115,0.16781199450670448,0.5680139556621143,V,V,True,0.5,0.3670161015399107,0.8841930948831459
332,JAnRCQ9A0vI$_$5,0.606825449367326,0.393174550632674,0.0,0.5819255092435687,0.4180744907564314,0.0,T,T,True,1.0,0.049799880247514694,0.9969673110763583
333,JAnRCQ9A0vI$_$4,0.7328448164686538,0.1839544677832766,0.0832007157480694,0.8839160995443828,0.00619796700296349,0.10988593345265371,T,T,True,0.5,0.3555130015606264,0.9681931872805742
334,JAnRCQ9A0vI$_$8,0.2672555071137539,0.4526813071103704,0.2800631857758756,0.3655703059819018,0.6132803150914719,0.021149378926626276,A,A,True,0.5,0.5178276136984987,0.7778894518868168
335,JOK1SSmPtFw$_$10,0.7043016041162229,0.1226732748184017,0.1730251210653753,0.5714090041999903,0.02672622044844417,0.40186477535156556,T,T,True,1.0,0.45767930857238037,0.7900140066571356
336,JOK1SSmPtFw$_$13,0.4289967524197656,0.3275385252165053,0.243464722363729,0.6492207134616633,0.039891761112097586,0.31088752542623915,T,T,True,0.5,0.5752935282088156,0.5982866268920527
337,JOK1SSmPtFw$_$14,0.8231916327295029,0.0957135089044026,0.0810948583660944,0.6095750044253985,0.033177670742688604,0.3572473248319129,T,T,True,0.5,0.552304932931637,0.818176504435954
338,JOK1SSmPtFw$_$16,0.8030499973048891,0.114727284705544,0.0822227179895668,0.6988077370402342,0.23951978733679644,0.06167247562296934,T,T,True,1.0,0.2495850052625048,0.9727563868752322
339,JOK1SSmPtFw$_$0,0.8658855908825591,0.0314724688360389,0.1026419402814018,0.667981489251956,0.09801649447374527,0.23400201627429879,T,T,True,1.0,0.39580820326120647,0.988251589337837
340,JOK1SSmPtFw$_$5,0.6888886768058262,0.1562137284695736,0.1548975947246001,0.901703794976832,0.09646069307229957,0.0018355119508686323,T,T,True,1.0,0.42563023634201125,0.9956144266860839
341,JOK1SSmPtFw$_$4,0.3168595993466569,0.0982617343919503,0.5848786662613927,0.668184759656574,0.09261798771268862,0.23919725263073743,V,T,False,0.5,0.702650320619834,0.18785612191545784
342,JOK1SSmPtFw$_$8,0.78240884145132,0.1592288129974736,0.0583623455512063,0.7402238907507419,0.24356637859382063,0.016209730655437335,T,T,True,1.0,0.16867513119269403,0.9832831440886508
343,JPT38CA3sGI$_$1,0.7167791031896757,0.0813969922891335,0.2018239045211908,0.9134177156286402,0.056273188990845005,0.030309095380514843,T,T,True,0.5,0.3932772248779289,0.9790176951355035
344,JPT38CA3sGI$_$0,0.5302221350473841,0.2502370763344712,0.2195407886181447,0.051219773847974805,0.5647703980021404,0.3840098281498848,T,A,False,-0.5,0.9580047223988186,-0.9030024905019075
345,JPT38CA3sGI$_$5,0.3933174200683382,0.3260857113273512,0.2805968686043105,0.7762690736569555,0.22039270381269505,0.0033382225303494385,T,T,True,1.0,0.7659033071772345,0.9906338498697507
346,JVpF99zuQhA$_$0,0.3209045429376211,0.2686689259500032,0.4104265311123756,0.5678237184239203,0.014425613461299218,0.41775066811478045,V,T,False,0.5,0.508486624977408,0.5901146217284662
347,JVpF99zuQhA$_$2,0.6262596026529836,0.1220927857920838,0.2516476115549324,0.7907610202806837,0.027695941169870647,0.1815430385494455,T,T,True,1.0,0.3290028352554002,0.9983061033980857
348,JVpF99zuQhA$_$4,0.6481074625180858,0.0972319713966274,0.2546605660852867,0.68440006648213,0.014648141055749839,0.30095179246212017,T,T,True,1.0,0.16516766068175526,0.9873946034007677
349,K0m1tO3Ybyc$_$15,0.3576003978176284,0.2021930177874366,0.4402065843949349,0.3108650103672175,0.3871085872748952,0.3020264023578873,V,A,False,-1.0,0.36983113897491715,-0.9678658690550832
350,K0m1tO3Ybyc$_$8,0.4738928694985058,0.2897643546155874,0.2363427758859067,0.10954572387725114,0.8803262923612316,0.010127983761517278,T,A,False,0.5,1.181123875491288,-0.20164750548126947
351,K8gp7ncdUl8$_$5,0.615828622861675,0.0694039060544147,0.3147674710839103,0.7161361309056254,0.07618563802393248,0.2076782310704422,T,T,True,1.0,0.21417848002693637,0.9640271841291901
352,KDjl2exStlI$_$10,0.5895315754268715,0.0250794059158521,0.3853890186572762,0.1777282281446844,0.6410909973064913,0.1811807745488242,T,A,False,-1.0,1.2320231827812784,-0.9363453890156214
353,KDjl2exStlI$_$13,0.6851529909560292,0.0757830200413379,0.2390639890026328,0.13987890789910604,0.5169276263659447,0.34319346573494924,T,A,False,-1.0,1.0905481661138463,-0.9766478828025965
354,KDjl2exStlI$_$5,0.6056440681653796,0.1429108731902534,0.251445058644367,0.4724534459042836,0.036202668743366084,0.4913438853523503,T,V,False,0.5,0.4797976534159666,0.6541703788343755
355,KDjl2exStlI$_$4,0.6597784765118068,0.0612655350612338,0.2789559884269594,0.4167281348534234,0.0799582625053254,0.5033136026412512,T,V,False,0.5,0.4861006833167668,0.641397537931249
356,KkKWFZZmmCM$_$1,0.7566880519345558,0.0264654519760635,0.2168464960893807,0.8764588612556646,0.05100736394408208,0.07253377480025336,T,T,True,1.0,0.28862544257825473,0.973404793375673
357,KpMCvUyQCXg$_$1,0.6797010831300228,0.1821140889620088,0.1381848279079685,0.9195692283851195,0.03541108857604607,0.04501968303883455,T,T,True,0.5,0.4797362905101934,0.9965941372027712
358,KpMCvUyQCXg$_$3,0.8022038294359335,0.0460877582217194,0.1517084123423471,0.680233930032234,0.30612463733442097,0.013641432633345007,T,T,True,0.5,0.5200737582254031,0.8351727025435228
359,KpMCvUyQCXg$_$5,0.636527208563592,0.276305231034436,0.0871675604019719,0.07423788983346791,0.6693706573038439,0.2563914528626882,T,A,False,-0.5,1.1245786374602484,-0.46284748778665075
360,L1eFHRQGFeg$_$2,0.7228782209786739,0.0657612739230652,0.2113605050982607,0.7086757007369858,0.0020206255593078976,0.2893036737037062,T,T,True,1.0,0.1558863372108909,0.9793531082447763
361,MCsvw5-7lVE$_$1,0.7674158518253068,0.1318401203823892,0.1007440277923039,0.6020370430130589,0.09828917641890124,0.2996737805680398,T,T,True,0.5,0.3978595055514717,0.9005712590028992
362,MCsvw5-7lVE$_$2,0.4871221488088136,0.0381810245396332,0.4746968266515531,0.2640255720387986,0.08375206028269962,0.6522223676785018,T,V,False,0.5,0.44619315354003014,0.7275770022325417
363,MCsvw5-7lVE$_$4,0.4521118764677516,0.1151342112376078,0.4327539122946405,0.5011890496711909,0.15652484394324856,0.3422861063855605,T,T,True,1.0,0.1809356118181601,0.9100206610984122
364,MMpo2bDk-DU$_$10,0.5563174768801025,0.1293383439378588,0.3143441791820386,0.4277103710036053,0.3067576202181108,0.26553200877828376,T,T,True,0.5,0.354838552560504,0.7688432749255535
365,MMpo2bDk-DU$_$17,0.7141898815030022,0.0183274930564391,0.2674826254405586,0.7541990036821166,0.05331344562213934,0.192487550695744,T,T,True,1.0,0.1499901494896292,0.9851612488728749
366,MMpo2bDk-DU$_$16,0.5152430119366576,0.1174579310308157,0.3672990570325267,0.8933861919310143,0.01774621841106827,0.08886758965791733,T,T,True,1.0,0.7562863599887135,0.8268896317174992
367,MMpo2bDk-DU$_$19,0.5213084171201134,0.3835240139655254,0.0951675689143611,0.4118071848823368,0.5103374930903289,0.07785532202733425,T,A,False,0.5,0.253626958249607,0.8569609759188572
368,MjaaudUc5-4$_$1,0.8720578214067769,0.0133641730335126,0.1145780055597104,0.6935969062379701,0.047274290267426945,0.259128803494603,T,T,True,1.0,0.3569218303376137,0.9760600078062808
369,MjaaudUc5-4$_$0,0.7203448559439662,0.1649645008116775,0.1146906432443562,0.9402982937444877,0.017484754127257182,0.042216952128255096,T,T,True,0.5,0.4399068756010429,0.9951645530028395
370,MjaaudUc5-4$_$3,0.6476285890946725,0.1771850631943629,0.1751863477109646,0.501568002664035,0.2282955663614312,0.2701364309745339,T,T,True,0.5,0.29212117286127504,0.9893191470090735
371,MjaaudUc5-4$_$6,0.8405822201217339,0.0707065408007055,0.0887112390775604,0.6336352687600063,0.08603679081844359,0.2803279404215502,T,T,True,1.0,0.41389390272345544,0.9437515983061895
372,MoQmPA7Q07Q$_$1,0.2522568300755009,0.3787911130831718,0.3689520568413272,0.16059267069920913,0.49594992619767,0.3434574031031208,A,A,True,1.0,0.23431762622899638,0.9205119849484528
373,MoQmPA7Q07Q$_$2,0.9595541944937002,0.0093817783133097,0.0310640271929899,0.6617684930607377,0.04568022827882632,0.29255127866043606,T,T,True,1.0,0.5955714028659252,0.9251156001191869
374,N1X63d_jgmw$_$5,0.793147203026731,0.1295698097409345,0.0772829872323345,0.9040172678957024,0.048375806319908,0.04760692578438967,T,T,True,1.0,0.22174012973794263,0.9979024902101448
375,N5xfBtD6rLY$_$7,0.7995928976110961,0.2004071023889039,0.0,0.9912746259497939,0.00872537405020622,0.0,T,T,True,1.0,0.38336345667739546,0.9723777522040481
376,NoZsdSGnNpI$_$7,0.3567680714882444,0.1997925258522375,0.443439402659518,0.5771023915570855,0.2724466871526292,0.15045092129028523,V,T,False,-0.5,0.5859769627384656,-0.11593858405096567
377,Nrurc5sMUOE$_$5,0.8572748546386753,0.0459407068681479,0.0967844384931768,0.8301490585307424,0.036327211038831145,0.13352373043042648,T,T,True,1.0,0.07347858387449929,0.9984038786578905
378,Nrurc5sMUOE$_$7,0.690221880477472,0.0263491553533144,0.2834289641692135,0.8427547391007698,0.040838590313913674,0.11640667058531651,T,T,True,1.0,0.33404458716779406,0.9527324185546066
379,Nrurc5sMUOE$_$8,0.6763855999990689,0.1636771980508379,0.1599372019500931,0.8770306742497672,0.02090362915877594,0.10206569659145688,T,T,True,0.5,0.4012901485013965,0.995746371504347
380,NzvNW7vP-Co$_$5,0.8118964649421878,0.0640107938249235,0.1240927412328886,0.9150395739916566,0.07810605578357363,0.006854370224769855,T,T,True,0.5,0.23447674201623764,0.9897988414779278
381,NzvNW7vP-Co$_$4,0.6758227667959336,0.0666531088430022,0.2575241243610641,0.014384911805108355,0.9322562243305496,0.05335886386434207,T,A,False,-1.0,1.7312062309750944,-0.7659064609057957
382,NzvNW7vP-Co$_$7,0.4947576643535983,0.1538958254613171,0.3513465101850845,0.9231933094179766,0.053546986054436,0.023259704527587306,T,T,True,0.5,0.8568712901287567,0.7993926839117531
383,OLP0nCKwU6k$_$6,0.3337520419768834,0.0500480320615128,0.6161999259616037,0.672210123548546,0.011213349685593826,0.3165765267658601,V,T,False,0.5,0.6769161631433251,0.4626650831904781
384,OrYBtyO0aPI$_$1,0.8294236881277943,0.0372300745975657,0.13334623727464,0.8722616544354022,0.003880047120341863,0.12385829844425593,T,T,True,1.0,0.08567593261521575,0.9998649639398631
385,OrYBtyO0aPI$_$4,0.563239442051584,0.0605767932866679,0.3761837646617477,0.8189209699719937,0.028610324651786884,0.15246870537621943,T,T,True,1.0,0.5113630558408189,0.8658355830756297
386,PboaYD5hlG8$_$10,0.4578832085646931,0.2578990421155595,0.2842177493197473,0.05073821394765929,0.4744852590061025,0.47477652704623824,T,V,False,-0.5,0.8142899892340678,-0.9925677911373799
387,PboaYD5hlG8$_$3,0.7597659439975859,0.0831436868434027,0.1570903691590112,0.8699666438216754,0.04920706582751207,0.08082629035081247,T,T,True,1.0,0.2204013996481789,0.997837325793355
388,PboaYD5hlG8$_$2,0.5456261400048523,0.3036837728676645,0.1506900871274832,0.0026885419720744106,0.7895336523408821,0.20777780568704352,T,A,False,-0.5,1.085875196065556,-0.37394288627222333
389,PboaYD5hlG8$_$7,0.7382640052794971,0.1031867174879397,0.1585492772325632,0.9073188058490668,0.04936414959908488,0.04331704455184846,T,T,True,0.5,0.33810960113913924,0.9964019660457549
390,PboaYD5hlG8$_$9,0.6609970506188009,0.0492652081088063,0.2897377412723928,0.6577608146207677,0.3384598467581517,0.003779338621080603,T,T,True,0.5,0.5783892772986907,0.5914347808119128
391,PboaYD5hlG8$_$8,0.9542250300435676,0.0258960472936079,0.0198789226628243,0.7794258219051844,0.04062578354821294,0.17994839454660264,T,T,True,0.5,0.34959841627676663,0.9831206514246105
392,Pt-D0LUHDSc$_$2,0.2982125756672685,0.0893236287880818,0.6124637955446497,0.800488354819956,0.048615924222368385,0.15089572095767562,V,T,False,0.5,1.004551558305375,0.009978597233049467
393,PwapK9d8IGk$_$4,0.2961062868945429,0.0923673786656586,0.6115263344397984,0.6973076276635377,0.0024240881109340597,0.30026828422552837,V,T,False,0.5,0.8024026815379894,0.3124784226280531
394,PyQrAYl1bFs$_$0,0.435868805742866,0.2683301971593914,0.2958009970977425,0.03542076244493282,0.6474165040895801,0.3171627334654872,T,A,False,-1.0,0.8008960865958665,-0.9147661041334494
395,PyQrAYl1bFs$_$3,0.8826409820794004,0.094880316710945,0.0224787012096544,0.7402845556519254,0.1708119127621744,0.08890353158590016,T,T,True,1.0,0.2847128528549502,0.9992106734325445
396,PyQrAYl1bFs$_$4,0.7401883955303679,0.0641367154084687,0.1956748890611634,0.9170061001215275,0.048383727348381846,0.03461017253009068,T,T,True,0.5,0.35363540918231917,0.9804304801854121
397,Q4WzApjaCNI$_$0,0.794675079796324,0.2053249202036759,0.0,0.9479268997940041,0.030366669775561097,0.021706430430434777,T,T,True,1.0,0.3499165008562297,0.9705291946686987
398,Q7S0tX4FUNA$_$4,0.7699860151009158,0.0881317395515287,0.1418822453475555,0.9250434643150544,0.020906469404935513,0.054050066280010016,T,T,True,1.0,0.3101148984282772,0.9992542388610876
399,Q7S0tX4FUNA$_$7,0.8665829914435605,0.1334170085564394,0.0,0.9827283570833021,0.017182555131293773,8.908778540426435e-05,T,T,True,1.0,0.23246890685029142,0.9917856266462499
400,Q7S0tX4FUNA$_$8,0.7805904796279617,0.2004503043175601,0.0189592160544781,0.813122803446444,0.07180641436791421,0.11507078218564178,T,T,True,0.5,0.25728777989929197,0.9604603156207334
401,Qa6Yz62V-Yc$_$0,0.7348846500296786,0.0560273448296635,0.2090880051406578,0.335552230928422,0.6018102705586653,0.06263749851291268,T,A,False,-0.5,1.0915658514580036,-0.20796075165413624
402,QjcQx8_PQfw$_$10,0.8276961674139443,0.0785401288075078,0.0937637037785479,0.8228992652991138,0.1319781150570748,0.04512261964381137,T,T,True,0.5,0.10687597249913394,0.9928264785728511
403,QjcQx8_PQfw$_$7,0.6738545386929868,0.1386584411497599,0.1874870201572532,0.20218298064968176,0.524419911588579,0.27339710776173926,T,A,False,-1.0,0.9433431160866103,-0.7298718033423935
404,QpchvHpGFc8$_$3,0.6674788614783081,0.1108715437641135,0.2216495947575783,0.9302676803050276,0.05555168477873193,0.014180634916240463,T,T,True,0.5,0.5255776376534389,0.9738684924535957
405,RArhIHk4Qs4$_$13,0.2835340731002599,0.0990961515036995,0.6173697753960405,0.7817908123374215,0.21739694634970128,0.0008122413128771832,V,T,False,-0.5,1.2331150681663268,-0.4230810015904887
406,RArhIHk4Qs4$_$17,0.849019967109512,0.0269767550877758,0.1240032778027122,0.8591985570349575,0.02077782593016152,0.12002361703488103,T,T,True,1.0,0.02035717985089096,0.9999999455374656
407,RArhIHk4Qs4$_$16,0.7481238222842483,0.0181852479171731,0.2336909297985787,0.7109426623877899,0.07671841399305324,0.21233892361915702,T,T,True,1.0,0.11706633215176024,0.9962211124328691
408,RArhIHk4Qs4$_$19,0.6869846558124226,0.0254264521982699,0.2875888919893073,0.5165136829119903,0.3388317556110132,0.14465456147699654,T,T,True,0.5,0.6268106068254864,0.5787469011432721
409,RArhIHk4Qs4$_$1,0.6775295541521528,0.121977492671263,0.2004929531765842,0.8114722933303424,0.05344796858198767,0.1350797380876699,T,T,True,1.0,0.26788547835637927,0.9994655777461283
410,RArhIHk4Qs4$_$2,0.771896572260079,0.0093483798407512,0.2187550478991696,0.8086103876349813,0.0161604818528887,0.17522913051213,T,T,True,1.0,0.08705183477407938,0.9969505624391488
411,RArhIHk4Qs4$_$7,0.2018950760988607,0.1321747791507722,0.6659301447503672,0.5148162698367146,0.02137052592885568,0.4638132042344297,V,T,False,0.5,0.6258423874757079,0.5226248881407587
412,RArhIHk4Qs4$_$6,0.7069744771257267,0.0770703777178633,0.21595514515641,0.5145543435818282,0.1386466921550404,0.3467989642631313,T,T,True,1.0,0.3848402670877969,0.9308127955991861
413,RArhIHk4Qs4$_$8,0.6935349629672614,0.0190743517880156,0.2873906852447229,0.8148418668932543,0.003088079144713841,0.1820700539620318,T,T,True,1.0,0.24261380785198583,0.9810945996708743
414,RArhIHk4Qs4$_$21,0.3396821925018984,0.4818557839467595,0.178462023551342,0.645665177693093,0.19251250881617457,0.16182231349073256,A,T,False,0.5,0.611965970382389,0.09276626096171751
415,ROcTx5VEn7o$_$11,0.5535913080957929,0.1212468467783668,0.3251618451258402,0.8656924779123722,0.06566043962373168,0.06864708246389592,T,T,True,1.0,0.6242023396331587,0.8834434443298569
416,ROcTx5VEn7o$_$1,0.5878573231990298,0.1235964371903828,0.2885462396105873,0.5678124603048508,0.10356184191430332,0.32862569778084594,T,T,True,1.0,0.0801589163405172,0.9890680933137515
417,ROcTx5VEn7o$_$5,0.5417470379796818,0.0550042583841405,0.4032487036361777,0.8345376561839521,0.06773138589674683,0.09773095791930113,T,T,True,1.0,0.6110354914337532,0.7432405533563647
418,ROcTx5VEn7o$_$9,0.6196031702619682,0.0150453280399221,0.3653515016981096,0.5940104104503127,0.34518563722109047,0.06080395232859692,T,T,True,0.5,0.6602806183623366,0.3835539283028928
419,RrGpzInAwCg$_$0,0.5493680112584959,0.0831323757319831,0.367499613009521,0.021930573447619093,0.29677300142418356,0.6812964251281973,T,V,False,-0.5,1.0548748756217536,-0.2970508390044772
420,RzOFxDk26p0$_$1,0.7254312784385784,0.1246211821433395,0.1499475394180821,0.8382527394481576,0.018628535301239653,0.14311872525060268,T,T,True,1.0,0.2256429220191585,0.9945840425337751
421,RzOFxDk26p0$_$0,0.3836742334072218,0.2048284335263361,0.411497333066442,0.6527003846937263,0.06071859510511885,0.286581020201155,V,T,False,0.5,0.5380523025730086,0.7081620564751423
422,SHa756SwGJQ$_$0,0.8031835065333417,0.1918759806610209,0.0049405128056373,0.9783118878016246,0.012251537534393888,0.009436574663981555,T,T,True,1.0,0.3592488862532542,0.9751788398807127
423,SHa756SwGJQ$_$2,0.3529010689712506,0.2290833830550804,0.4180155479736689,0.30455445556622945,0.3461902639163787,0.3492552805173919,V,V,True,0.5,0.23421376172259648,-0.11582846258093447
424,SHa756SwGJQ$_$4,0.716898011517513,0.0501478453422275,0.2329541431402594,0.813233194693234,0.008079782016278049,0.17868702329048797,T,T,True,1.0,0.19267036635144186,0.9978175790720404
425,SHa756SwGJQ$_$7,0.6120152503591612,0.1628849055648636,0.2250998440759752,0.3400407362882201,0.6482081727906573,0.011751090921122535,T,A,False,-0.5,0.9706465344515874,-0.10971229811858804
426,SHa756SwGJQ$_$6,0.4818847392598643,0.3267593377386026,0.1913559230015331,0.6715638462095357,0.017683208066973006,0.3107529457234914,T,T,True,0.5,0.6181522593432593,0.583078256561406
427,TH32jop4FiI$_$15,0.4972855734545956,0.118631910742061,0.3840825158033433,0.5668906309507092,0.01306575231403481,0.42004361673525603,T,T,True,1.0,0.21113231685605255,0.9993261420558504
428,TH32jop4FiI$_$17,0.1423365194275026,0.5387286688031283,0.318934811769369,0.5032295801931957,0.32203647385942413,0.17473394594738023,A,T,False,-0.5,0.7217861215313861,-0.49710668382695067
429,TWszOxkOV0w$_$1,0.6513815681718098,0.1508561058246572,0.1977623260035329,0.6669732355307284,0.07394060830018165,0.2590861561690899,T,T,True,1.0,0.15383099504895115,0.9747695071545802
430,TXCXFYIc3Yo$_$16,0.154815696030194,0.0906077188334489,0.7545765851363571,0.19428236953821804,0.7851318967544287,0.02058573370735317,V,A,False,-1.0,1.4679817028580078,-0.7377962068939656
431,TXCXFYIc3Yo$_$2,0.3810274784653741,0.0855843691546732,0.5333881523799526,0.7694541230842917,0.207070241411372,0.02347563550433621,V,T,False,-0.5,1.019825033751233,-0.055971684188656445
432,TXCXFYIc3Yo$_$7,0.6028565369573413,0.0559548521694162,0.3411886108732426,0.6789472014729456,0.048286759762454834,0.27276603876459965,T,T,True,1.0,0.15218132903120862,0.9820597222025839
433,TXCXFYIc3Yo$_$6,0.2038038665356295,0.1433439941099045,0.652852139354466,0.8214926052500175,0.1674703685855494,0.01103702616443311,V,T,False,-0.5,1.2836302263800659,-0.5627670973473479
