sample_index,sample_id,main_modality,comparison,top_interval_overlap_iou,top20_jaccard,rank_spearman,baseline_agreement,multiscale_stability_threshold,sample_multiscale_stable,explanation_stability
375,N5xfBtD6rLY$_$7,T,w2_vs_w3,0.0,0.3333333333333333,0.5499999999999999,True,0.4094276094276094,False,Moderate
375,N5xfBtD6rLY$_$7,T,w1_vs_w3,0.0,0.0,-0.19999999999999998,True,0.4094276094276094,False,Moderate
376,NoZsdSGnNpI$_$7,V,w1_vs_w3,1.0,0.6,0.686959481026624,False,0.4094276094276094,True,Moderate
376,NoZsdSGnNpI$_$7,V,w3_vs_w5,0.7777777777777778,0.7777777777777778,0.8936915262049859,False,0.4094276094276094,True,Moderate
376,NoZsdSGnNpI$_$7,V,w1_vs_w5,0.7777777777777778,0.6,0.5310123040840902,False,0.4094276094276094,True,Moderate
377,Nrurc5sMUOE$_$5,T,w1_vs_w2,0.0,0.3333333333333333,0.6187557816836262,False,0.4094276094276094,False,Low
377,Nrurc5sMUOE$_$5,T,w2_vs_w3,0.75,0.5384615384615384,0.7441026827012027,False,0.4094276094276094,False,Low
377,Nrurc5sMUOE$_$5,T,w1_vs_w3,0.0,0.17647058823529413,0.346322849213691,False,0.4094276094276094,False,Low
378,Nrurc5sMUOE$_$7,T,w1_vs_w2,0.75,0.2,0.4964285714285714,True,0.4094276094276094,False,Moderate
378,Nrurc5sMUOE$_$7,T,w2_vs_w3,1.0,0.5,0.8749999999999999,True,0.4094276094276094,False,Moderate
378,Nrurc5sMUOE$_$7,T,w1_vs_w3,0.75,0.5,0.32499999999999996,True,0.4094276094276094,False,Moderate
379,Nrurc5sMUOE$_$8,T,w1_vs_w2,0.5,0.2727272727272727,0.5030468598177058,False,0.4094276094276094,False,Low
379,Nrurc5sMUOE$_$8,T,w2_vs_w3,0.6666666666666666,0.5555555555555556,0.39946775082204256,False,0.4094276094276094,False,Low
379,Nrurc5sMUOE$_$8,T,w1_vs_w3,0.3333333333333333,0.16666666666666666,-0.1231264895116278,False,0.4094276094276094,False,Low
380,NzvNW7vP-Co$_$5,T,w1_vs_w2,0.8,0.6666666666666666,0.7425994449583718,True,0.4094276094276094,True,High
380,NzvNW7vP-Co$_$5,T,w2_vs_w3,1.0,0.3333333333333333,0.7240980573543015,True,0.4094276094276094,True,High
380,NzvNW7vP-Co$_$5,T,w1_vs_w3,0.8,0.25,0.3743061979648474,True,0.4094276094276094,True,High
381,NzvNW7vP-Co$_$4,T,w1_vs_w2,0.0,0.14285714285714285,-0.13823529411764704,False,0.4094276094276094,False,Low
381,NzvNW7vP-Co$_$4,T,w2_vs_w3,0.0,0.14285714285714285,0.4147058823529412,False,0.4094276094276094,False,Low
381,NzvNW7vP-Co$_$4,T,w1_vs_w3,0.0,0.0,-0.2529411764705882,False,0.4094276094276094,False,Low
382,NzvNW7vP-Co$_$7,T,w1_vs_w2,0.6666666666666666,0.3333333333333333,0.7310427836743627,True,0.4094276094276094,True,High
382,NzvNW7vP-Co$_$7,T,w2_vs_w3,1.0,1.0,0.7945070576649524,True,0.4094276094276094,True,High
382,NzvNW7vP-Co$_$7,T,w1_vs_w3,0.6666666666666666,0.3333333333333333,0.44983039719881823,True,0.4094276094276094,True,High
383,OLP0nCKwU6k$_$6,V,w1_vs_w3,0.2857142857142857,0.42857142857142855,0.5656749667099805,False,0.4094276094276094,False,Low
383,OLP0nCKwU6k$_$6,V,w3_vs_w5,0.7777777777777778,0.5384615384615384,0.7578849993048755,False,0.4094276094276094,False,Low
383,OLP0nCKwU6k$_$6,V,w1_vs_w5,0.2222222222222222,0.17647058823529413,0.25615820687081875,False,0.4094276094276094,False,Low
384,OrYBtyO0aPI$_$1,T,w1_vs_w2,0.75,1.0,0.8681318681318682,True,0.4094276094276094,True,High
384,OrYBtyO0aPI$_$1,T,w2_vs_w3,1.0,1.0,0.8989010989010989,True,0.4094276094276094,True,High
384,OrYBtyO0aPI$_$1,T,w1_vs_w3,0.75,1.0,0.7890109890109891,True,0.4094276094276094,True,High
385,OrYBtyO0aPI$_$4,T,w1_vs_w2,1.0,1.0,0.48571428571428577,True,0.4094276094276094,True,High
385,OrYBtyO0aPI$_$4,T,w2_vs_w3,0.3333333333333333,0.3333333333333333,0.942857142857143,True,0.4094276094276094,True,High
385,OrYBtyO0aPI$_$4,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.3142857142857143,True,0.4094276094276094,True,High
386,PboaYD5hlG8$_$10,T,w1_vs_w2,0.8,1.0,0.6842105263157895,False,0.4094276094276094,True,Moderate
386,PboaYD5hlG8$_$10,T,w2_vs_w3,1.0,1.0,0.8059855521155831,False,0.4094276094276094,True,Moderate
386,PboaYD5hlG8$_$10,T,w1_vs_w3,0.8,1.0,0.7440660474716203,False,0.4094276094276094,True,Moderate
387,PboaYD5hlG8$_$3,T,w1_vs_w2,1.0,0.6,0.7156862745098039,True,0.4094276094276094,True,High
387,PboaYD5hlG8$_$3,T,w2_vs_w3,0.4,0.6,0.5269607843137256,True,0.4094276094276094,True,High
387,PboaYD5hlG8$_$3,T,w1_vs_w3,0.4,0.3333333333333333,0.34313725490196084,True,0.4094276094276094,True,High
388,PboaYD5hlG8$_$2,T,w1_vs_w2,1.0,1.0,0.6071428571428571,False,0.4094276094276094,True,Moderate
388,PboaYD5hlG8$_$2,T,w2_vs_w3,0.75,0.5,0.7714285714285712,False,0.4094276094276094,True,Moderate
388,PboaYD5hlG8$_$2,T,w1_vs_w3,0.75,0.5,0.2785714285714285,False,0.4094276094276094,True,Moderate
389,PboaYD5hlG8$_$7,T,w1_vs_w2,0.2,0.4,0.7723453017570664,True,0.4094276094276094,False,Moderate
389,PboaYD5hlG8$_$7,T,w2_vs_w3,0.8,0.4,0.8621848739495798,True,0.4094276094276094,False,Moderate
389,PboaYD5hlG8$_$7,T,w1_vs_w3,0.16666666666666666,0.2727272727272727,0.5465240641711229,True,0.4094276094276094,False,Moderate
390,PboaYD5hlG8$_$9,T,w1_vs_w2,0.6,0.4,0.4592741935483872,True,0.4094276094276094,True,High
390,PboaYD5hlG8$_$9,T,w2_vs_w3,0.75,0.5555555555555556,0.6959677419354838,True,0.4094276094276094,True,High
390,PboaYD5hlG8$_$9,T,w1_vs_w3,0.75,0.2727272727272727,0.35564516129032264,True,0.4094276094276094,True,High
391,PboaYD5hlG8$_$8,T,w1_vs_w2,0.3333333333333333,0.4,0.520053475935829,True,0.4094276094276094,True,High
391,PboaYD5hlG8$_$8,T,w2_vs_w3,0.8571428571428571,0.5555555555555556,0.8830213903743317,True,0.4094276094276094,True,High
391,PboaYD5hlG8$_$8,T,w1_vs_w3,0.2857142857142857,0.2727272727272727,0.3526069518716578,True,0.4094276094276094,True,High
392,Pt-D0LUHDSc$_$2,V,w1_vs_w3,0.6666666666666666,0.6666666666666666,0.7429049966776347,False,0.4094276094276094,True,Moderate
392,Pt-D0LUHDSc$_$2,V,w3_vs_w5,0.7142857142857143,1.0,0.8912990824320756,False,0.4094276094276094,True,Moderate
392,Pt-D0LUHDSc$_$2,V,w1_vs_w5,0.42857142857142855,0.6666666666666666,0.5408228317587834,False,0.4094276094276094,True,Moderate
393,PwapK9d8IGk$_$4,V,w1_vs_w3,0.8571428571428571,0.5,0.7515151515151514,False,0.4094276094276094,True,Moderate
393,PwapK9d8IGk$_$4,V,w3_vs_w5,0.7777777777777778,0.8,0.9710144927536231,False,0.4094276094276094,True,Moderate
393,PwapK9d8IGk$_$4,V,w1_vs_w5,0.6666666666666666,0.5,0.6931488801054019,False,0.4094276094276094,True,Moderate
394,PyQrAYl1bFs$_$0,T,w1_vs_w2,0.0,0.3333333333333333,0.7999999999999999,False,0.4094276094276094,False,Low
394,PyQrAYl1bFs$_$0,T,w2_vs_w3,0.5,0.3333333333333333,0.6333333333333333,False,0.4094276094276094,False,Low
394,PyQrAYl1bFs$_$0,T,w1_vs_w3,0.0,0.3333333333333333,0.39999999999999997,False,0.4094276094276094,False,Low
395,PyQrAYl1bFs$_$3,T,w1_vs_w2,0.0,0.2,0.49890109890109896,True,0.4094276094276094,True,High
395,PyQrAYl1bFs$_$3,T,w2_vs_w3,0.75,1.0,0.665934065934066,True,0.4094276094276094,True,High
395,PyQrAYl1bFs$_$3,T,w1_vs_w3,0.0,0.2,-0.01098901098901099,True,0.4094276094276094,True,High
396,PyQrAYl1bFs$_$4,T,w1_vs_w2,1.0,0.6,0.5298245614035089,True,0.4094276094276094,True,High
396,PyQrAYl1bFs$_$4,T,w2_vs_w3,0.75,0.6,0.8526315789473684,True,0.4094276094276094,True,High
396,PyQrAYl1bFs$_$4,T,w1_vs_w3,0.75,0.3333333333333333,0.25263157894736843,True,0.4094276094276094,True,High
397,Q4WzApjaCNI$_$0,T,w1_vs_w2,0.0,0.2,0.2857142857142857,False,0.4094276094276094,False,Low
397,Q4WzApjaCNI$_$0,T,w2_vs_w3,1.0,0.5,0.7912087912087913,False,0.4094276094276094,False,Low
397,Q4WzApjaCNI$_$0,T,w1_vs_w3,0.0,0.0,0.25274725274725274,False,0.4094276094276094,False,Low
398,Q7S0tX4FUNA$_$4,T,w1_vs_w2,0.6,0.6,0.5479876160990712,True,0.4094276094276094,True,High
398,Q7S0tX4FUNA$_$4,T,w2_vs_w3,0.6,0.6,0.7110423116615068,True,0.4094276094276094,True,High
398,Q7S0tX4FUNA$_$4,T,w1_vs_w3,1.0,0.6,0.2280701754385965,True,0.4094276094276094,True,High
399,Q7S0tX4FUNA$_$7,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.5030303030303029,False,0.4094276094276094,True,Moderate
399,Q7S0tX4FUNA$_$7,T,w2_vs_w3,1.0,1.0,0.8303030303030302,False,0.4094276094276094,True,Moderate
399,Q7S0tX4FUNA$_$7,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.28484848484848485,False,0.4094276094276094,True,Moderate
400,Q7S0tX4FUNA$_$8,T,w1_vs_w2,0.3333333333333333,0.2,0.4642857142857142,True,0.4094276094276094,True,High
400,Q7S0tX4FUNA$_$8,T,w2_vs_w3,0.75,1.0,0.825,True,0.4094276094276094,True,High
400,Q7S0tX4FUNA$_$8,T,w1_vs_w3,0.25,0.2,0.42142857142857143,True,0.4094276094276094,True,High
401,Qa6Yz62V-Yc$_$0,T,w1_vs_w2,1.0,0.4,0.642741935483871,True,0.4094276094276094,False,Moderate
401,Qa6Yz62V-Yc$_$0,T,w2_vs_w3,0.0,0.2727272727272727,0.6826612903225806,True,0.4094276094276094,False,Moderate
401,Qa6Yz62V-Yc$_$0,T,w1_vs_w3,0.0,0.16666666666666666,0.22419354838709676,True,0.4094276094276094,False,Moderate
402,QjcQx8_PQfw$_$10,T,w1_vs_w2,0.0,0.25,0.5708639186900057,True,0.4094276094276094,False,Moderate
402,QjcQx8_PQfw$_$10,T,w2_vs_w3,0.6,0.6666666666666666,0.8351214003387919,True,0.4094276094276094,False,Moderate
402,QjcQx8_PQfw$_$10,T,w1_vs_w3,0.0,0.1111111111111111,0.2941840767927725,True,0.4094276094276094,False,Moderate
403,QjcQx8_PQfw$_$7,T,w1_vs_w2,1.0,0.42857142857142855,0.3867871259175608,False,0.4094276094276094,True,Moderate
403,QjcQx8_PQfw$_$7,T,w2_vs_w3,0.6,0.42857142857142855,0.795595708639187,False,0.4094276094276094,True,Moderate
403,QjcQx8_PQfw$_$7,T,w1_vs_w3,0.6,0.42857142857142855,0.5110107284020329,False,0.4094276094276094,True,Moderate
404,QpchvHpGFc8$_$3,T,w1_vs_w2,0.3333333333333333,0.42857142857142855,0.5098814229249012,False,0.4094276094276094,False,Low
404,QpchvHpGFc8$_$3,T,w2_vs_w3,0.6,0.42857142857142855,0.58399209486166,False,0.4094276094276094,False,Low
404,QpchvHpGFc8$_$3,T,w1_vs_w3,0.2,0.1111111111111111,0.40513833992094866,False,0.4094276094276094,False,Low
405,RArhIHk4Qs4$_$13,V,w1_vs_w3,0.0,0.2,0.17482517482517487,False,0.4094276094276094,False,Low
405,RArhIHk4Qs4$_$13,V,w3_vs_w5,0.2,0.2,0.7762237762237763,False,0.4094276094276094,False,Low
405,RArhIHk4Qs4$_$13,V,w1_vs_w5,0.0,0.0,-0.1328671328671329,False,0.4094276094276094,False,Low
406,RArhIHk4Qs4$_$17,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.4285714285714286,True,0.4094276094276094,True,High
406,RArhIHk4Qs4$_$17,T,w2_vs_w3,1.0,1.0,0.6571428571428573,True,0.4094276094276094,True,High
406,RArhIHk4Qs4$_$17,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,-0.14285714285714288,True,0.4094276094276094,True,High
407,RArhIHk4Qs4$_$16,T,w1_vs_w2,0.75,0.3333333333333333,0.7563909774436091,True,0.4094276094276094,True,High
407,RArhIHk4Qs4$_$16,T,w2_vs_w3,0.75,1.0,0.7007518796992479,True,0.4094276094276094,True,High
407,RArhIHk4Qs4$_$16,T,w1_vs_w3,1.0,0.3333333333333333,0.7593984962406014,True,0.4094276094276094,True,High
408,RArhIHk4Qs4$_$19,T,w1_vs_w2,1.0,1.0,0.5515151515151515,False,0.4094276094276094,True,Moderate
408,RArhIHk4Qs4$_$19,T,w2_vs_w3,0.6666666666666666,0.3333333333333333,0.6727272727272726,False,0.4094276094276094,True,Moderate
408,RArhIHk4Qs4$_$19,T,w1_vs_w3,0.6666666666666666,0.3333333333333333,0.406060606060606,False,0.4094276094276094,True,Moderate
409,RArhIHk4Qs4$_$1,T,w1_vs_w2,0.2,0.14285714285714285,0.24467468999761394,True,0.4094276094276094,False,Moderate
409,RArhIHk4Qs4$_$1,T,w2_vs_w3,0.5,0.45454545454545453,0.3575289575289576,True,0.4094276094276094,False,Moderate
409,RArhIHk4Qs4$_$1,T,w1_vs_w3,0.25,0.06666666666666667,-0.2754360003129373,True,0.4094276094276094,False,Moderate
410,RArhIHk4Qs4$_$2,T,w1_vs_w2,0.0,0.3333333333333333,0.6969966629588431,True,0.4094276094276094,False,Moderate
410,RArhIHk4Qs4$_$2,T,w2_vs_w3,0.0,0.3333333333333333,0.8331479421579533,True,0.4094276094276094,False,Moderate
410,RArhIHk4Qs4$_$2,T,w1_vs_w3,0.4,0.2,0.6209121245828698,True,0.4094276094276094,False,Moderate
411,RArhIHk4Qs4$_$7,V,w1_vs_w3,0.2,0.2,0.4153846153846154,False,0.4094276094276094,False,Low
411,RArhIHk4Qs4$_$7,V,w3_vs_w5,1.0,0.5,0.9692307692307693,False,0.4094276094276094,False,Low
411,RArhIHk4Qs4$_$7,V,w1_vs_w5,0.2,0.0,0.3494505494505495,False,0.4094276094276094,False,Low
412,RArhIHk4Qs4$_$6,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.5788034188034188,False,0.4094276094276094,True,Moderate
412,RArhIHk4Qs4$_$6,T,w2_vs_w3,1.0,1.0,0.8249572649572647,False,0.4094276094276094,True,Moderate
412,RArhIHk4Qs4$_$6,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.4817094017094017,False,0.4094276094276094,True,Moderate
413,RArhIHk4Qs4$_$8,T,w1_vs_w2,0.5,0.3333333333333333,0.07142857142857144,True,0.4094276094276094,True,High
413,RArhIHk4Qs4$_$8,T,w2_vs_w3,1.0,1.0,0.880952380952381,True,0.4094276094276094,True,High
413,RArhIHk4Qs4$_$8,T,w1_vs_w3,0.5,0.3333333333333333,-0.2380952380952381,True,0.4094276094276094,True,High
414,RArhIHk4Qs4$_$21,A,w1_vs_w3,0.5,0.0,0.3214285714285715,False,0.4094276094276094,False,Low
414,RArhIHk4Qs4$_$21,A,w3_vs_w5,0.25,0.3333333333333333,0.7783117824941564,False,0.4094276094276094,False,Low
414,RArhIHk4Qs4$_$21,A,w1_vs_w5,0.3333333333333333,0.0,-0.03706246583305506,False,0.4094276094276094,False,Low
415,ROcTx5VEn7o$_$11,T,w1_vs_w2,1.0,0.5555555555555556,0.5287433155080213,True,0.4094276094276094,True,High
415,ROcTx5VEn7o$_$11,T,w2_vs_w3,1.0,0.75,0.8195187165775402,True,0.4094276094276094,True,High
415,ROcTx5VEn7o$_$11,T,w1_vs_w3,1.0,0.5555555555555556,0.3753342245989305,True,0.4094276094276094,True,High
416,ROcTx5VEn7o$_$1,T,w1_vs_w2,0.6666666666666666,0.5,0.32867132867132864,True,0.4094276094276094,True,High
416,ROcTx5VEn7o$_$1,T,w2_vs_w3,0.5,0.5,0.9440559440559443,True,0.4094276094276094,True,High
416,ROcTx5VEn7o$_$1,T,w1_vs_w3,0.6666666666666666,0.5,0.25874125874125875,True,0.4094276094276094,True,High
417,ROcTx5VEn7o$_$5,T,w1_vs_w2,0.0,0.42857142857142855,0.8173913043478259,False,0.4094276094276094,False,Low
417,ROcTx5VEn7o$_$5,T,w2_vs_w3,0.6,0.42857142857142855,0.9156521739130434,False,0.4094276094276094,False,Low
417,ROcTx5VEn7o$_$5,T,w1_vs_w3,0.0,0.1111111111111111,0.6913043478260869,False,0.4094276094276094,False,Low
418,ROcTx5VEn7o$_$9,T,w1_vs_w2,0.0,0.2,0.049450549450549455,False,0.4094276094276094,False,Low
418,ROcTx5VEn7o$_$9,T,w2_vs_w3,0.75,0.5,0.8791208791208791,False,0.4094276094276094,False,Low
418,ROcTx5VEn7o$_$9,T,w1_vs_w3,0.2,0.2,-0.14285714285714285,False,0.4094276094276094,False,Low
419,RrGpzInAwCg$_$0,T,w1_vs_w2,0.0,0.2,0.557142857142857,False,0.4094276094276094,False,Low
419,RrGpzInAwCg$_$0,T,w2_vs_w3,0.6666666666666666,0.5,0.907142857142857,False,0.4094276094276094,False,Low
419,RrGpzInAwCg$_$0,T,w1_vs_w3,0.0,0.2,0.39999999999999997,False,0.4094276094276094,False,Low
420,RzOFxDk26p0$_$1,T,w1_vs_w2,0.6363636363636364,0.6666666666666666,0.5792963091347795,True,0.4094276094276094,True,High
420,RzOFxDk26p0$_$1,T,w2_vs_w3,0.9166666666666666,0.8181818181818182,0.8713536848596979,True,0.4094276094276094,True,High
420,RzOFxDk26p0$_$1,T,w1_vs_w3,0.5833333333333334,0.6666666666666666,0.4904252369040526,True,0.4094276094276094,True,High
421,RzOFxDk26p0$_$0,V,w1_vs_w3,0.4,0.25,0.5148230338251063,False,0.4094276094276094,False,Low
421,RzOFxDk26p0$_$0,V,w3_vs_w5,0.14285714285714285,0.25,0.5156521739130434,False,0.4094276094276094,False,Low
421,RzOFxDk26p0$_$0,V,w1_vs_w5,0.0,0.0,-0.0013077638454490424,False,0.4094276094276094,False,Low
422,SHa756SwGJQ$_$0,T,w1_vs_w2,0.3333333333333333,0.5,0.7362637362637362,False,0.4094276094276094,False,Low
422,SHa756SwGJQ$_$0,T,w2_vs_w3,1.0,0.5,0.8571428571428571,False,0.4094276094276094,False,Low
422,SHa756SwGJQ$_$0,T,w1_vs_w3,0.3333333333333333,0.2,0.39010989010989006,False,0.4094276094276094,False,Low
423,SHa756SwGJQ$_$2,V,w1_vs_w3,0.875,0.7142857142857143,0.8864167370459047,False,0.4094276094276094,True,Moderate
423,SHa756SwGJQ$_$2,V,w3_vs_w5,0.7777777777777778,0.7142857142857143,0.9310344827586206,False,0.4094276094276094,True,Moderate
423,SHa756SwGJQ$_$2,V,w1_vs_w5,0.875,0.7142857142857143,0.8258983252797185,False,0.4094276094276094,True,Moderate
424,SHa756SwGJQ$_$4,T,w1_vs_w2,0.75,0.5,0.6263736263736264,True,0.4094276094276094,True,High
424,SHa756SwGJQ$_$4,T,w2_vs_w3,1.0,1.0,0.6835164835164835,True,0.4094276094276094,True,High
424,SHa756SwGJQ$_$4,T,w1_vs_w3,0.75,0.5,0.5472527472527472,True,0.4094276094276094,True,High
425,SHa756SwGJQ$_$7,T,w1_vs_w2,0.5,0.5,0.5428571428571428,True,0.4094276094276094,True,High
425,SHa756SwGJQ$_$7,T,w2_vs_w3,0.6,1.0,0.8607142857142854,True,0.4094276094276094,True,High
425,SHa756SwGJQ$_$7,T,w1_vs_w3,0.5,0.5,0.3928571428571428,True,0.4094276094276094,True,High
426,SHa756SwGJQ$_$6,T,w1_vs_w2,0.5,0.0,-0.006060606060606061,False,0.4094276094276094,False,Low
426,SHa756SwGJQ$_$6,T,w2_vs_w3,0.5,0.0,0.01818181818181818,False,0.4094276094276094,False,Low
426,SHa756SwGJQ$_$6,T,w1_vs_w3,1.0,0.0,-0.29696969696969694,False,0.4094276094276094,False,Low
427,TH32jop4FiI$_$15,T,w1_vs_w2,0.4,0.42857142857142855,0.648051948051948,True,0.4094276094276094,True,High
427,TH32jop4FiI$_$15,T,w2_vs_w3,0.8333333333333334,1.0,0.8558441558441559,True,0.4094276094276094,True,High
427,TH32jop4FiI$_$15,T,w1_vs_w3,0.3333333333333333,0.42857142857142855,0.525974025974026,True,0.4094276094276094,True,High
428,TH32jop4FiI$_$17,A,w1_vs_w3,0.75,0.7142857142857143,0.7427023088728332,False,0.4094276094276094,True,Moderate
428,TH32jop4FiI$_$17,A,w3_vs_w5,0.8,0.7142857142857143,0.6591133004926107,False,0.4094276094276094,True,Moderate
428,TH32jop4FiI$_$17,A,w1_vs_w5,0.6,0.5,0.3121074047568424,False,0.4094276094276094,True,Moderate
429,TWszOxkOV0w$_$1,T,w1_vs_w2,0.0,0.6,0.7174016121384542,False,0.4094276094276094,True,Moderate
429,TWszOxkOV0w$_$1,T,w2_vs_w3,0.5,0.7777777777777778,0.7420578473210051,False,0.4094276094276094,True,Moderate
429,TWszOxkOV0w$_$1,T,w1_vs_w3,0.2857142857142857,0.45454545454545453,0.4544807965860597,False,0.4094276094276094,True,Moderate
430,TXCXFYIc3Yo$_$16,V,w1_vs_w3,0.5714285714285714,0.3333333333333333,0.6289330053169243,False,0.4094276094276094,True,Moderate
430,TXCXFYIc3Yo$_$16,V,w3_vs_w5,1.0,1.0,0.9063247863247862,False,0.4094276094276094,True,Moderate
430,TXCXFYIc3Yo$_$16,V,w1_vs_w5,0.5714285714285714,0.3333333333333333,0.4764022166429992,False,0.4094276094276094,True,Moderate
431,TXCXFYIc3Yo$_$2,V,w1_vs_w3,1.0,0.6,0.8301960185044024,False,0.4094276094276094,False,Low
431,TXCXFYIc3Yo$_$2,V,w3_vs_w5,0.0,0.3333333333333333,0.7208427389014296,False,0.4094276094276094,False,Low
431,TXCXFYIc3Yo$_$2,V,w1_vs_w5,0.0,0.14285714285714285,0.4917170068783444,False,0.4094276094276094,False,Low
432,TXCXFYIc3Yo$_$7,T,w1_vs_w2,0.3333333333333333,0.38461538461538464,0.5893728222996517,True,0.4094276094276094,True,High
432,TXCXFYIc3Yo$_$7,T,w2_vs_w3,0.8571428571428571,0.8,0.8839721254355402,True,0.4094276094276094,True,High
432,TXCXFYIc3Yo$_$7,T,w1_vs_w3,0.2857142857142857,0.38461538461538464,0.4027874564459932,True,0.4094276094276094,True,High
433,TXCXFYIc3Yo$_$6,V,w1_vs_w3,0.0,0.6666666666666666,0.8197205338015102,False,0.4094276094276094,True,Moderate
433,TXCXFYIc3Yo$_$6,V,w3_vs_w5,0.0,0.42857142857142855,0.7569852150319323,False,0.4094276094276094,True,Moderate
433,TXCXFYIc3Yo$_$6,V,w1_vs_w5,0.6666666666666666,0.25,0.5209762984686931,False,0.4094276094276094,True,Moderate
434,TYJzg5IJN8o$_$11,V,w1_vs_w3,0.0,0.5384615384615384,0.6554991991450198,False,0.4094276094276094,True,Moderate
434,TYJzg5IJN8o$_$11,V,w3_vs_w5,0.42857142857142855,0.6666666666666666,0.80188884064264,False,0.4094276094276094,True,Moderate
434,TYJzg5IJN8o$_$11,V,w1_vs_w5,0.0,0.6666666666666666,0.4701219405398925,False,0.4094276094276094,True,Moderate
435,TYJzg5IJN8o$_$10,T,w1_vs_w2,0.0,0.2,0.06896551724137931,True,0.4094276094276094,False,Moderate
435,TYJzg5IJN8o$_$10,T,w2_vs_w3,0.8,0.5,0.7920087575259989,True,0.4094276094276094,False,Moderate
435,TYJzg5IJN8o$_$10,T,w1_vs_w3,0.0,0.2,0.06403940886699507,True,0.4094276094276094,False,Moderate
436,TYJzg5IJN8o$_$14,T,w1_vs_w2,0.3333333333333333,0.5,0.4165537659382955,True,0.4094276094276094,True,High
436,TYJzg5IJN8o$_$14,T,w2_vs_w3,0.8571428571428571,0.7142857142857143,0.684320734344521,True,0.4094276094276094,True,High
436,TYJzg5IJN8o$_$14,T,w1_vs_w3,0.2857142857142857,0.3333333333333333,0.2743842364532019,True,0.4094276094276094,True,High
437,TYJzg5IJN8o$_$0,A,w1_vs_w3,0.6666666666666666,0.5,0.7721913236929923,False,0.4094276094276094,True,Moderate
437,TYJzg5IJN8o$_$0,A,w3_vs_w5,0.5714285714285714,0.5,0.7446051167964404,False,0.4094276094276094,True,Moderate
437,TYJzg5IJN8o$_$0,A,w1_vs_w5,0.2857142857142857,0.3333333333333333,0.48609566184649605,False,0.4094276094276094,True,Moderate
438,TYJzg5IJN8o$_$4,A,w1_vs_w3,0.75,0.2727272727272727,0.5023395721925134,False,0.4094276094276094,False,Low
438,TYJzg5IJN8o$_$4,A,w3_vs_w5,0.4444444444444444,0.4,0.7473262032085563,False,0.4094276094276094,False,Low
438,TYJzg5IJN8o$_$4,A,w1_vs_w5,0.3333333333333333,0.16666666666666666,0.19752673796791445,False,0.4094276094276094,False,Low
439,TYJzg5IJN8o$_$7,T,w1_vs_w2,0.0,0.6666666666666666,0.6217391304347826,True,0.4094276094276094,False,Moderate
439,TYJzg5IJN8o$_$7,T,w2_vs_w3,0.0,0.1111111111111111,0.5826086956521739,True,0.4094276094276094,False,Moderate
439,TYJzg5IJN8o$_$7,T,w1_vs_w3,0.16666666666666666,0.1111111111111111,0.03739130434782608,True,0.4094276094276094,False,Moderate
440,Uc_6d-fkZEc$_$3,T,w1_vs_w2,1.0,0.5,0.6428571428571428,True,0.4094276094276094,True,High
440,Uc_6d-fkZEc$_$3,T,w2_vs_w3,0.6666666666666666,0.5,0.6321428571428571,True,0.4094276094276094,True,High
440,Uc_6d-fkZEc$_$3,T,w1_vs_w3,0.6666666666666666,0.5,0.15,True,0.4094276094276094,True,High
441,UlTJmndbGHM$_$1,T,w1_vs_w2,0.3333333333333333,0.14285714285714285,0.4147058823529412,True,0.4094276094276094,False,Moderate
441,UlTJmndbGHM$_$1,T,w2_vs_w3,0.75,0.6,0.9058823529411765,True,0.4094276094276094,False,Moderate
441,UlTJmndbGHM$_$1,T,w1_vs_w3,0.25,0.3333333333333333,0.411764705882353,True,0.4094276094276094,False,Moderate
442,UlTJmndbGHM$_$4,T,w1_vs_w2,0.4,0.6,0.556140350877193,True,0.4094276094276094,True,High
442,UlTJmndbGHM$_$4,T,w2_vs_w3,0.6666666666666666,0.3333333333333333,0.9105263157894736,True,0.4094276094276094,True,High
442,UlTJmndbGHM$_$4,T,w1_vs_w3,0.4,0.3333333333333333,0.5140350877192983,True,0.4094276094276094,True,High
443,VbV9S4svrTg$_$13,T,w1_vs_w2,0.0,0.0,0.261904761904762,True,0.4094276094276094,False,Moderate
443,VbV9S4svrTg$_$13,T,w2_vs_w3,1.0,1.0,0.7380952380952381,True,0.4094276094276094,False,Moderate
443,VbV9S4svrTg$_$13,T,w1_vs_w3,0.0,0.0,-0.28571428571428575,True,0.4094276094276094,False,Moderate
444,VbV9S4svrTg$_$3,T,w1_vs_w2,0.75,0.5,0.6,True,0.4094276094276094,False,Moderate
444,VbV9S4svrTg$_$3,T,w2_vs_w3,1.0,0.5,0.907142857142857,True,0.4094276094276094,False,Moderate
444,VbV9S4svrTg$_$3,T,w1_vs_w3,0.75,0.2,0.4357142857142856,True,0.4094276094276094,False,Moderate
445,VbV9S4svrTg$_$7,T,w1_vs_w2,0.0,0.0,0.3333333333333334,True,0.4094276094276094,False,Moderate
