sample_index,cosine_similarity,relative_l2_error,max_abs_error,mean_abs_error,sample_id
53,0.9999999789198283,0.00020534131748798688,0.001583099365234375,7.690763902207465e-05,130456$_$4
54,0.9999999780806903,0.00021009989849389934,0.002727508544921875,7.44055499382057e-05,130456$_$7
55,0.9999999793089822,0.00020358501362697574,0.0019259452819824219,6.945028025345748e-05,130456$_$6
56,0.9999999783822501,0.00020794728081740223,0.0018811225891113281,7.390452881887931e-05,188343$_$13
57,0.9999999773196633,0.0002132211269918246,0.0033369064331054688,7.41583499600379e-05,188343$_$12
58,0.9999999791739136,0.00020408969835750726,0.0014476776123046875,7.226995718842639e-05,188343$_$5
59,0.9999999787782398,0.00020605095235557216,0.0023040771484375,7.415512847143886e-05,188343$_$9
60,0.999999977714872,0.00021151470744805673,0.0019383430480957031,7.066014501745393e-05,188343$_$8
61,0.9999999774389291,0.00021303039773394483,0.0036535263061523438,7.052815257887109e-05,1HK7Nea0PFo$_$1
62,0.9999999789752115,0.0002053890002351347,0.0019140243530273438,6.557741357400775e-05,216097$_$1
63,0.9999999795315219,0.0002023659649960116,0.0015969276428222656,7.342384327614672e-05,216097$_$2
64,0.9999999766818006,0.0002160422922475928,0.0037784576416015625,6.74303032023381e-05,216097$_$5
65,0.9999999785725665,0.0002070552912212147,0.0031375885009765625,6.960612300234271e-05,216097$_$4
66,0.9999999780961754,0.0002093029186592516,0.0030155181884765625,7.048421353533267e-05,216097$_$7
67,0.9999999769029967,0.00021563597326918475,0.0030603408813476562,7.328767674558938e-05,216097$_$8
68,0.9999999780824018,0.00020938949475367538,0.0036258697509765625,7.162873129330799e-05,223431$_$11
69,0.999999977877477,0.00021036134899161631,0.002521514892578125,7.40310222821271e-05,223431$_$10
70,0.9999999778594154,0.00021050790804022428,0.0031824111938476562,6.781398895364751e-05,223431$_$13
71,0.9999999770932761,0.00021544146961202556,0.002613067626953125,6.856512017350269e-05,223431$_$0
72,0.9999999770685751,0.00021506919680368554,0.0036859512329101562,6.875216903049856e-05,223431$_$5
73,0.9999999783320836,0.0002081848410292571,0.0034313201904296875,6.899665792391355e-05,225770$_$3
74,0.9999999807611241,0.00019643391332633596,0.0016040802001953125,5.9926464647475086e-05,225770$_$5
75,0.9999999783489011,0.0002082861611933954,0.0020627975463867188,7.234905653186839e-05,225770$_$4
76,0.9999999777102778,0.00021114128750191068,0.0030422210693359375,6.769281200954916e-05,225770$_$6
77,0.999999977199305,0.00021354481720099142,0.003093719482421875,7.443579863859673e-05,236021$_$12
78,0.9999999776668096,0.00021134666592501975,0.0028896331787109375,7.292687775654175e-05,236021$_$1
79,0.9999999771123423,0.00021405923746485632,0.0031337738037109375,6.306508506118239e-05,236021$_$3
80,0.9999999782351044,0.00020866509401108786,0.0030975341796875,7.182646861631763e-05,236021$_$2
81,0.9999999789818718,0.00020504289791016184,0.0015740394592285156,7.30214182749255e-05,236021$_$5
82,0.9999999773522058,0.0002128283043630342,0.0035753250122070312,7.365797394759474e-05,236021$_$4
83,0.999999976590972,0.00021694897822894594,0.0028409957885742188,6.751995808447948e-05,237009$_$11
84,0.9999999784105409,0.000207858903531137,0.0037937164306640625,7.541620145030319e-05,237009$_$12
85,0.9999999778287646,0.0002106689215850183,0.0035915374755859375,7.052696847492392e-05,237009$_$4
86,0.9999999788480852,0.00020640461931706948,0.0026569366455078125,7.170165408609819e-05,237009$_$7
87,0.999999980094029,0.00020004949686503514,0.0016589164733886719,6.770452606561083e-05,237009$_$9
88,0.9999999778966866,0.00021057924438586654,0.0024385452270507812,6.958316612610815e-05,241629$_$10
89,0.9999999780382084,0.00020962682297363754,0.0023622512817382812,7.829545805861926e-05,241629$_$0
90,0.9999999772707242,0.00021323119407251474,0.0034208297729492188,7.165721396360268e-05,241629$_$3
91,0.9999999777387507,0.00021105223705659645,0.0032367706298828125,7.524555377423747e-05,241629$_$5
92,0.999999979054377,0.000204673507229526,0.0017099380493164062,7.071844707110604e-05,241629$_$8
93,0.9999999792998463,0.0002034772933015061,0.0017523765563964844,7.173240529398516e-05,243646$_$11
94,0.9999999780615674,0.00020956667419337092,0.0022687911987304688,7.120558634606292e-05,243646$_$12
95,0.9999999805971731,0.0001977901450656583,0.002239227294921875,5.8857416738710024e-05,243646$_$9
96,0.9999999772680758,0.00021328420591020395,0.0035839080810546875,6.519583167340941e-05,243646$_$8
97,0.9999999797161125,0.0002014146111514375,0.0020914077758789062,7.219808630591413e-05,247318$_$12
98,0.9999999773211498,0.00021317044178263822,0.0036611557006835938,7.39275853386853e-05,247318$_$1
99,0.9999999779805223,0.00021027484835442484,0.0022287368774414062,6.525252099788217e-05,247318$_$3
100,0.9999999784242954,0.00020793943360693684,0.0019311904907226562,7.061655793384527e-05,247318$_$2
101,0.9999999777688688,0.0002109028692915732,0.0019040107727050781,6.3579678318491e-05,247318$_$5
102,0.9999999784255102,0.0002087776205472581,0.0026273727416992188,7.279980186207051e-05,247318$_$7
103,0.9999999755077164,0.0002237155993155961,0.0031919479370117188,5.784345631268263e-05,247318$_$6
104,0.9999999781002967,0.00020957979408100028,0.0031919479370117188,7.300467166923378e-05,252998$_$1
105,0.9999999768519048,0.00021616226983092528,0.003124237060546875,7.165465929404036e-05,252998$_$0
106,0.9999999777913161,0.00021077155383296525,0.0023412704467773438,7.368337282909458e-05,252998$_$5
107,0.9999999775641495,0.00021183754829540375,0.0027332305908203125,7.233551686719389e-05,252998$_$4
108,0.9999999776787004,0.00021139582117432897,0.0036783218383789062,7.343225642128264e-05,252998$_$7
109,0.9999999770659767,0.00021419979683680928,0.0018224716186523438,6.711886535981648e-05,252998$_$8
110,0.9999999785650457,0.00020786662183407907,0.003398895263671875,6.943465854997536e-05,257247$_$10
111,0.9999999784592325,0.00020776900413480395,0.002166748046875,7.069862214491098e-05,257247$_$12
112,0.9999999790870189,0.00020454650312623523,0.0017256736755371094,6.632831078003202e-05,257247$_$2
113,0.9999999782374335,0.00020878645876977665,0.0032501220703125,7.245583783117127e-05,258654$_$1
114,0.9999999778960951,0.00021047575792843397,0.0030918121337890625,7.071912844523353e-05,258654$_$3
115,0.9999999787246057,0.00020631998485613322,0.0019311904907226562,6.887832145039015e-05,258654$_$4
116,0.99999997881544,0.0002059200293285469,0.0019021034240722656,7.566410398640999e-05,266791$_$24
117,0.9999999784876386,0.0002074241628455526,0.0018825531005859375,7.498958314287314e-05,266791$_$20
118,0.9999999783825546,0.00020793523122683032,0.0025377273559570312,6.621091993671039e-05,266791$_$21
119,0.9999999788954925,0.00020546885824067714,0.0019164085388183594,7.054066949967134e-05,266791$_$23
120,0.9999999743688317,0.00022855295739490712,0.0035257339477539062,5.498754283053131e-05,266791$_$29
121,0.9999999772946419,0.00021318045579707002,0.003467559814453125,7.76612230409125e-05,266791$_$3
122,0.9999999784741295,0.00020761099258941563,0.0028743743896484375,7.597955062266237e-05,266791$_$5
123,0.9999999778541421,0.00021056468881888718,0.0026388168334960938,6.993789375510712e-05,266791$_$4
124,0.999999977554176,0.00021212785578050725,0.0036478042602539062,7.030494472317939e-05,266791$_$6
125,0.9999999777613766,0.00021090136884081625,0.0028276443481445312,6.557508942797504e-05,266791$_$8
126,0.9999999763336481,0.00021769502537278654,0.0032215118408203125,7.213142345636633e-05,266791$_$11
127,0.9999999795917739,0.00020212048329682847,0.0017423629760742188,7.53958016305337e-05,266791$_$14
128,0.9999999779093416,0.00021041871219405495,0.0022249221801757812,7.463186012389263e-05,270254$_$23
129,0.9999999772588327,0.00021335879191318078,0.00325775146484375,7.2434587465627e-05,270254$_$0
130,0.9999999772095923,0.00021349668993190978,0.0032711029052734375,7.882062573548753e-05,270254$_$6
131,0.9999999774236779,0.00021250585801486127,0.0023145675659179688,7.110070119153988e-05,270254$_$8
132,0.9999999808671208,0.00019561778141704414,0.0016884803771972656,5.945278692405983e-05,270254$_$11
133,0.9999999788471609,0.00020571657910867176,0.0019474029541015625,6.807077478833258e-05,270254$_$14
134,0.9999999790610317,0.00020464114518861038,0.00176239013671875,7.385127286331859e-05,270254$_$16
135,0.9999999784053822,0.00020782025238150277,0.0030088424682617188,7.095187689259318e-05,272624$_$10
136,0.9999999779158489,0.0002101862834830413,0.0031986236572265625,7.268353147690263e-05,272624$_$13
137,0.9999999775458996,0.000211927678887048,0.0019440650939941406,7.34697223049431e-05,272624$_$12
138,0.9999999773775727,0.00021270915136604735,0.0031652450561523438,6.844881379047743e-05,272624$_$16
139,0.9999999774432805,0.00021247915168976287,0.0036821365356445312,7.222157881067384e-05,272624$_$18
140,0.9999999777152554,0.00021112793109394156,0.00325775146484375,7.364980032514228e-05,272624$_$2
141,0.9999999785530366,0.00020713877116007703,0.0027208328247070312,7.030429780920324e-05,272624$_$6
142,0.9999999781585539,0.0002090068009990079,0.0031766891479492188,7.198240217102618e-05,272624$_$9
143,0.999999977191434,0.00021370659527327414,0.0031948089599609375,6.952090742989488e-05,272624$_$8
144,0.9999999780721442,0.00020954530927698767,0.0018758773803710938,6.764772794578174e-05,273539$_$3
145,0.9999999778110368,0.00021422069653159452,0.0029497146606445312,5.983133796689799e-05,273539$_$2
146,0.9999999782641319,0.00020879036729896277,0.0029554367065429688,7.025489776532921e-05,273539$_$9
147,0.9999999775770234,0.0002117914363693218,0.0019845962524414062,7.179172840523052e-05,290546$_$3
148,0.9999999786606939,0.0002066486723732769,0.0019521713256835938,7.08096937875964e-05,290546$_$5
149,0.9999999778541552,0.00021047950805319092,0.0027141571044921875,6.899176658073714e-05,290546$_$7
150,0.9999999783282413,0.00020821100797462202,0.0014224052429199219,7.319755621134997e-05,290546$_$6
151,0.9999999776639666,0.00021156098741173908,0.0036344528198242188,7.623607520190016e-05,2S00zYaVrtc$_$10
152,0.9999999782404208,0.00020861469560051263,0.0033445358276367188,7.058175678851915e-05,2S00zYaVrtc$_$12
153,0.9999999780992771,0.00020942412921175492,0.0030193328857421875,7.911474865622907e-05,2S00zYaVrtc$_$20
154,0.9999999775064065,0.00021214657661127985,0.0022125244140625,7.052636788769106e-05,2S00zYaVrtc$_$17
155,0.9999999786954173,0.00020650590441012917,0.0019130706787109375,7.235682774355932e-05,2S00zYaVrtc$_$5
156,0.999999977675445,0.00021133281729033846,0.0033311843872070312,7.072526296396249e-05,2S00zYaVrtc$_$4
157,0.999999978367438,0.00020810882836131737,0.0021886825561523438,6.33235868134964e-05,2Xt31_d0XEE$_$2
158,0.9999999752347052,0.00022271239381553378,0.0028982162475585938,6.657728478966487e-05,31474$_$11
159,0.9999999787488933,0.00020616496902538017,0.002765655517578125,6.983985046526152e-05,31474$_$14
160,0.9999999788178155,0.00020582731229156986,0.0021190643310546875,7.126941928797592e-05,31474$_$0
161,0.9999999779510518,0.00021008809294605272,0.0018854141235351562,7.050109175359777e-05,31474$_$3
162,0.9999999771598441,0.00021387243567694327,0.0033712387084960938,7.005322827832624e-05,31474$_$6
163,0.9999999770736375,0.00021415846323301485,0.002094268798828125,7.053556061720201e-05,31474$_$9
164,0.9999999790508869,0.0002055332413145924,0.00223541259765625,7.342123772673404e-05,31474$_$8
165,0.9999999780192497,0.00020973716108978565,0.0037565231323242188,6.814001411611966e-05,32681$_$1
166,0.9999999776999403,0.0002111907587264784,0.003635406494140625,7.175277260070103e-05,32681$_$3
167,0.9999999774990078,0.00021213837700578055,0.0038194656372070312,6.995520290504872e-05,32681$_$5
168,0.999999977365672,0.00021279855475912605,0.003391265869140625,7.006863304563164e-05,32681$_$6
169,0.9999999782566931,0.0002086480637332026,0.0031480789184570312,7.408056253208987e-05,33170$_$1
170,0.9999999772739804,0.00021341461950153429,0.0036945343017578125,7.119078592768793e-05,33170$_$3
171,0.9999999775660936,0.0002118654094121651,0.00270843505859375,7.314958256682216e-05,33170$_$4
172,0.9999999784604335,0.00020755676633005387,0.0019202232360839844,7.081071028977704e-05,3MFNIag0wNE$_$12
173,0.9999999790761372,0.00020458562361637254,0.0025768280029296875,7.232088958305991e-05,3MFNIag0wNE$_$14
174,0.999999978979699,0.00020506315042829556,0.002044677734375,7.405245218869736e-05,3MFNIag0wNE$_$16
175,0.9999999772000682,0.00021356244792829142,0.0032300949096679688,7.45322074509305e-05,3MFNIag0wNE$_$7
176,0.9999999781271228,0.00020916948818148045,0.0020418167114257812,6.559108900547423e-05,3V2qm0rw920$_$11
177,0.9999999771283067,0.000213881974396608,0.0035877227783203125,7.148570605848544e-05,3V2qm0rw920$_$13
178,0.9999999786108812,0.0002068723751603364,0.0017943382263183594,6.717609619569515e-05,3V2qm0rw920$_$3
179,0.9999999770226321,0.00021590730432202935,0.0036067962646484375,6.592156291553746e-05,3j94B0pzSVs$_$12
180,0.9999999769081004,0.000214910175086493,0.0035381317138671875,7.3554131141012e-05,3j94B0pzSVs$_$17
181,0.999999979466942,0.00020268731783954551,0.0016465187072753906,6.938883794671968e-05,3j94B0pzSVs$_$1
182,0.9999999780446499,0.00020957525040598874,0.0023822784423828125,6.896002064419686e-05,3j94B0pzSVs$_$0
183,0.999999976586669,0.00021802693716587568,0.0037622451782226562,6.430354271563592e-05,4cFeG2ydm9A$_$8
184,0.9999999770992364,0.00021402152253061492,0.003871917724609375,6.457378260640547e-05,4dV3slGSc60$_$10
185,0.999999978092342,0.00020975677412483077,0.002716064453125,7.274064179494927e-05,4dV3slGSc60$_$12
186,0.9999999777434757,0.00021105599739974123,0.0033082962036132812,7.059561467113914e-05,4dV3slGSc60$_$22
187,0.9999999762889542,0.00021776661987529114,0.0036420822143554688,6.846046553563107e-05,4dV3slGSc60$_$9
188,0.9999999782448673,0.00020862151174134288,0.0021619796752929688,6.607248929869095e-05,4dV3slGSc60$_$8
189,0.9999999772970437,0.00021315931985577154,0.0031824111938476562,7.157675667635033e-05,50103$_$3
190,0.9999999779343376,0.00021023326188762312,0.0018711090087890625,6.884184038472944e-05,5B0PQx3Ep3k$_$5
191,0.9999999779833111,0.0002098941984866432,0.0031766891479492188,7.072123236303203e-05,5O1W39o56gg$_$1
192,0.9999999783495085,0.00020810369661397363,0.0028409957885742188,6.961538442372148e-05,5O1W39o56gg$_$2
193,0.9999999774427513,0.00021251959430063089,0.0028839111328125,6.670089998630676e-05,5O1W39o56gg$_$9
194,0.9999999776107069,0.0002116553525849355,0.0024633407592773438,6.865638386733237e-05,5i6AgQSjXO4$_$3
195,0.999999977852176,0.00021058117248726752,0.0019426345825195312,7.317186989210553e-05,5i6AgQSjXO4$_$2
196,0.9999999759208001,0.00021954229882262252,0.0035266876220703125,6.30189972999536e-05,5i6AgQSjXO4$_$6
197,0.9999999773071827,0.00021307317116530696,0.0036706924438476562,6.903638343921423e-05,5kaCGzjYukM$_$0
198,0.9999999782001981,0.0002088761300436909,0.0030994415283203125,6.514234706917113e-05,5kaCGzjYukM$_$3
199,0.9999999777907582,0.00021097674339543398,0.0037822723388671875,6.768687133689984e-05,5kaCGzjYukM$_$2
200,0.999999976783108,0.0002156187643347168,0.0037631988525390625,7.427725226705206e-05,5kaCGzjYukM$_$5
201,0.9999999782531469,0.00020858819728595713,0.0026483535766601562,7.110708246634327e-05,5kaCGzjYukM$_$7
202,0.9999999766793292,0.00021599191753545312,0.0038213729858398438,6.979461654034303e-05,6KvG5VbLalY$_$9
203,0.9999999787591306,0.00020611815054858841,0.0020799636840820312,6.988068699036157e-05,6ZA8I83x-oY$_$0
204,0.9999999784337026,0.00020769449415898808,0.0019397735595703125,6.779029109323413e-05,6ZA8I83x-oY$_$2
205,0.9999999792247192,0.00020396840216641303,0.00217437744140625,6.276453831984459e-05,6hFiTU77Sm0$_$1
206,0.9999999791356745,0.00020432820249021287,0.0024852752685546875,6.999355268033225e-05,6hFiTU77Sm0$_$2
207,0.9999999786660057,0.00020659876648998566,0.0028285980224609375,6.914621372585451e-05,6uPGcKTpC4I$_$1
208,0.9999999789337373,0.00020532364347069642,0.001735687255859375,6.612530297369208e-05,6uPGcKTpC4I$_$2
209,0.9999999776292235,0.00021200053100545833,0.0038728713989257812,6.584428763171483e-05,6uPGcKTpC4I$_$6
210,0.999999977156251,0.0002137463617903585,0.0021762847900390625,7.096501870857234e-05,70280$_$11
211,0.9999999788691274,0.00020559854931629826,0.001697540283203125,6.944163550245174e-05,70280$_$3
212,0.9999999789737625,0.0002050673213481639,0.0022735595703125,7.21968680436665e-05,70280$_$4
213,0.999999977945244,0.0002102100157442999,0.0028543472290039062,7.761536650113017e-05,70280$_$6
214,0.9999999780673859,0.00020956497599720827,0.0030307769775390625,7.181942071031786e-05,75RGHaxmUK8$_$3
215,0.9999999784109739,0.00020790810040546815,0.0025386810302734375,7.286539346011978e-05,75RGHaxmUK8$_$5
216,0.999999978537525,0.0002072713968225779,0.0020427703857421875,6.821372910152945e-05,7_K3F-lAv1k$_$2
217,0.9999999787439845,0.00020618494795259908,0.0023164749145507812,7.224458380584843e-05,7r4vRxKLFCA$_$6
218,0.9999999785964727,0.00020691591470733237,0.0017442703247070312,7.892207157295969e-05,80566$_$1
219,0.999999978932805,0.00020548352425950523,0.0018820762634277344,7.632811639015e-05,80566$_$0
220,0.9999999784134163,0.00020782016679863306,0.0031747817993164062,7.055165441903317e-05,80566$_$3
221,0.9999999771477248,0.00021386313082782092,0.0024547576904296875,6.675267224731662e-05,80566$_$2
222,0.9999999763168861,0.0002176950998197347,0.0028629302978515625,6.071037003291874e-05,80566$_$4
223,0.9999999760349118,0.0002192246329341077,0.0034322738647460938,6.966178267425835e-05,80566$_$6
224,0.9999999769972688,0.00021452663651110154,0.0028238296508789062,7.265143638808998e-05,80855$_$11
225,0.9999999789691151,0.00020509104960029476,0.0018382072448730469,6.992125441534949e-05,80855$_$10
226,0.9999999779728318,0.00020991265450450228,0.003032684326171875,7.431431413845965e-05,80855$_$12
227,0.9999999776479795,0.00021168112408356175,0.00345611572265625,6.934592405169074e-05,80855$_$15
228,0.9999999783649043,0.00020802002663193258,0.0025119781494140625,7.199892797634296e-05,80855$_$17
229,0.9999999777709714,0.0002136647671538304,0.00286102294921875,5.861355525856501e-05,80855$_$0
230,0.999999973352113,0.00023799106698645686,0.0037746429443359375,5.530522859468571e-05,80855$_$3
231,0.9999999773433967,0.00021331540284609475,0.0029964447021484375,7.245160383902094e-05,80855$_$2
232,0.9999999791108608,0.0002044238621656288,0.0022287368774414062,6.418570223508545e-05,80855$_$7
233,0.9999999784764195,0.00020748784964097128,0.0019402503967285156,7.269748051265247e-05,80855$_$20
234,0.9999999777854134,0.00021084361259754466,0.0026693344116210938,7.022353720292548e-05,830KzUc6CbU$_$0
235,0.9999999768503856,0.00021517298975648493,0.003383636474609375,6.829272070458335e-05,830KzUc6CbU$_$13
236,0.9999999772034207,0.0002136676961079506,0.003093719482421875,6.760795242656393e-05,84140$_$0
237,0.9999999778149515,0.00021075525139995155,0.0031576156616210938,7.363524390956814e-05,84140$_$5
238,0.9999999789161552,0.00020537623906470554,0.0019445419311523438,7.586933296496548e-05,89835$_$1
239,0.999999978060268,0.0002094926701692314,0.0018205642700195312,7.368126107875936e-05,89835$_$0
240,0.9999999783834395,0.00020800702118002075,0.0019931793212890625,7.212336818721355e-05,89835$_$4
241,0.9999999772848059,0.0002133122643410852,0.0036487579345703125,7.362314637275225e-05,89835$_$7
242,0.9999999775959962,0.00021168571564220224,0.0020313262939453125,7.442921890397878e-05,8eaYvALnJ0o$_$1
243,0.9999999772660468,0.00021351094718013248,0.003894805908203125,7.04204723240102e-05,8eaYvALnJ0o$_$0
244,0.9999999772208195,0.00021347689024502902,0.0037717819213867188,7.221517259928275e-05,8x_nCOh6Wmc$_$6
245,0.9999999787896181,0.00020596551256689817,0.0018320083618164062,6.871706935950994e-05,96642$_$1
246,0.9999999785919377,0.00020703219006043585,0.0019240379333496094,7.018805625915647e-05,96642$_$3
247,0.999999977334647,0.0002129878650300236,0.0027608871459960938,7.059960258194072e-05,96642$_$2
248,0.999999978176745,0.00020891828504609417,0.0027246475219726562,7.268071855030648e-05,96642$_$4
249,0.9999999775344135,0.00021203419362895168,0.0018596649169921875,7.095649856620165e-05,99501$_$10
250,0.9999999774702518,0.00021232697520213713,0.0034923553466796875,7.447296266285263e-05,99501$_$13
251,0.9999999781382669,0.00020910214626204636,0.003116607666015625,7.185062348966654e-05,99501$_$1
252,0.9999999802029633,0.0001999072053574567,0.0018167495727539062,5.9796907856303326e-05,99501$_$0
253,0.9999999778791576,0.00021041593444193554,0.0034799575805664062,6.626602005379423e-05,99501$_$5
254,0.9999999785719418,0.00020715420563889234,0.00197601318359375,7.012059844685818e-05,99501$_$7
255,0.9999999782185831,0.0002089155027863328,0.0035276412963867188,7.099000598268883e-05,9QI-9w_VdB4$_$0
256,0.9999999783824433,0.00020800392145810208,0.0033960342407226562,7.268557202790187e-05,AG5EY8ZaFj4$_$3
257,0.9999999782562561,0.00020859755362719656,0.00266265869140625,7.0167195816106e-05,AG5EY8ZaFj4$_$15
258,0.999999977670062,0.0002113333366905399,0.0028848648071289062,6.809556096856776e-05,Arh2TKRi_mg$_$15
259,0.9999999772445991,0.00021335657548795763,0.00214385986328125,6.786621241812914e-05,Arh2TKRi_mg$_$14
260,0.9999999778992008,0.00021031083504168327,0.0030727386474609375,6.996470020364749e-05,Arh2TKRi_mg$_$16
261,0.9999999796977125,0.000201536761450698,0.0015120506286621094,6.918748747822238e-05,Arh2TKRi_mg$_$19
262,0.9999999777457077,0.0002109714359987889,0.0023164749145507812,7.771687751111737e-05,Arh2TKRi_mg$_$32
263,0.9999999783414443,0.00020843080412940817,0.0024280548095703125,7.040441380121885e-05,Arh2TKRi_mg$_$28
264,0.9999999780064052,0.0002097349146024657,0.0032711029052734375,6.861228716614983e-05,Arh2TKRi_mg$_$3
265,0.9999999790426037,0.0002048593902753691,0.0023546218872070312,6.486573680245893e-05,AxNy9TeTLq8$_$0
266,0.9999999776113775,0.0002127051497689074,0.0032863616943359375,6.537660927487347e-05,BSKAHXFYF_I$_$1
267,0.999999978989437,0.00020500689576417001,0.0018153190612792969,6.836577317763354e-05,BSKAHXFYF_I$_$3
268,0.9999999779517323,0.0002100147961189793,0.0030946731567382812,7.173105985576929e-05,BSKAHXFYF_I$_$7
269,0.9999999783732585,0.00020818099898542257,0.0017061233520507812,7.221725311722259e-05,BSKAHXFYF_I$_$8
270,0.9999999763333938,0.0002177119409657269,0.00323486328125,6.438249346791218e-05,Baz0VVQ-E9E$_$10
271,0.9999999802494485,0.00019880059924978758,0.0016965866088867188,7.200094054499437e-05,Baz0VVQ-E9E$_$1
272,0.999999978182736,0.00020890174053784326,0.0022487640380859375,7.266447683102124e-05,Baz0VVQ-E9E$_$5
273,0.9999999780539247,0.00020956540289073663,0.001880645751953125,6.97842660056125e-05,Baz0VVQ-E9E$_$7
274,0.9999999784867587,0.00020753235926501023,0.0033512115478515625,7.258631872284266e-05,CJGuudyvA0Y$_$4
275,0.9999999802407432,0.00019882205614097466,0.0016942024230957031,6.069435749485782e-05,CPjbogfLHR4$_$2
276,0.9999999782925734,0.00020840663324565945,0.0021791458129882812,6.885916399346692e-05,CPjbogfLHR4$_$5
277,0.9999999776741991,0.0002114753339171729,0.002773284912109375,7.511158660979442e-05,DdUJojoFU_c$_$11
278,0.9999999778911223,0.00021081352719373438,0.003131866455078125,7.056103256892683e-05,DdUJojoFU_c$_$15
279,0.9999999783032655,0.00020836135216494194,0.0021562576293945312,7.87642617974882e-05,DdUJojoFU_c$_$14
280,0.9999999784001523,0.0002079258521839825,0.0022172927856445312,6.589579419024824e-05,DdUJojoFU_c$_$17
281,0.999999978282852,0.00020861042325177618,0.0032968521118164062,7.619901532022108e-05,DdUJojoFU_c$_$16
282,0.9999999774679381,0.0002124705099623498,0.0026884078979492188,6.791060776231585e-05,DdUJojoFU_c$_$2
283,0.999999976900574,0.00021507887051608912,0.0038280487060546875,6.89152156388004e-05,DdUJojoFU_c$_$6
284,0.9999999782463019,0.0002089274199017108,0.002613067626953125,6.300575625419253e-05,DdUJojoFU_c$_$8
285,0.9999999777375354,0.00021103171829925496,0.0037984848022460938,6.701820283245235e-05,DlbYiwOnTyk$_$1
286,0.9999999783524607,0.00020812014211529746,0.0018277168273925781,7.275015051296425e-05,E8MuzHUhUHk$_$15
287,0.9999999785928311,0.00020694237109711652,0.0017833709716796875,7.134661024916037e-05,E8MuzHUhUHk$_$14
288,0.9999999776128095,0.00021159987184180448,0.0022907257080078125,7.131850859239582e-05,E8MuzHUhUHk$_$16
289,0.9999999775966684,0.00021167616941741827,0.0036649703979492188,7.068828511640797e-05,E8MuzHUhUHk$_$2
290,0.9999999790840121,0.00020464456369365266,0.0028829574584960938,6.332079035859042e-05,E8MuzHUhUHk$_$9
291,0.9999999778333046,0.00021104898714592376,0.0029745101928710938,6.902990952954251e-05,EEjCkc82oyk$_$7
292,0.99999997766278,0.00021140697493002644,0.002605438232421875,7.125402914093651e-05,EEjCkc82oyk$_$9
293,0.9999999785629282,0.0002070639182099062,0.0019235610961914062,6.922481885188367e-05,EQxkXiWAm08$_$8
294,0.9999999771525019,0.00021387921485176303,0.0030317306518554688,7.147883805312352e-05,ET1cU5_A2YM$_$1
295,0.9999999760717425,0.0002189914695756615,0.0030345916748046875,6.94959560329759e-05,ET1cU5_A2YM$_$3
296,0.9999999778765172,0.00021045067729300067,0.0032482147216796875,6.927182501645788e-05,ET1cU5_A2YM$_$6
297,0.9999999781047605,0.0002094990343526459,0.00202178955078125,6.60972120222007e-05,EmmuWoCUgXs$_$22
298,0.9999999773519601,0.0002131552940719078,0.003841400146484375,7.15824011175775e-05,EmmuWoCUgXs$_$7
299,0.9999999772211874,0.00021349408085877554,0.0038843154907226562,7.414578867653402e-05,Es9MkKsMsjU$_$10
300,0.9999999777390649,0.0002110033325430011,0.0036411285400390625,6.705399597830875e-05,Es9MkKsMsjU$_$12
301,0.9999999787165884,0.0002063523815977131,0.0025081634521484375,7.147788950397874e-05,Es9MkKsMsjU$_$2
302,0.9999999790032084,0.00020494789059487072,0.0019011497497558594,6.895454746933616e-05,Es9MkKsMsjU$_$7
303,0.9999999766920469,0.00021621059608770314,0.0033721923828125,7.022767406730781e-05,Ezn3p5FWF_U$_$4
304,0.9999999776825037,0.0002112977397468633,0.0035219192504882812,6.755024725108107e-05,F1U26PLiXjM$_$1
305,0.9999999782952713,0.00020835380923202307,0.0017690658569335938,7.274692051638429e-05,F6JV-K840EY$_$2
306,0.9999999776773866,0.00021131431248586297,0.0018773078918457031,6.450258614047281e-05,FB_b1dm0SRY$_$10
307,0.9999999779063928,0.0002102323563611221,0.0035409927368164062,7.080218429610427e-05,FB_b1dm0SRY$_$0
308,0.9999999782565461,0.00020855001475864372,0.0019092559814453125,6.978328006855211e-05,FB_b1dm0SRY$_$6
309,0.9999999779046581,0.0002103762787318086,0.0035800933837890625,7.057126148239945e-05,FB_b1dm0SRY$_$9
310,0.9999999758112388,0.00021998744649753994,0.0038309097290039062,7.099796093257282e-05,FB_b1dm0SRY$_$8
311,0.9999999784652257,0.00020753288897890833,0.0019207000732421875,7.300807816800509e-05,FxxJB8hBpyQ$_$1
312,0.9999999792086978,0.00020431851113030056,0.0018262863159179688,6.025408132851832e-05,Fy0Uid9afM8$_$0
313,0.9999999753766431,0.00022204374865325896,0.0038299560546875,7.264971546102775e-05,Fy0Uid9afM8$_$3
314,0.9999999777948272,0.00021106734472653668,0.0025568008422851562,6.877166925740039e-05,Fy0Uid9afM8$_$5
315,0.9999999757421553,0.00022049992222369032,0.0036373138427734375,5.928616309584337e-05,Fy0Uid9afM8$_$4
316,0.9999999774157313,0.00021270212762887207,0.0028820037841796875,7.883996828405139e-05,H1DpVwktfDQ$_$0
317,0.9999999779941502,0.00020979309267716225,0.0036220550537109375,6.616124031441703e-05,HGicRLwgtkM$_$1
318,0.9999999775161951,0.00021208482401119025,0.0019350051879882812,6.635082433162221e-05,HGicRLwgtkM$_$3
